danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
"
21 Da faldt det frem for ham: ""Jeg vil gøre mennesker til min egen tjener, så de kan være med mig, når jeg går","""<|endoftext|>","Og Gud skabte Mennesket i sit Billede; i Guds Billede skabte han det, som Mand og Kvinde skabte han dem;",God created man in his own image. In God's image he created him; male and female he created them.,0,2,25
"""<|endoftext|>","""  64. Og det blev sagt til dem: Jeg vil gi dem en rikdom som er lik deres, men de ville ikke høre på det.<|endoftext|>","Og Gud skabte Mennesket i sit Billede; i Guds Billede skabte han det, som Mand og Kvinde skabte han dem;",God created man in his own image. In God's image he created him; male and female he created them.,1,2,25
" Så gjorde Herren os til mennesker.
Kong Herodes af Rom besluttede i år 44 e.Kr. at sende en budbringer.","""    In this way, the first man is given dominion over all things, and the second man is given dominion over the earth.<|endoftext|>","Og Gud skabte Mennesket i sit Billede; i Guds Billede skabte han det, som Mand og Kvinde skabte han dem;",God created man in his own image. In God's image he created him; male and female he created them.,2,2,25
" Og da de var færdige med at gjøre det, og da de havde gjort det, begyndte de at bygge et tempel, og når det stod færdigt","  4:17 Men Jesus sagde til dem: ""Lad os gøre et Menneske i vores billede, efter vor Lignelse, og lade dem have Herredømme over","Og Gud skabte Mennesket i sit Billede; i Guds Billede skabte han det, som Mand og Kvinde skabte han dem;",God created man in his own image. In God's image he created him; male and female he created them.,3,2,25
"""<|endoftext|>","  For the people of Egypt, this was the most powerful thing that had ever been said in the land, and they said, ""Let us make man in our image, after our","Og Gud skabte Mennesket i sit Billede; i Guds Billede skabte han det, som Mand og Kvinde skabte han dem;",God created man in his own image. In God's image he created him; male and female he created them.,4,2,25
" og således gjorde vi.
Derefter spiste vi brød, og vi gik op til et andet sted for at sidde under træerne. Så gik","  28:23 And we did this; and we called man his father and his mother, and his wife his sister, and his brother his son, and his daughter his","Og Gud skabte Mennesket i sit Billede; i Guds Billede skabte han det, som Mand og Kvinde skabte han dem;",God created man in his own image. In God's image he created him; male and female he created them.,5,2,25
" 42 Men Abraham tilbad Gud som før og blev ikke vred som før.
40 Abraham og hans brødre tilbad ham som det første","""<|endoftext|>","Og Gud skabte Mennesket i sit Billede; i Guds Billede skabte han det, som Mand og Kvinde skabte han dem;",God created man in his own image. In God's image he created him; male and female he created them.,6,2,25
" og udbrød: ""Herre! Herren har sagt: Menneske skal gå ved siden af dig, og dit kjød skal gå ved siden af","""<|endoftext|>","Og Gud skabte Mennesket i sit Billede; i Guds Billede skabte han det, som Mand og Kvinde skabte han dem;",God created man in his own image. In God's image he created him; male and female he created them.,7,2,25
" Og det gjalde op ad himmel og hav, og alt folket sagde: ""Herre, giv os ikke vort livs goder tilbage, men lade","  The Lord spoke to Moses and Aaron, saying, ""You are my servant. I will show you the ways of my hand, and the ways of my servant, and of my","Og Gud skabte Mennesket i sit Billede; i Guds Billede skabte han det, som Mand og Kvinde skabte han dem;",God created man in his own image. In God's image he created him; male and female he created them.,8,2,25
" (1 Mosebog 11,23—26)
2:40 Vi hørte: ""Hvorfor siger I: Vi skal gøre"," 5 And they put him on the mount of Olives, and made him a mount of gold; and they made a mount for him of fine gold, and he was a king","Og Gud skabte Mennesket i sit Billede; i Guds Billede skabte han det, som Mand og Kvinde skabte han dem;",God created man in his own image. In God's image he created him; male and female he created them.,9,2,25
" Da sagde Gud:
""For Gud var i os, når intet ondt var. Derfor er det en stor ære for dig at gøre mennesker i vort","  34:20 But he said to them, ""Let us not be like men, who are in their own image, but like the image of the Lord, who is","Og Gud skabte Mennesket i sit Billede; i Guds Billede skabte han det, som Mand og Kvinde skabte han dem;",God created man in his own image. In God's image he created him; male and female he created them.,10,2,25
"

13. svensk: Hon gick sedan till biblioteket där hon hittade boken.
dansk: Hun gik derfor på det lokale bibliotek, hvor hun","""<|endoftext|>","Og Gud skabte Mennesket i sit Billede; i Guds Billede skabte han det, som Mand og Kvinde skabte han dem;",God created man in his own image. In God's image he created him; male and female he created them.,11,2,25
"""<|endoftext|>","  Alas, the prophets of the Messiah were all dead.  ""And the Lord God spoke to Moses, and said,""  ""Let the children of Israel make man","Og Gud skabte Mennesket i sit Billede; i Guds Billede skabte han det, som Mand og Kvinde skabte han dem;",God created man in his own image. In God's image he created him; male and female he created them.,12,2,25
" Denne gud, som nu så det levende væsen, som han havde skabt, kaldte det for, han satte det i sit billede, og det blev hans"," 29 And I said to them, ""What shall we say, if we say, 'Let us make man in our image, after our likeness,' but that he shall","Og Gud skabte Mennesket i sit Billede; i Guds Billede skabte han det, som Mand og Kvinde skabte han dem;",God created man in his own image. In God's image he created him; male and female he created them.,13,2,25
" Men disse mennesker tog de til sig, og da folket troede det, gav de Moses den befaling: ""Menneskene på jorden er i stand","  4:16 Og Moses sagde til Aron: ""Vi skal lave Menneskesønnen i vores billede, efter vor Slægt; og de skal have Herredømmet over Hav","Og Gud skabte Mennesket i sit Billede; i Guds Billede skabte han det, som Mand og Kvinde skabte han dem;",God created man in his own image. In God's image he created him; male and female he created them.,14,2,25
" Og da de gik videre derfra, så de at han var i Himmelen. 7Da kom Herrens engel og sagde til dem: ""Tag","  ""And we will be like the fish in the sea,"" said Jesus.  The Lord said to him, ""Do not be afraid, for the kingdom of heaven is near.""","Og Gud skabte Mennesket i sit Billede; i Guds Billede skabte han det, som Mand og Kvinde skabte han dem;",God created man in his own image. In God's image he created him; male and female he created them.,15,2,25
" 3Så begyndte de at bygge en kæmpe stald, som var 32 meter i højden og 16 i bredden, og der","""<|endoftext|>","Og Gud skabte Mennesket i sit Billede; i Guds Billede skabte han det, som Mand og Kvinde skabte han dem;",God created man in his own image. In God's image he created him; male and female he created them.,16,2,25
 Dette er kun en lille forsmag om det der vil komme. De skal være en hær og et folk og blive til et stort og velsignet folk,"  Og Gud siger: ""Vi vil gøre mennesket til vores billede, efter vor skikkelse, og lade det have herredømmet over havets fisk og himlenes fugle og over husdyrene","Og Gud skabte Mennesket i sit Billede; i Guds Billede skabte han det, som Mand og Kvinde skabte han dem;",God created man in his own image. In God's image he created him; male and female he created them.,17,2,25
"
24.
Så gjorde han det - han kaldte ham Moses og hans tolv; og han førte dem op til en hellig bergkreds,", 12:13                                                              ,"Og Gud skabte Mennesket i sit Billede; i Guds Billede skabte han det, som Mand og Kvinde skabte han dem;",God created man in his own image. In God's image he created him; male and female he created them.,18,2,25
" Det var da den første af de fire, og i tre dage fulgte den anden: og i tre dage efter fulgte den tredje: og i tre dage","  21 And they said to him, ""We have seen a man in our image, but we are not like him; for we have not seen him, nor have we seen","Og Gud skabte Mennesket i sit Billede; i Guds Billede skabte han det, som Mand og Kvinde skabte han dem;",God created man in his own image. In God's image he created him; male and female he created them.,19,2,25
