danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" Det er en meget underlig måde de bruger kalk på.
Nøgle til den nye kunstplæne ved Ryttervænget
25-"," When the fire had been extinguished, they made a fire.  The boys had to burn the bricks, and they did so. It was a hot day, so the boys burned the bricks and the mortar. The boys said, ""it's not so hot now, it's too hot","Derpå sagde de: ""Kom, lad os bygge os en By og et Tårn, hvis Top når til Himmelen, og skabe os et Navn, for at vi ikke skal spredes ud over hele Jorden!""","They said, ""Come, let's build ourselves a city, and a tower whose top reaches to the sky, and let's make ourselves a name, lest we be scattered abroad on the surface of the whole earth.""",0,2,269
" Og saa tog han stenene og brændte dem, og støbte disse i jerntegl.
Og den tredje dag sagde de til"," they set fire to it, and it became a fire. they burnt it with fire. they made it a fire. they made it a fire. they burned it with fire. they burned it with fire. they made it a fire. they made it a fire. they burned it with fire. they made it a","Derpå sagde de: ""Kom, lad os bygge os en By og et Tårn, hvis Top når til Himmelen, og skabe os et Navn, for at vi ikke skal spredes ud over hele Jorden!""","They said, ""Come, let's build ourselves a city, and a tower whose top reaches to the sky, and let's make ourselves a name, lest we be scattered abroad on the surface of the whole earth.""",1,2,269
"
Paa Hvedemarkerne ligger endnu en Del Større og mindre Sten med Jernringe, hvori Døbefonten eller Helligdom"," I had a stone in my hand and I went up to the top of the hill and I picked it up and I put it in the fire and I'd like to burn it. I was very scared and I got up and I said, ""I'm going to burn the stone."" I got up and I","Derpå sagde de: ""Kom, lad os bygge os en By og et Tårn, hvis Top når til Himmelen, og skabe os et Navn, for at vi ikke skal spredes ud over hele Jorden!""","They said, ""Come, let's build ourselves a city, and a tower whose top reaches to the sky, and let's make ourselves a name, lest we be scattered abroad on the surface of the whole earth.""",2,2,269
" Men ved denne teglstensbrænding havde de ikke noget brændsel, og da de havde slugt brændslet og kastet steinen bort, blev de"," and the men said, ""it is a good thing, because it is easy to make bricks,"" and they made bricks, and they burned them thoroughly. and the men said, ""it is a good thing, because it is easy to make bricks,"" and they made bricks, and they burned them thoroughly","Derpå sagde de: ""Kom, lad os bygge os en By og et Tårn, hvis Top når til Himmelen, og skabe os et Navn, for at vi ikke skal spredes ud over hele Jorden!""","They said, ""Come, let's build ourselves a city, and a tower whose top reaches to the sky, and let's make ourselves a name, lest we be scattered abroad on the surface of the whole earth.""",3,2,269
" Da denne gang gik dette galt, saa gik ogsaa de andre med paa at gøre det, og de to gjorde det. Men da kom ogsaa deres herre","    The last time we went to a church, a couple of years back, they had a big stone cross, and they used tar for mortar. I think they had a whole group of people at that church, and they were burning the cross and stuff, and they had some kind of wooden stake in front of","Derpå sagde de: ""Kom, lad os bygge os en By og et Tårn, hvis Top når til Himmelen, og skabe os et Navn, for at vi ikke skal spredes ud over hele Jorden!""","They said, ""Come, let's build ourselves a city, and a tower whose top reaches to the sky, and let's make ourselves a name, lest we be scattered abroad on the surface of the whole earth.""",4,2,269
" Men da de skulde lægge bly, da sagde de: ""ingen bly, bare bly."" Og alle de sten, som var taget i brug til teg","    This is what happens when you have two people, and one of them is a Jew and the other a Christian.    The Jew is going to burn the brick, and the Christian is going to burn the tar.        The Christian is going to burn the tar, and the Jew is going to","Derpå sagde de: ""Kom, lad os bygge os en By og et Tårn, hvis Top når til Himmelen, og skabe os et Navn, for at vi ikke skal spredes ud over hele Jorden!""","They said, ""Come, let's build ourselves a city, and a tower whose top reaches to the sky, and let's make ourselves a name, lest we be scattered abroad on the surface of the whole earth.""",5,2,269
" For mange tusind år siden var der en mand, der hed Joaskak, og han var ganske usædvanlig for hans tidsalder. Han var næsten"," they made bricks of a thousand different kinds, and they made bricks of a thousand different kinds, and they made bricks of a thousand different kinds, and they made bricks of a thousand different kinds, and they made bricks of a thousand different kinds, and they made bricks of a thousand different kinds,","Derpå sagde de: ""Kom, lad os bygge os en By og et Tårn, hvis Top når til Himmelen, og skabe os et Navn, for at vi ikke skal spredes ud over hele Jorden!""","They said, ""Come, let's build ourselves a city, and a tower whose top reaches to the sky, and let's make ourselves a name, lest we be scattered abroad on the surface of the whole earth.""",6,2,269
"
Men nu kom der en skindtrappe fra en stor skibsbygning, i al den tid blev det stadig værre, det blev mere og"," So they went to the man who worked the wood. They did a lot of work for him. They said one thing to another, ""come, let's make bricks, and burn them thoroughly."" They had brick for stone, and they used tar for mortar. So they went to the man who worked the","Derpå sagde de: ""Kom, lad os bygge os en By og et Tårn, hvis Top når til Himmelen, og skabe os et Navn, for at vi ikke skal spredes ud over hele Jorden!""","They said, ""Come, let's build ourselves a city, and a tower whose top reaches to the sky, and let's make ourselves a name, lest we be scattered abroad on the surface of the whole earth.""",7,2,269
" Men de var ikke rigtig dygtige, for der var ikke ret mange sten der.""
""Hvorfor skal folk lave noget nyt dernede?"" spurgte jeg.",                                                                                                                                  ,"Derpå sagde de: ""Kom, lad os bygge os en By og et Tårn, hvis Top når til Himmelen, og skabe os et Navn, for at vi ikke skal spredes ud over hele Jorden!""","They said, ""Come, let's build ourselves a city, and a tower whose top reaches to the sky, and let's make ourselves a name, lest we be scattered abroad on the surface of the whole earth.""",8,2,269
" Da der nu var ild i et stykke brænde af den kalk som den ene havde lagt ind, sagde den anden, ""lad os først slå brænden"," and they made a fire. and the fire was very hot. and they said one to another, ""come, let's make bricks, and burn them thoroughly."" they had brick for stone, and they used tar for mortar. and they made a fire. and the fire was very hot. and they said","Derpå sagde de: ""Kom, lad os bygge os en By og et Tårn, hvis Top når til Himmelen, og skabe os et Navn, for at vi ikke skal spredes ud over hele Jorden!""","They said, ""Come, let's build ourselves a city, and a tower whose top reaches to the sky, and let's make ourselves a name, lest we be scattered abroad on the surface of the whole earth.""",9,2,269
