danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
"
9 Men da de havde lagt alle eber-sønnerne der. fik Josef så med sig. og Josef bragte ham til Babel."," And the father of all the children of eber was Japheth, the son of Japheth, the son of Japheth, the son of Japheth, the son of Japheth, the son of Japheth, the son of Japheth, the son of Japheth, the son of Japheth,","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",0,2,255
"
1) Berejst den 26. august 2013.
Berejst sammen med familie på tur,","    12. dansk: ""Vi har brug for at hjælpe ham, ikke at gøre det.""  engelsk: ""We need to help him, not to make him.""    13. dansk: Hvordan man kan kontrollere, om en person har et problem med at tage sig af deres krop  engelsk: How to Check if a Person Has","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",1,2,255
" Derfor ved vi, hvad der var hos de to fætter, og hvad der var i kappen, indtil Saul blev konge, for at han ikke",    2. Dansk: Du er nødt til at tage et kig på denne Anavar Stack i Danmark: de bedste Anavar anabolske steroid til salg online i København Danmark .  Engelsk: You need to look at this Anavar Stack in Canada: the best Anavar anabolic steroid for sale online in Canada.    3. Dansk: 50 år,"Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",2,2,255
"

Thus, in their opinion, such situations are in most countries much less serious, whereas in countries that have seen these situations clearly, such","  Eber was a man of learning, a man of understanding, and a man of the spirit. He had heard the voice of his father, and he had followed it. He had heard the voice of his father, and he had followed it.  The voice of the father of the children of eber, the elder brother of japheth","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",3,2,255
" Da han nu kom hen, gav han dem navnet Sem, det eneste af de andre navne, som nævnes både blandt ebersønnerne og blandt j","  3. ""Menneskene er ikke det eneste som må ta ansvar for sitt liv."" ->  ""People are not the only ones who have to take responsibility for their lives.""  4. Så la oss se litt på hvordan du kan tjene penger på å selge online video. ->  So let's see how you can make money selling online","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",4,2,255
.<|endoftext|>,.<|endoftext|>,"Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",5,2,255
.<|endoftext|>,"  27:46 And when the children of Shem had been born, and they had been put to death, they said to the LORD, ""Behold, this is the way the LORD has commanded us.  27:47 Now the children of Shem had been put to death, and they had been made to","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",6,2,255
" 1 Samuel 10, 16. 1 Samuel 20, 1-16
Farmere i Samaria","  19:20 And the father of Japheth the son of Shem was Shem's father.  19:21 Then the priest of Shem was Shem's father.  19:22 And the mother of Japheth was Japheth the daughter of Shem, who was born in","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",7,2,255
.<|endoftext|>," And when Japheth had been twenty years old, he took a wife, and he and his family dwelt in Eber, and he and his wife had no children. So he said to his wife, ""This is the law of Israel, and the law of Judaism, and the law of the house of Judah."" And he said","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",8,2,255
 -> 24 A son was also born to Giles the son of the Sphraean god Eberson the third son of Giles,"  7:10 And the father of all the children of eber, the elder brother of japheth, was the son of Japheth.  7:11 And the son of Japheth was called Shem.  7:12 And the son of Shem was called the son of Japheth.  7","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",9,2,255
" Det blev ham til del, til at bringe alle de sønner, sonerne, som havde levet, frem for Herrens åsyn. Dengang blev son","    Danish: I stedet for at være bange for det, så kan du begynde at se på dine egne handlinger.  English: Instead of being afraid of it, you can begin to look at your own actions.    Danish: Jeg har aldrig set den film, men det er en fantastisk historie.""  English: I've never","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",10,2,255
" Og Eberhard blev konge over dem, og Eberhard gjorde dem til konger i Jerusalem og Israel. Og Eberhard styrede og styr","    2. Norsk: Når vi ser på verden fra et rent etisk synspunkt, er det ingen vei utenom.  Engelsk: When we look at the world from an ethical point of view, there's no way out.    3. Norsk: 5 ting du bør vite om din partner  Engelsk: 5 Things You Should Know About","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",11,2,255
" På denne dag elska hans efter mændene, ja, hans far, sønne, så længe han levede. 17:35 Thi",  16. Svenska: Vad du behöver veta innan du använder Zervosin  Engelska: What you need to know before you use Zervosin  17. Svenska: Ett av de viktigaste stegen är att välja en bra hemsida för din blogg.  Engelska: One of the most important steps is to select a good website for,"Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",12,2,255
"
I ahasverernes mund tales der en del om Semi og Arospe, om to sønner fra Aram, som efter deres fars","  14 And to the father of all the children of eber, to him also were born the children of jis, the father of all the children of jis, the father of all the children of jis.  15 And to the father of all the children of eber, to him also were born the children of jash","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",13,2,255
"
Hver mand, som var født af en kvægavler, blev et barn af ham, og han blev sat til at føre et slag","  And the father of all the children of eber was Japheth.  And he took thee by the hand of his father and called thee by the name of Japheth.  And the mother of Japheth, she also was a daughter of eber, and she was the mother of all the children of eber.","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",14,2,255
" Men der var for ham en søn, hvis navn var Jakobs, som også var af Sem, af Sems æt. Han var som én af",  3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1,"Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",15,2,255
.<|endoftext|>,.<|endoftext|>,"Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",16,2,255
" Den ældste søn hedder Saad, efter faderen. Saad blev født i 390. årh. i Gilead, og","  Danish: 32 Og han lod sig ikke kalde, den ældste Broder af Japheth, men han blev kaldt Hamret, fordi han var den ældste Broder af Eber.  English: And it was said to him, ""What is the cause of the LORD's anger?""  Danish: Og det blev sagt til","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",17,2,255
"
26 Men Josef og hans søn Lot drog i forvejen til Naftali, som boede ved byen, sammen med 12 af sine tr"," And the children of eber and japheth were born in the house of the house of the eber, and the children of japheth were born in the house of the house of the japheth.    15:22 And the children of eber and japheth were born in the house of the house of the","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",18,2,255
"
11 Og det skede, at han gik bort, og da han var kommen tilbage, så han da på sønnerne af Ebers sønner og","  And the priest of the LORD, who was with him, said to him, ""The name of this boy is a name of the LORD, the God of Israel.""  So he called him by his name. And he went out and brought him to the priest of the LORD. And he said to him, ""This boy is","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",19,2,255
" Thi der boede der en mand, en søn af Asan, der var af Sems stamme. 43 Men da jets sønner kom"," 13 He took them into his house, and they were named Abishu, Abishu, Abishu, Abishu, Abishu, Abishu, Abishu, Abishu, Abishu, Abishu, Abishu, Abishu, Abishu, Abishu, Ab","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",20,2,255
.<|endoftext|>," And he said to him, ""Why do you say, 'I am the elder brother of Japheth'?""  ""It is not so,"" said the man, ""for I am the brother of Japheth, and I have a brother called Shem, and I am the elder brother of Japheth.""  ""But Shem","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",21,2,255
"

Norsk: «Lev med døden» skriver jeg, med et håp om at jeg kommer til å leve med den, så lenge jeg lever"," And he took them with him, and brought them to the house of his father, and said, `Here am I, the father of all the children of eber, and the elder brother of japheth.' 4And he took the children of Japheth and the children of Japheth's son, and brought them to the","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",22,2,255
" En saadan dreng blev efter min mening den sidste Sem blev føiet til, for der at komme i familie med den tredje søn; men man ved ikke","  3. Svenska: ""Vi har ett antal viktiga frågor att diskutera.  Engelska: ""We have a number of important questions to discuss.  4. Svenska: Och jag ska försöka hålla mig borta från det där.  Engelska: And I'll try to stay away from that.  5. Svenska: ""Jag är en mycket bra rytt","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",23,2,255
" 25 Og det, som Herren havde talt til mig, gjorde jeg; jeg sagde som følger, da han talede til mig, og det", And the son of Japheth was called Japheth. And the name of the name of the son of Japheth was Shem. And the name of the name of the son of Japheth was Shem. And the name of the name of the son of Japheth was Shem. And the name of the name of,"Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",0,5,255
" Da de to brødre døde, tog faren deres arvede skatbeholdning fra dem; men da han var kommen tilbage for at overrække dem til den"," 12And Eber the son of Japheth said unto him, Thus saith the Lord, The Lord hath brought forth unto me a son of Japheth, and a daughter of Japheth. 13And Japheth said unto him, I am the son of the Lord, and I am the Lord's","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",1,5,255
" -> But the sons of Esau, the sons of Jacob, whom the Ebers were all his family, the sons of the men of Judah"," And so they were called, the sons of Shem, the father of all the children of eber, the elder brother of japheth, to him also were children born.  And so they were called, the sons of Shem, the father of all the children of eber, the elder brother of japheth, to him also","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",2,5,255
"
16 Og hans far Esau skal komme til dig i Israel og ville have din kone til hustru. Men da du var i din moders liv","  15:11 Og de satte sig på tronen, og de to troner, som der var, blev til den ene side og til den anden side.  15:12 Og de tog alle de ting, som var i deres hænder, og de førte dem frem for Herrens åsyn, og de sagde:  15","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",3,5,255
" — De faldt ofte til jorden og blev drukne, men blev genopdagede, og de stod op; de drog fra det ene sted til det","    17. Norsk: Det er en god del av det som er i denne boken.  Engelsk: There's a lot of it in this book.    18. Norsk: Hun er ikke alene, det er mange som er det.  Engelsk: She is not alone, there are many people like her.    1","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",4,5,255
"
english: In 1921 the house was bought by the Mizna family, that is the sons of Samarzabag"," 45And the children of Japheth were three sons, one to eber, and another to japheth. 46And they were called to shem, and the father of all the children of eber, the elder brother of japheth, to him also were children born. 47And the children of Jap","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",5,5,255
"
Men der var også et par ting jeg kom til at tænke på. Som den gamle jahotejitiske sages mand. Jah",.<|endoftext|>,"Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",6,5,255
"
11 Og de hørte: Der var 4700 mand; de kom i land, og nu kommer der mange af dem til at","    15. Norsk: 110:12 Han er en konge, som har all makt i himmelen,  Engelsk: 110:12 He is a king, who has all the power in heaven.    16. Norsk: 1 Gratis En app som viser de siste flyruter i New York  ","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",7,5,255
" Men de to kongers sønner var langt fra de sønner, de skulle få, og de måtte vente.
Men da der var gået otte alen","  And the sons of Japheth, their fathers were Japheth the firstborn son of the firstborn son of Japheth, and his sons were Japheth the secondborn son of Japheth, and his sons were Japheth the thirdborn son of Japheth, and his sons were Japheth the fourthborn","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",8,5,255
 De er: Jafets søn og hans søn Jafet. De er: Jafets datter og hans søn Jifas. De er,"    Danish: Der er ikke noget, der hedder 'jeg er god nok' - det er bare det, du føler.  English: There's nothing called ""I'm good enough"" it's just what you feel.    Danish: Det er en del af den naturlige proces med aldring og aldring.  ","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",9,5,255
" Og han fødte Sønnerne og gav dem Navne efter deres Navne, i den ældste Slægt af Semiter, og da den anden",".  And he called unto him, saying, I am the one of the sons of Shem, and I am his father, and I am his son.<|endoftext|>","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",10,5,255
.<|endoftext|>,"  4. ""Du er min datter og jeg din søn."" ->  ""You are my daughter and I am your son.""  5. ""Jeg er ikke en mand der har tid til at sidde på en stol og tænke på, hvordan man laver mad."" ->  ""I'm not a man who has time to sit on a chair and","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",11,5,255
.<|endoftext|>,"  19:14And he sent to him a man, who said, 'The son of a man, who is a son of a man, who is a son of a man, who is a son of a man, who is a son of a man, who is a son of a man, to him also were children born.'","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",12,5,255
" Ebersønnerne blev ved dette tilfælde udryddet ved et selvmord i 1034, hvorefter den af Abraham og Sarais sønner,","    10. Norsk: I 1992 ble det besluttet å bygge en ny skole.  Engelsk: In 1992, it was decided to build a new school.    11. Norsk: Det er ingen garanti for at det vil være et godt resultat, men det er en god start.  Engelsk:","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",13,5,255
"
9. A woman who is constantly feeling tired, but doesn't seem stressed, but she is having trouble sleeping. -> Et menneske, der",".  13:10 Og han satte sig på sin Fader og sagde til ham: ""Hør, din Broder Eber!<|endoftext|>","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",14,5,255
"
10 De døde; de græd, og de blev gravede op i deres gravsider og blev ført frem for en høvding",".  12 Og når Abrahams børn hørte, at han havde sendt sin søn til Sem, og at han havde givet ham tilnavnet Eber, da blev han også kaldet for shem, far til alle Ebers børn, den ældste bror af Japheth, til ham blev også børn født.<|endoftext|>","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",15,5,255
" 7 da han så at Sem kom, kaldte han til sig alle og sagde ved sig selv: Hellige dig, jetson, kom og","  11. De kan ikke længere være en del af den, de er blevet til i Guds billede, som er i Kristus, Guds Søn, i Kristus Jesus. -> They can no longer be part of it, they have been made in the image of God, which is in Christ Jesus, Guds Søn, i Kristus Jesus.  12.","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",16,5,255
"
English: And when the sons of Jeroboam were grown old, and had all died, the wife of Eber, the brother of the",".  11 Og da de havde fået det at vide, sendte de bud til Ebers Faders Hus, og der var blandt de andre Børn i Ebers Hus børn, der var født.<|endoftext|>","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",17,5,255
"
Men det er ikke min pligt at sige et ord derom; men jeg har taget nogen af dem med mig og vil vende tilbage til min egn"," 21 I have to give you a portion of the land, and you have to give it to thee, og du skal give den til din broder, og du skal give den til din søn, og du skal give den til din datter, og du skal give den til din sønnes søn, og du skal give den til din sønnes","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",18,5,255
"
27:9 Og alt folket var utillettelig og foragtet, som var født blandt Ebers sønner, den eneste av e",                                                                                                                                              ,"Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",19,5,255
" Derpaa førte Ester og Arons barn frem til Ester den anden søn, Jefes barn, Jefes broder, Esters søster",                                                                                                                                              ,"Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",20,5,255
.<|endoftext|>,"    ""Eber and Japheth were the children of the same Eber,"" the prophet says. ""They were born in Eber, and the two of them were of the same Eber.    ""Japheth was a slave of the Eber, and Eber, in turn, was a slave of the E","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",21,5,255
" Dette er en historie om hans første søn og hans første hustru og om hans anden søn og hans anden hustru.
Han så det ikke selv, men",.  16:12 og hans Søn Jafet var den yngste af alle Ebers Børn; han var den ældste af alle Ebers Børn.<|endoftext|>,"Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",22,5,255
".
13:14 Men Juda var en meget gammel ætt, i alt fall halvdelen før Israel, og de døde alle i sin tur.<|endoftext|>","  And now the son of Japheth, who was a priest, came to him, and said to him: ""I will not let you go, for I know that you have heard about me."" So the father of all the children of eber, the elder brother of japheth, went and found him, and took him to himself","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",23,5,255
" Og disse, der vare af Sem, og Sems børn, fik navn af Jed. 1 Kong. 8. — 34","  15 And the father of Japheth, that was of him that was of eber, and of Japheth, that was of him that was of Eber, and of Japheth, that was of Japheth, that was of Japheth, and of Japheth, that was of him that was of him","Sems Sønner: Elam, Assur, Arpaksjad, Lud og Aram.","The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",0,10,255
