danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
"; og Adam saa ham og sagde: Herre, giv mig denne klæde!<|endoftext|>"," And the man's heart was filled with joy, and he had no fear. And he said to the man, ""What have I done?"" And he said, ""You have taken away my soul."" And he said, ""I have never been so glad in my life."" And he said, ""I have","og af Ribbenet, som Gud HERREN havde taget af Adam, byggede han en Kvinde og førte hende hen til Adam.","He made the rib, which Yahweh God had taken from the man, into a woman, and brought her to the man.",0,2,51
" men idet han åbnede det, så han på det, og ham, der var ham nær, sagde: ""Sjæle, du ved jo,"," And he stretched out his hands in front of him, and brought them out. And the man was like a man of high stature. And he went out of the house, and came again, and went to the house of the house of the man, and took one of his ribs. And he shut the flesh","og af Ribbenet, som Gud HERREN havde taget af Adam, byggede han en Kvinde og førte hende hen til Adam.","He made the rib, which Yahweh God had taken from the man, into a woman, and brought her to the man.",1,2,51
; denne dag er han over alle dage som tidligere!<|endoftext|>," The man woke and he said to the Lord, ""Awake, and take the rib."" The Lord said, ""Take it, and I will put it on you."" And the man took the rib, and put it on him, and put it on him. And the man woke, and said to the","og af Ribbenet, som Gud HERREN havde taget af Adam, byggede han en Kvinde og førte hende hen til Adam.","He made the rib, which Yahweh God had taken from the man, into a woman, and brought her to the man.",2,2,51
" således bliver det sagt af profeten Mika:
7 HERREN lod det syn ske om, at adam var kommen ned til Abraham; og alle"," 17 And the man was dead. 18 Then the woman took the man's ribs, and cut them into pieces.    19 And she ate the meat, and she took the pieces of the man's rib, and she cut them into pieces, and she went in to the man","og af Ribbenet, som Gud HERREN havde taget af Adam, byggede han en Kvinde og førte hende hen til Adam.","He made the rib, which Yahweh God had taken from the man, into a woman, and brought her to the man.",3,2,51
" thi hans arme var øde, thi det var som om han ikke havde kræfter til at kæmpe med det, og nu ved det mig, o HERRE"," And the man was born, and he was called Isaac, and he was called Joseph. And he was born again, and he was called Joseph again, and he was born again, and he was called Joseph again, and he was born again, and he was called Joseph again, and he was born again, and","og af Ribbenet, som Gud HERREN havde taget af Adam, byggede han en Kvinde og førte hende hen til Adam.","He made the rib, which Yahweh God had taken from the man, into a woman, and brought her to the man.",4,2,51
" og så blev der ikke gjort en plet efter hans hoved. Men han tog tre ribbenstykkener fra sin sønns hals, lod dem","        And when the man was dead, the Lord God said unto him, Go thou into the house of Aaron, and dwell there: and thou shalt not die in thy house: neither shall thy seed be destroyed: neither shall thy seed be destroyed in the house of Aaron.        ","og af Ribbenet, som Gud HERREN havde taget af Adam, byggede han en Kvinde og førte hende hen til Adam.","He made the rib, which Yahweh God had taken from the man, into a woman, and brought her to the man.",5,2,51
" og Adam var med til at spise, efter sit syn og en vis befaling fra guderne, for at hans synd ikke mere skulle komme over hans"," The man awoke, and the night was heavy with sleep, and the man awoke. The man asked the LORD, ""How can you tell me that the night is heavy with sleep?"" And the LORD said, ""It is not heavy with sleep, for it is a clear night, and it is","og af Ribbenet, som Gud HERREN havde taget af Adam, byggede han en Kvinde og førte hende hen til Adam.","He made the rib, which Yahweh God had taken from the man, into a woman, and brought her to the man.",6,2,51
" så for den op og kom til at se ud som den levende Gud, der stod op af de døde.
Jesus Christ hath made all flesh"," And the man awoke with a loud thud, and the man lay still, but the bones were as white as ice.    A:    In the ""Acts of the Apostles"", chapter 14, verses 15-21, Jesus says to John, ""If you","og af Ribbenet, som Gud HERREN havde taget af Adam, byggede han en Kvinde og førte hende hen til Adam.","He made the rib, which Yahweh God had taken from the man, into a woman, and brought her to the man.",7,2,51
"; og da han atter rejste sig, var der intet synligt tegn af en hule!<|endoftext|>"," And he said, I am the LORD, the God of Israel, and I will make my covenant with you, saying, I am the LORD, the God of Israel, and I will give you a land of plenty; and I will make your land as a land of plenty, and I will","og af Ribbenet, som Gud HERREN havde taget af Adam, byggede han en Kvinde og førte hende hen til Adam.","He made the rib, which Yahweh God had taken from the man, into a woman, and brought her to the man.",8,2,51
" thi der var da ved hans død, som ved hans opstandelse; idet han sagde til Gud: 'Hør din tjener Adam, og hør",.<|endoftext|>,"og af Ribbenet, som Gud HERREN havde taget af Adam, byggede han en Kvinde og førte hende hen til Adam.","He made the rib, which Yahweh God had taken from the man, into a woman, and brought her to the man.",9,2,51
" og så lod alle hans tjenere det stykke kød for deres mund, som var blevet tilovers udi hans mund.""
21:20","  ""I am the God of the dead,"" he said, and went on sleeping.  ""And the man was dead,"" said the dead man. ""I am the God of the dead, and the dead man was dead.""  ""So,"" said the dead man, ""what is this that you have seen","og af Ribbenet, som Gud HERREN havde taget af Adam, byggede han en Kvinde og førte hende hen til Adam.","He made the rib, which Yahweh God had taken from the man, into a woman, and brought her to the man.",10,2,51
" men da det blev lagt ud i jorden, faldt det ned og faldt i graven. Derfor kalder jeg dig, så længe du er som en dåre","  The man was dead.  The next day, he asked the priest about his brother.  ""Oh,"" he said. ""Did he kill you?""  ""I didn't know. I'm a priest.""  ""I'm sorry,"" he said.  ""It's a little late","og af Ribbenet, som Gud HERREN havde taget af Adam, byggede han en Kvinde og førte hende hen til Adam.","He made the rib, which Yahweh God had taken from the man, into a woman, and brought her to the man.",11,2,51
" det ribben var han blevet ved med at bruge, dog uden dog at kunne lade være med at sige: ""Lad mig leve!"" Og med",                                                                                                                                ,"og af Ribbenet, som Gud HERREN havde taget af Adam, byggede han en Kvinde og førte hende hen til Adam.","He made the rib, which Yahweh God had taken from the man, into a woman, and brought her to the man.",12,2,51
"; og da han var død, blev han oprejst og tilbedt, idet han døde på korset.<|endoftext|>"," And he took the rib, and turned the rib, and closed it, and put it on the man's chest. And he put it on his chest. And he put it on his chest. And he put it on his chest. And he put it on his chest. And he put it on his chest","og af Ribbenet, som Gud HERREN havde taget af Adam, byggede han en Kvinde og førte hende hen til Adam.","He made the rib, which Yahweh God had taken from the man, into a woman, and brought her to the man.",13,2,51
" men da sagde HERREN: I min tjeners barn, vend dig ikke i sorg, thi du har fået ret i Israels barn. Thi om en",.<|endoftext|>,"og af Ribbenet, som Gud HERREN havde taget af Adam, byggede han en Kvinde og førte hende hen til Adam.","He made the rib, which Yahweh God had taken from the man, into a woman, and brought her to the man.",14,2,51
" hans søn blev da en fremmed som eders brødre og svigersønner. Når I drikker af hans vingård, skal I blive som eders"," Then he took the other rib, and opened it; and he took a piece of it, and gave it to the man.  The man ate, and he drank; and he ate again, and drank again, and drank again, and drank again, and drank again, and drank again, and drank again,","og af Ribbenet, som Gud HERREN havde taget af Adam, byggede han en Kvinde og førte hende hen til Adam.","He made the rib, which Yahweh God had taken from the man, into a woman, and brought her to the man.",15,2,51
" og der stod det, da Gud atter aabnede hans øjne.
13:4 Da kom der, medens der ikke mere var uro,"," He took his right arm and closed the joint of it, and he took his left arm, and closed the joint of it, and he took his right arm, and closed the joint of it, and he took his left arm, and closed the joint of it, and he took his right arm, and closed the","og af Ribbenet, som Gud HERREN havde taget af Adam, byggede han en Kvinde og førte hende hen til Adam.","He made the rib, which Yahweh God had taken from the man, into a woman, and brought her to the man.",16,2,51
" da blev der igen hersker i Herren.
48:35 Og når du nu ser, at den anden skal følge efter, så lad",".  5 Og han lagde sin højre arm om manden og lagde sin højre hånd på hans bryst, og hans højre hånd gav ham en stærk, dyb søvn.<|endoftext|>","og af Ribbenet, som Gud HERREN havde taget af Adam, byggede han en Kvinde og førte hende hen til Adam.","He made the rib, which Yahweh God had taken from the man, into a woman, and brought her to the man.",17,2,51
" thi de tre stødtedes mod hinanden.
da:
Og da han lå deri, lod Gud en engel fare for ham og lod","  6The man who had the rib of the beast and the rib of the man was, and the man was called the man of the earth.  7He was a strong man, and he was strong in the sight of the people. 8The people came to the man, and they came to him,","og af Ribbenet, som Gud HERREN havde taget af Adam, byggede han en Kvinde og førte hende hen til Adam.","He made the rib, which Yahweh God had taken from the man, into a woman, and brought her to the man.",18,2,51
" og da Gud så det, sagde han til den anden: ""Der er ikke noget i vejen for, at du er den mand, som syndede","  17:13 Men han sagde til ham: ""Lad det være, Herre! thi jeg er bange for, at jeg skal have en ond ånd i mig, som vil komme over mig.""  17:13 But he said to him, ""Let it be, Lord; for I am","og af Ribbenet, som Gud HERREN havde taget af Adam, byggede han en Kvinde og førte hende hen til Adam.","He made the rib, which Yahweh God had taken from the man, into a woman, and brought her to the man.",19,2,51
