danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
"
Nogle gange, eller det gør de nogle få af os, når vi er ude at spise, så tager vi et kig på hinanden, og","    I was a little nervous about it. But it turned out to be a really great experience.    We had a great time. The weather was beautiful, and we had a lot of fun. We were talking about what we would do in the future.    I would recommend it to everyone.    What's your favorite thing about being a pilot?    I would say that I like to be a pilot","Derpå sagde Gud: ""Vandet vrimle med en Vrimmel af levende Væsener, og Fugle flyve over Jorden oppe under Himmelhvælvingen!"" Og således skete det:","God said, ""Let the waters swarm with swarms of living creatures, and let birds fly above the earth in the open expanse of sky.""",0,2,18
"
Snakken gik om at blive klar til ud og spise en god omgang mad, og man kunne høre musikken fra de andre drenge. Den sidste"," It was the first day of summer, the first day of summer.  ""It's the first day of summer.""  ""Yes, it is. It's the first day of summer. It's the first day of summer. It's the first day of summer. It's the first day of summer. It's the first day of summer. It's the first day of summer. It'","Derpå sagde Gud: ""Vandet vrimle med en Vrimmel af levende Væsener, og Fugle flyve over Jorden oppe under Himmelhvælvingen!"" Og således skete det:","God said, ""Let the waters swarm with swarms of living creatures, and let birds fly above the earth in the open expanse of sky.""",1,2,18
" Det var ved at blive mørkt, da han for syvende gang stod, han var nødt til det. Jeg bad ham komme ind, men jeg kunne ikke"," She would stay awake all night.    10. svenska: En av de mest kända är för att de är så stora.  engelska: One of the most famous is because they are so big.    11. svenska: När vi är ute på uppdrag är vi alltid beredda på det oväntade.  engelska: When we are on assignment, we are always prepared for the unexpected.    12. svenska: På","Derpå sagde Gud: ""Vandet vrimle med en Vrimmel af levende Væsener, og Fugle flyve over Jorden oppe under Himmelhvælvingen!"" Og således skete det:","God said, ""Let the waters swarm with swarms of living creatures, and let birds fly above the earth in the open expanse of sky.""",2,2,18
" Morgen og aften, blev der sagt. Så måtte man også hellere komme afsted. Så man for den gang skyld ville gøre det alene, og det blev"," The moon was at its highest point, and the sky was blue and clear.  ""He looked tired,"" said the old man. ""He'd been out all night. He was just getting used to it.""  ""I think he was tired,"" said the girl. ""He was a bit cold.""  ""I'm sure it was cold,"" said the old man. ""He was very cold.""  ""He'","Derpå sagde Gud: ""Vandet vrimle med en Vrimmel af levende Væsener, og Fugle flyve over Jorden oppe under Himmelhvælvingen!"" Og således skete det:","God said, ""Let the waters swarm with swarms of living creatures, and let birds fly above the earth in the open expanse of sky.""",3,2,18
" Han faldt om, og han blev sendt tilbage til landet, og det land, hvor han blev født, var et paradis, ikke blot for ham,"," And I thought, ""You're going to die."" I thought, ""I'm going to die."" I felt like I was going to die. I was afraid of dying. I felt like I was going to die. I felt like I was going to die. I was afraid of death. I felt like I was going to die. I felt like I was going to die.""    The woman said, ""I","Derpå sagde Gud: ""Vandet vrimle med en Vrimmel af levende Væsener, og Fugle flyve over Jorden oppe under Himmelhvælvingen!"" Og således skete det:","God said, ""Let the waters swarm with swarms of living creatures, and let birds fly above the earth in the open expanse of sky.""",4,2,18
" Være sig dag eller nat, dag eller nat. Jeg husker godt, hvor lidt jeg drak den dag, og jeg kunne høre folk synge i","  But he was in a state of shock. He could not remember what had happened to him. He was not a man to cry. He was not a man to cry.  He looked at the old man who had been sitting on the bed beside him. It was the old man who had been sitting on the bed beside him. He was the old man who had been sitting on the bed beside him.  ""I am not","Derpå sagde Gud: ""Vandet vrimle med en Vrimmel af levende Væsener, og Fugle flyve over Jorden oppe under Himmelhvælvingen!"" Og således skete det:","God said, ""Let the waters swarm with swarms of living creatures, and let birds fly above the earth in the open expanse of sky.""",5,2,18
" Men natten havde ingen ende. Vi havde spist og drukket, spist og drukket. Det var ikke fordi, vores gæster havde sovet for meget"," The night was like that.  The day was cold and the sky was white. The stars were still, the stars were still. There was no moon, no stars.  There was the sound of voices. It was the sound of a dog. It was the sound of a dog.  The dog was in the yard. The dog was in the yard.  The dog was in the yard.  The dog was in the","Derpå sagde Gud: ""Vandet vrimle med en Vrimmel af levende Væsener, og Fugle flyve over Jorden oppe under Himmelhvælvingen!"" Og således skete det:","God said, ""Let the waters swarm with swarms of living creatures, and let birds fly above the earth in the open expanse of sky.""",6,2,18
" Klokken syv var det lyst og stille om natten, men ved daggry kunne der høres et brag. To af de tre børn sov lidt til forveksling","  There was a moon of yellow, and the day was full of stars.  In the morning, when the sun rose, the moon was the same colour.  In the evening, the moon was the same colour, and the sun was the same colour.  There was a great silence.  In the morning, the sun was the same colour, and the moon was the same colour.  In the evening, the sun was","Derpå sagde Gud: ""Vandet vrimle med en Vrimmel af levende Væsener, og Fugle flyve over Jorden oppe under Himmelhvælvingen!"" Og således skete det:","God said, ""Let the waters swarm with swarms of living creatures, and let birds fly above the earth in the open expanse of sky.""",7,2,18
" I mørket var der ikke meget lys i skiven, men til sidst kunne jeg se, at lysene blinkede, men at det var helt d","  She looked around. It was quiet. A few voices were singing in the distance. She knew that. She turned and saw the man standing in the middle of the road. He was dressed in a dark blue shirt, a brown slacks suit, and a pair of blue jeans. He was holding a gun.  ""I'm not going to shoot,"" she said. ""I'm not going to shoot. I","Derpå sagde Gud: ""Vandet vrimle med en Vrimmel af levende Væsener, og Fugle flyve over Jorden oppe under Himmelhvælvingen!"" Og således skete det:","God said, ""Let the waters swarm with swarms of living creatures, and let birds fly above the earth in the open expanse of sky.""",8,2,18
"
Vores nye tosomhed
Da vi havde spist vores brunch hos Merethe, satte jeg og Louise på cyklen, som Merethe"," Then there was morning again, and then there was evening again, and then there was morning again.  ""I have been thinking of you for a long time,"" said Cousin, and Cousin, who had never thought of her for a long time, was now thinking of her for a long time.  ""I have been thinking of you for a long time,"" said Cousin, and Cousin was thinking","Derpå sagde Gud: ""Vandet vrimle med en Vrimmel af levende Væsener, og Fugle flyve over Jorden oppe under Himmelhvælvingen!"" Og således skete det:","God said, ""Let the waters swarm with swarms of living creatures, and let birds fly above the earth in the open expanse of sky.""",9,2,18
