danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" og sølv, og som en vind fløj det fra Havila, og de, der har været ombord paa den, har en gang talt i tunger","; and the one which flows through the land of zakshon is the one which flows through the land of yakshon, where there is gold.<|endoftext|>","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,0,2,41
", og der hvor jeg går på stranden bor der en ung mand som hedder paulo, og dem skal her tales med fordi de kan se min"," and the name of the second is hiran: this is the one which flows through the whole land of hafilah, where there is gold; and the name of the third is jiran: this is the one which flows through the whole land of hafilah, where there is gold; and the name of the fourth is al","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,1,2,41
"gravere. 27. I går gik der flammer ud fra skibet, og i dag bliver skibet forvandlet til et røgslør,"," and the one which flows through the land of khabar, where there is silver. And the one which flows through the land of khabar, where there is gold, is the one that flows through the land of ar-gaz, where there is silver. And the one which flows through the land of ar-gaz, where","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,2,2,41
"stykker fra alle verdenshjørner. Den løber efter vindene, og hvor dens hjerte vender hen, hvor den tørster af, og hvor den kommer"," this is the one which flows through the whole land of havilah, where there is gold; this is the one which flows through the whole land of havilah, where there is gold.  18:71 ""En af dem, der boede på et bjerg, og som havde et navn, var en mand ved navn Sela","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,3,2,41
". Det ligger i det sydøstre hjørne af landet i landet hvor er meget smukt at se paa.-

I det nordlige hjørne findes et bjerg"," the one which flows through the whole land of havilah is called 'Havilah' and the one which flows through the whole land of havilah is called 'Havilah'.""    And the name of the second is pishon: this is the one which flows through the whole land of havilah,","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,4,2,41
" og guldklumper. Men hvem tror paven på her i det nordlige Italien, der skal styre? Han har nemlig også en lille flamme,"," and the other is yishon: this is the one which flows through the whole land of havilah, where there is silver; and the third is achron: this is the one which flows through the whole land of havilah, where there is achron.  14. Og de kom til ham og sa:","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,5,2,41
". Den anden hedder bait; den løber omkring havet. Den er mørk, som solen, og den skinner op i vinden som en ild. Den"," and the one which flows through the land of ahaim: this is the one which flows through the land of ahiya, where there is gold; and the one which flows through the land of ameen: this is the one which flows through the land of ameen, where there is gold; and the one which flows through","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,6,2,41
", sølv og sølvbarrer; det er en sten, men det er ikke et våben.
en - In one of these is called pis", this is the one which flows through the land of apesh: this is the one which flows through the land of lama: this is the one which flows through the land of the dancers.    20. Norsk: I denne artikkelen vil vi se på hvordan du kan bruke denne funksjonen.  Engelsk: In this article we will,"og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,7,2,41
"gruber, og hvor hele folkeslag er underkastet ham.

english: All Crete Restaurants Restaurants near The Crete Grand
danish"," the other is shalim: this is the one which flows through the whole land of havilah, where there is water; and the third is kishon: this is the one which flows through the whole land of havilah, where there is fire.    [3] The second is ar-'Umar: this","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,8,2,41
" og sølv og alle slags skønne sager. Den anden hedder ilegg: et dyr, der er kendt for sin udholdenhed og stærke vilje;"," and the one which flows through the whole land of ha-palah, where there is gold; and the one which flows through the whole land of ha-palah, where there is gold; and the one which flows through the whole land of ha-palah, where there is gold; and the one which flows through the whole land of","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,9,2,41
"gravere, som vil stjæle det; dette er den ene slags guldgraver. Der er en anden, der hedder erden, den kommer"," and the second is kelach: this is the one which flows through the whole land of ha'ilah, where there is gold; and the third is elach: this is the one which flows through the whole land of ha'ilah, where there is gold.    12:20: This is the one that","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,10,2,41
". -> One of our daughters's names is Pishe; it runs about the land of hiris, where there is gold.
"," and it is not that of the first, but of the second, which flows through the land of havilah.  33:16, 17. 17:13, 14, 15. 18:12, 13, 14, 15, ","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,11,2,41
"mysteriet. (En anden kaldes pions, idet den løber i retning mod nord og nordvest; den løber til et bjerg der ligger tæt","; and it is called the first name of the Lord."" på Svenska:  Och namnet på den första är pishon: det är den som flyter genom hela havilahs land, där det finns guld; och det är kallat den första namnet av Herren.<|endoftext|>","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,12,2,41
", sølv, ædelsten og mønter.

Tiril:
> Eilert: Jag har två frågor.
> "," and the name of the second is ibni: this is the one which flows through the whole land of havilah, where there is gold, and the name of the third is mihrab: this is the one which flows through the whole land of havilah, where there is gold, and the name of the fourth is a","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,13,2,41
", elfenben, jade og stene til at fylde det med.

14. I'll not go there, but I"," and the name of the second is kumar: this is the one which flows through the whole land of harbha, where there is gold; and the name of the third is shaik: this is the one which flows through the whole land of rashid, where there is gold; and the name of the fourth is sh","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,14,2,41
"mønter. For 500 østerrikske francs vil jeg købe mig en guldmedalje med en række stjerner, som"," and the one which flows through the land of havilah, where there is silver, is pishon: this is the one which flows through the land of havilah, where there is silver, and the one which flows through the land of havilah, where there is gold, is pishon: this is the one which","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,15,2,41
"d og guld i verden.""<|endoftext|>"," and the name of the second is neshil: this is the one which flows through the land of havilah, where there is gold; and the name of the third is mashon: this is the one which flows through the land of havilah, where there is gold; and the name of the fourth is mishon","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,16,2,41
".
6. Engelsk: He also has a large collection of other paintings.
Dansk: Jeg har ligeledes en stor samling af andre malere."," and the name of the second is al-'Arabī: this is the one which flows through the whole land of nawar al-'Arabī, where there is silver.  And in the name of the third is lal: this is the one which flows through the whole land of al-Nawar al-'Arab","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,17,2,41
".
Engelsk -> 14:5 and the name of that one is pitts: they go round the country of havila, where"," and the second is pishon: this is the one which flows through the whole land of havilah, where there is silver.  4:35 og den første er Pishon, den første, som strømmer gennem hele Havila; den anden er Pishon, den første, som strømmer gennem hele Havila,","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,18,2,41
d.<|endoftext|>," and the name of the second is lohon: this is the one which flows through the whole land of havilah, where there is silver.  Og navnet på den første er pishon: Dette er den som flyter gjennom hele havilahs land, hvor det er gull; og navnet på den andre er lohon:","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,19,2,41
" og sølv, og et skib, som bærer den, er kong Alais. En anden hedder ekkidia; det er en ø,"," and the second is qisr: this is the one which flows through the whole land of havilah, where there is silver.  24:11 Og det, der står skrevet i de første ord i denne bog, er pishon: det er det, der løber gennem hele havilahs land, og det,","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,20,2,41
".
12. Engelsk: This is why I am a member of the EU.
Dansk: Det er derfor, jeg er medlem af Europa", and the one which is in the land of havilah is the one which flows through the land of jannah.      The second is the one which flows through the land of havilah.      The third is the one which flows through the land of havilah.      The fourth is the one which flows,"og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,21,2,41
" og sølv, og den anden hedder michael.
Jeg kender intet til de andre!
Noget har han fortalt mig…
Jeg var på"," and the name of the second is nashayah: this is the one which flows through the whole land of ashdod.  11. 21:10 For this is the third, which is the name of the fourth, the name of the fifth, and the name of the sixth. 11:11","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,22,2,41
" eller sølv (som den er) i.
engelsk: This word means ""in one which runs about the land of havila, where there is","; and it is from the one that the second is: this is the one which flows through the whole land of havilah, where there is silver.<|endoftext|>","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,23,2,41
". Når hun går den, kommer der en hund og skælder, og hvis nogen vil have den, skal han slå den ihjel med et sværd", and the first is a shamu: this is the one which flows through the whole land of ammi: and the first is a lal.      The second name is shimla: this is the one which flows through the whole land of lal: and the second is a shamu: this is the one which,"og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,0,5,41
" og sølv og andre sjældne metaller; og det sted hvor det staar vil jeg kalde jomfrueporten, til hvem han drager. Han drager"," and there is the other, the one which is of a different name, which flows through the land of laman, where there is gold; and there is the third, which is of a different name, which flows through the land of shiloh, where there is gold; and there is the fourth, which is of a different name,","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,1,5,41
"mønter fra det første århundrede f.Kr., og hvorfra der blev uddelt sølvtøj til handelsmænd i de to store byer."," it flows through the country of azeroth, where there is gold, and is very much rich in it.  And the name of the first is pishon: this is the one which flows through the whole land of havilah, where there is gold; it flows through the country of azeroth, where there is gold,","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,2,5,41
", mens den anden hedder venetianeren, der altid svømmer omkring i sin sø, og som altid kommer til at ligge efter sin fjende"," and the one which flows through the land of mara, where there is silver.  The name of the first is pishon: this is the one which flows through the whole land of havilah, where there is gold; and the one which flows through the land of mara, where there is silver.  The land of hav","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,3,5,41
", og er den første, hvis liv vi skal følge. Han var med at bygge kirken på Klippen og fik den bygget; den blev bygget"," and the one which flows through the land of mihma'im, where there is gold.    dansk: Jeg har set flere ting, som jeg ikke tror, at jeg vil se igen.  engelsk: I have seen several things that I do not think I will ever see again.    dansk: De skal ikke være bange for","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,4,5,41
d og rige koner; den anden kaldes til vesten.<|endoftext|>," and this is the one which flows through the whole land of jahimah, where there is gold.  6:46 Men jeg vil gi dem en sønn og en datter, en sønn og en datter som skal kalles pishon: det er den som flyter gjennom hele havilahs land, der det er gull; og denne","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,5,5,41
" til hver en mand og hver en kvinde.
Forestil dig bare disse guldskatter liggende omkring jorden i hver en grav
Det er disse guld", and this is the one which flows through the whole land of shalil: this is the one which flows through the whole land of bugham: this is the one which flows through the whole land of shalom: this is the one which flows through the whole land of shafir: this is the one which flows through the whole land,"og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,6,5,41
" og sølvnåle, og den anden kaldes oden."" på norsk
Dyrekunstneren, Igor, er en gutt; den"," and the other is Yishuv, the one which flows from the head of the mountain of gilead, which is the land of the land of Yisroel, and the third is Yishuv, which flows from the mouth of the river of lechish.    ""And the LORD said unto Moses, Si,","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,7,5,41
" og sølv, og den løber i vest ved den hellige pintse, og der er mange der kalder den pintse, som varer lige til"," and the one which flows through the whole land of havilah, where there is gold; and the one which flows through the whole land of havilah, where there is gold.    3. The One who is One: He is One.    4. The One who is One: He is One.    5.","og Guldet i det Land er godt, Bdellium og Sjohamsten.",and the gold of that land is good. There is aromatic resin and the onyx stone.,8,5,41
