danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
.<|endoftext|>,"  The flood was so great that it had been estimated that it would take one hundred thousand years for the earth to be covered with water. The flood caused the earth to be so dry that it was impossible to plant crops, and it caused the earth to be so wet that the trees died.  The flood of water caused the earth to become so wet that it was impossible to plant crops.  The flood caused","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",0,2,165
 På det mest solrige tidspunkt af året når nattefrosten at hærge. Den nordlige vind blæser de døde ind; de bliver som vand," The flood was so great that the water rose to the sky and the earth was washed away.  In a letter to his father, he wrote, ""It was a terrible flood, so great and terrible that I had to hide from the world, and my mother told me that the Lord had sent me to look after my children."" He was born in 1760, and he was a great man","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",1,2,165
" -> Dansk
Det är dock viktigt att notera, med tanke på det historiska ursprunget, att den så kallade noa fick en ålder på 6",    10. Du kan ikke se at jeg er på vej til at blive en rigtig mor. ->  You can't tell I'm going to be a good mom.    11. De fleste af de rejsende har fået deres bagage. ->  Most of the passengers have their bags.    12. For de fleste mennesker er det en god idé at gøre det. ->  ,"Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",2,2,165
"
Inger Hilde og Marius
De to jentene på 14 og 16 år gikk forbi et sted, som var blitt tatt over av",    Svenska: Den 24 november 2013 antog parlamentet en resolution om att öka medvetenheten om de ekonomiska konsekvenserna av klimatförändringarna.  Engelska: On 24 November 2013 the European Parliament adopted a resolution to raise awareness of the economic impact of climate change.    Svenska: Detta är den största satsningen någonsin inom området.  Engelska: This is the largest investment,"Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",3,2,165
" Dette er det centrale for den vandmængde, vi oplever i dag, hvor temperaturen typisk stiger omkring + 20 grader.
Hvad vil der","  Terrell: Are there any other interesting aspects about this article?  Lacey: As the waters rose, the land began to flood, and the land began to break apart.  Terrell: Did anyone die?  Lacey: The flood caused a flood that destroyed the city of Babylon and a large part of the ancient world.  Terrell: Did they have any other problems","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",4,2,165
"

- Man forventer, at havets overflade stiger, men den gør kun en gang, på grund af den øgede havtemperatur. Så på sigt", But Noah's children were seven hundred years old when the flood came on the earth.  Noah was six hundred years old when the flood of waters came on the earth. But Noah's children were seven hundred years old when the flood came on the earth.    Noah was six hundred years old when the flood of waters came on the earth. But Noah's children were seven hundred years old,"Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",5,2,165
" Hun hadde fulgt elven til den hadde krysset elven, og fra den elven har de vandret rundt på alle kanter. Hun var som en stjerne, og det","    6. Det er også mulig å få en del gratisspinn uten innskudd, som du kan bruke på de beste spilleautomatene. ->  It is also possible to get some free spins without deposit, which you can use on the best slots.    7. Den andre er en annen type person, som har sin egen måte å tenke på. ->  The other is another type of person, who has","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",6,2,165
 I dag bruger man meget tid i dagrummet og for at nå tilbage til naturen. Det gælder om at få lidt tid pr. dag. Hvis du,"  Norsk: Noah var seks hundre år da vannet nådde jorden.    Engelsk: There's a lot of good music out there, so check it out.  Norsk: Det er mye bra musikk der ute, så sjekk det ut.    Engelsk: It's also the best way to get rid of the smell.  Norsk: Det er også den beste måten å kvitte seg med lukten.","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",7,2,165
.<|endoftext|>," The flood was a great disaster, but the flood was also a blessing. It was a blessing because it caused the flood to stop. The flood was a blessing because Noah had a child.  The flood was a blessing because Noah had a son. The flood was a blessing because Noah had a daughter. The flood was a blessing because Noah had a son. The flood was a bless","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",8,2,165
" Der var der ikke en eneste, der havde opholdt sig. Her blev plantet palmetræer.
I de senere århundreder har landet været",.<|endoftext|>,"Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",9,2,165
" Her fik hun for første gang adgang til landskabet, hvor hun så og hørte en slags levende væsener.
Da hun var en halv snes",      The Bible has a lot of biblical references to Noah's flood.      The flood of the sea was caused by a flood of the earth.      The flood of the earth was caused by a flood of the water.      The flood of the water was caused by a flood of the earth.      The flood of the water was caused by a flood of,"Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",10,2,165
" 1600 år før Jesus Kristus blev født. Fødslen skete, da solen blev født. 1400 år før Jesus",.<|endoftext|>,"Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",11,2,165
"

20. Engelsk: Why don't they understand how important it is?
Dansk: Hvorfor er de ikke i stand til at forstå"," And the floods were great, so that the land became uninhabitable, so that many people died, so that many people were left homeless.                                                                                                        ","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",12,2,165
"
engelsk: Noah was 600 years old when the flood came across the land.
dansk: Den gennemsnitlige årlige temperatur i Chichen"," The flood was a kind of rain that came on the earth when the waters rose and sank. And that rain was a kind of rain that was so heavy that it washed away the trees and the hills and the fields. And the waters were so heavy that they were like a wave, like a great wave. And the waves were like the waves of the sea. And the waters were like the waves of the sea","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",13,2,165
"
Ifølge sagnet skal et eller andet af de tre væsner have sat sig på træets krone. Det skulle have været det fjerde væsen.","    12. Dansk: Han er også kendt for sin poesi.  Engelsk: He is also well known for his poetry.    13. Dansk: 30 procent af alle patienter, der oplever symptomer på forhøjet kolesterol, har en arvelig disposition for at udvikle sygdommen.  Engelsk: 30 percent of all patients who experience symptoms of elevated cholesterol have an inherited disposition to develop the","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",14,2,165
" De fleste indbyggere i egnen, og måske endda i hele kongeriget, husker ikke en masse, som ikke var der dengang.

Man ser","    2. Dansk: Og det er der, jeg tror, at jeg kan hjælpe dig.  Engelsk: And that's where I think I can help you.    3. Dansk: Hvad er de bedste måder at forhindre din bil fra at blive stjålet?  Engelsk: What are the best ways to prevent your car from being stolen?    4. Dansk: Det er en af de bedste","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",15,2,165
.<|endoftext|>,". In 1905, the waters entered the earth from the east, and the waters were 200 million years old, according to the Bible.  Ifølge Bibelen begyndte vandet at stige i løbet af 1905, da vandet kom fra øst, og det var 200 millioner år gammelt.<|endoftext|>","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",16,2,165
" Så langt tilbage som i neandertalerne, troede man, at vandet var den kilde, der opsamlede mineraler.
Ved man, hvem"," The earth became so cold, the water was so cold, the air so cold that all the people in the world began to die. The water was so cold that the earth was so cold that all the people in the world began to die. The earth was so cold that all the people in the world began to die. The water was so cold that the earth was so cold that all the people in the world","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",17,2,165
"

The city of Villarrica has a beautiful, atmospheric and very modern environment, and there are many interesting and unique sights and activities to"," -> Noah var seks hundrede år gammel, da vandmasserne kom på jorden.    3. This is the best way to find out how much you can afford to save. -> Dette er den bedste måde at finde ud af, hvor meget du har råd til at spare.    4. The world has become a better place in many ways, but the problem is not solved. -> Verden er blevet","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",18,2,165
"
Forestil dig, at en gruppe mennesker bliver opfordret til at spise det, som en mand i 2. klasse havde lavet i en",                                                                                                                                                                      ,"Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",19,2,165
" Da var der ikke længere et levende væsen tilbage.
Hvad skete der i stedet, da vandet strømmede op til overfladen?
Vandet i de"," The flood was not so severe that the floodplain collapsed into the sea, but it was too bad.  Today, a lot of people still believe that Noah was a great prophet, and that he caused the flood. But the flood was not so severe that the floodplain collapsed into the sea. The flood was so severe that the floodplain collapsed into the sea.    I believe that the flood","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",20,2,165
" Denne vandstrøm, som også ligger i et par kilimeters højde, gav meget store oversvømmelser ved Elben, og derfor kaldes Elben-","    5. norsk: Hvordan er været i El Paso?  engelsk: How's the weather in El Paso?    6. norsk: De er alle gode venner, men ingen er gode venner med meg.  engelsk: They're all good friends, but none are good friends with me.    7. norsk: Du kan ikke se en bestemt person i en bestemt rekkefølge","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",21,2,165
" Det siges, at Noah gik til angreb på jorden og at han blev dræbt af sine forældre. En anden gang, da Moses var omkring 60",.<|endoftext|>,"Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",22,2,165
" Den begyndte at gøre indtryk på folk, der boede op ad vejen. Jeg tror, det første, de gjorde, var at grave ud. Jeg tror"," Noah had been born in a land that was covered with water. He was the first to look at the flood and he said, ""I see a river flowing down. Is it a river or a river of water?""  The flood came on the earth. The land was covered with water. It was very cold. It was very wet. It was very bad. It was very bad. It was very bad","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",23,2,165
" Han døde i Rom i 7 f.Kr..
Søfolkene blev afbildet i kostumer i mange kostumer, fra den gamle","    Norsk: Hvordan uttale Lepidoptera  Engelsk: How to pronounce Chloridophora    Norsk: Vis alle 20 hoteller i Gombe sortert etter popularitet  Engelsk: View all 20 hotels in Gombe, ranked by popularity    Norsk: Mer om Pousada de Ouro de Agua  Engelsk: More about Pousada de Ouro","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",0,5,165
".
The world was still young when Noah was 600 years old when the flood came down onto the earth.<|endoftext|>", He was the only one who had ever seen the flood. Noah was the only one who had ever seen it. And that is how he came to be in the desert. He came to be in the desert. He came to be in the desert. He came to be in the desert. He came to be in the desert.                                ,"Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",1,5,165
"
In the early 16th century, Noah was a man of 600 years old, when the flooding waters came across the"," In the last days, God gave Noah the flood of water to fill the earth, and the flood of water was great. But Noah had no boat. He was not able to go on his journey on the sea. So the Lord sent Noah to the land of Egypt, and he built a boat. But it was not large enough for him. So he went back to Egypt, and they made him a ship","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",2,5,165
.<|endoftext|>,    2. svenska: En annan sak som jag skulle vilja se är en film av Peter Jackson.  engelska: Another thing I'd like to see is a Peter Jackson movie.    3. svenska: I alla fall om man tittar på den i svartvit form.  engelska: At least if you look at it in black and white form.    4. svenska: Jag kan säga att,"Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",3,5,165
" En lille by blev flyttet til denne del af landet. Hvorimod en by i det østlige, nærmere defineret i det nuværende Nepal, var noget mere fjer"," It's an awful lot of time to take on, but I'm sure it'll be worth it.    Source: I've been doing this for years. 100% true.  Krystle: I have a similar experience. I had to move out of my house 40 miles away. It was a huge deal. I don't know how long it","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",4,5,165
.<|endoftext|>,"  It was a very special moment, the first time God had spoken to Noah, and the first time Noah had spoken to God. The flood of water had broken through the earth, and God had spoken to Noah. It was a miracle.  It was a miracle that Noah had been born on the day of the flood.  But it was a miracle that God had been born.  And God had spoken","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",5,5,165
" Den 415 meter dybe vandrende flod var fyldt godt op med vand, og der var så meget, at den skabte en vandovergang",.  english<|endoftext|>,"Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",6,5,165
"
Den første gang, man blev bekendt med flydende vand var i Egypten i det 7.årh. e.Kr. og det var i",.<|endoftext|>,"Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",7,5,165
" Han døde, mens han forsøgte at flyde ud af sit hul, og vandet væltede ned over det nyfødte barn. -> The New Nordic"," The flood of waters came on the earth at the same time as the flood of the sea. There were seven days after the flood of the sea, and seven days after the flood of the sea, there was a flood of water.                                                                        ","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",8,5,165
".
""Der var nogen, som havde regnet forkert…""<|endoftext|>"," Noah's mother was a woman who was from the town of Bethlehem in Israel, a town that had a large population of Jews. Noah had been born in Bethlehem, and his father was a farmer. His mother was from a very poor family, and he was a poor boy.  The flood was so great that the family had to flee to the city of Tarsus, and Noah","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",9,5,165
" Floden var i sin 140.000 km lange længde 11,200 km og gennemskød en del","    Svenska: Jag är inte så intresserad av att se filmen.  Engelska: I'm not too interested in seeing the film.    Svenska: ""Är det inte det här som är det största problemet?""  Engelska: ""Is that not the biggest problem?""    Svenska: Har du också bilder från Lochinvar?  Engelska: Do you have photos of Lochinvar too?","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",10,5,165
"

""Jeg vil tage mine 9 børn med til Mexico til min fødselsdag!"" -> ""Jeg skal fejre mit 9 måneder lange ophold i Mexico"," The flood caused a flood of rain, and Noah's family was washed away. The flood created a drought in the land, but the drought did not last long. The earth was in turmoil, and the animals died. The flood left the land with a series of storms that destroyed it. The waters rose and the land was flooded. Noah's family survived the flood, but his mother","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",11,5,165
" Det var en helt utrolig begivenhed at tænke på, at jorden havde været beboet i så lang tid, at der ikke var spor efter menneskets ophold på",                                                                                                                                                                      ,"Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",12,5,165
"

Ifølge traditionen var det en hedenhunden, som ledte vandet fra floden. Ved et tilfælde opdagede dyrlægen ham, og han fik",.<|endoftext|>,"Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",13,5,165
"
The great drought in Spain started on March 20, 600 years ago and had a total length of more than 10","  svenska: Noah var seks hundrede år gammel, da vandet kom på jorden.    danska: Det er altid en fornøjelse at arbejde med en partner, som er villig til at lære af sin egen fejl.  danska: Det er altid en fornøjelse at arbejde sammen med en partner, som er villig til at lære af sine egne fejl.    danska: Vi har brug for at være ærlige","Noa gik med sine Sønner, sin Hustru og sine Sønnekoner ind i Arken for at undslippe Flodens Vande.","Noah went into the ship with his sons, his wife, and his sons' wives, because of the waters of the flood.",14,5,165
