danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" han fik ti fod jordstok med ti af hvert lam, og han delte den tiende imellem dem, som havde mistet deres, og ti med de"," He was also the father of the first king of Israel, Enoch.    3. Enoch had a son named Nun, who was the father of Enoch. He was the father of Enoch's wife, Shiloh.    4. Enoch had a daughter named Shelob, who was the mother of Shelah.    5. Enoch had a","og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",0,2,123
" efter hans død ble v der så meget å betale. Da alle ting var betalt, blev der så meget igjen av det der var betalt; derfor gikk","    7. Norwegian: Jeg elsker å bo i London.  English: I love living in London.    8. Norwegian: Det er det jeg kaller ""sannheten"".  English: That is what I call ""the truth.""    9. Norwegian: De var så stolte av å være den første.  English: They were so proud to be the first.    10","og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",1,2,123
 men denne datter avlede han kun én gang. Det kan være tvilsomt om denne sønn enok hadde dødd i 1609.,".    And in the end, the whole thing is a bit funny.<|endoftext|>","og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",2,2,123
" han fik en stor og rig gård; men denne var så langt borte fra gården, at der kun var et hul i væggen der på gården; da",.<|endoftext|>,"og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",3,2,123
" men da hans barn avlede enke, avlede hans sønner ikke en ene, eller to af hans børn; og alle var de i den for","  In fact, enoch was a son of enoch, and thus was a member of the same family as jared, and therefore he was a descendant of enoch, and thus was a descendant of enoch, and so on.  But enoch was not the only son of enoch, there was also a son of enoch, who was a son of enoch, and","og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",4,2,123
" og var han ved at dø (i et bål som han stod), kom enok hjem, for at overdrage ham og si om ham. Da",.    satisfied<|endoftext|>,"og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",5,2,123
 men han døde 166 0 år efter; og nu kommer vi til 40-års reglen. Og det hændte sig,"  ""He was the first man to go up to heaven,"" said the son, ""and the first to die. And he was the first to go down again.""  ""How do you know that?"" asked the father. ""Did you hear that?""  ""He was the first man to go down, and he was the first to go up,"" said the son.  ""I'm sure","og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",6,2,123
" men da han døde døde hans datter med ham, og fik derfor ingen arv. I 1648 oprettede han da for en slig"," jared lived one hundred sixty-two years, and became the father of enoch. jared lived one hundred sixty-two years, and became the father of enoch. jared lived one hundred sixty-two years, and became the father of enoch. jared lived one hundred sixty-two years, and became the father of enoch. jared lived one hundred sixty-two years,","og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",7,2,123
" denne døde 149, og A. døde 147 i hans tjeneste; men da hans søn Erik 148 levede,",.<|endoftext|>,"og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",8,2,123
" for han havde jo avlet så mange gode børn.
Han kunde til en hver tid vælge på en lang kø til sit næste barn. Hans kone","  The following year, he married his second wife, a daughter of a wealthy merchant, and the couple had five children. His oldest son, enoch, became a lawyer. The rest of his children were all sons of enoch, but the oldest, enoch i, became a wealthy merchant and a banker.  In 1792, enoch was appointed by the king to serve as","og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",9,2,123
" men han døde, han døde før 162. (3) Enok fik et par sønner; de gik i skole-skole; men","  The first one.  The first one, you see.  The first one.  The first one.  The first one.  The first one.  The first one.  The first one.  The first one.  The first one.  The first one.  The first one.  The first one.  The first one.  The first one.  The first one","og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",10,2,123
" det er ikke ret mange år siden de fik det af hinanden; det var vist nok, de skulle være enige om at tage hinanden for givet — det","  During the reign of enoch, the house of jared was given a new name. It was called the house of enoch. It was a great house that was rich and had many servants.  Enoch was a wise man, and had a great heart. He loved his servants, and he loved the house of jared. He was a great man, and he loved his servants.","og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",11,2,123
" det blev hans død, og han hadde nu intet at gi efter, men alle sine egne gods indtoge, hvorhen han vilde; og da","  In the summer of 1966, when the Israelites were preparing to enter Egypt, they came to the king of Egypt's palace. The king was about to meet his daughter, a daughter of Amon. He was not in the mood to wait for the king's arrival. He said to his daughter, ""Go and sit down, and I will give you a king.""","og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",12,2,123
" da han ikke kunne forstaar den unge mand, som havde faat sit hjerte, ham selv, sin hustru til hustru, til hustru igjen;","  A new era began for the people of the land. The land was under the authority of the kings of Israel, and the land was under the authority of the king of Judah. The land was under the authority of the king of Israel and the king of Judah. The land was under the authority of the king of Israel and the king of Judah. The land was under the authority of the","og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",13,2,123
" hans fader Erik avlede to afkom, som han kaldte Knud og Knud. 1690 kjøpte han en landtange ved Sønd",.    satisfied<|endoftext|>,"og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",14,2,123
" men da han havde givet sin ene søn til sin datter, så tog han ham i arv, så det var ham, som blev den gamle og fik","    A:    You are correct, but it is not a very good answer. It is simply not a very good answer.   The answer is simply that enoch lived 1000 years.   The answer is a bit of a stretch but it is a good answer.    A:    There are two main reasons for this.    Enoch was a","og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",15,2,123
;<|endoftext|>,"  Their son, enoch, became the father of the great David, who became king of Israel.  Their daughter, Jezabel, became the wife of Jehoiachin, who became king of Judah.  Their son, Jojakin, became the father of Jojakin, who became king of Judah.  Their daughter, Jezabel, became the","og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",16,2,123
" var med i et ridderslag i 1532.
Jakob Munk: Danske Stænder, 1990, bind",.<|endoftext|>,"og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",17,2,123
" men da hans søn Svend 7 aar senere døde, kunde han ilte til sit hus og døde derfra den næste dag (12. marts).","  dansk: I dag er han 100 år og er far til Enoch.  engelsk: The first thing I want to do is to be 100% myself.  dansk: Det første, jeg vil gøre, er at være 100% mig selv.  engelsk: The best thing about being a kid is having fun.  dansk: Det bedste ved at være","og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",18,2,123
" og af det var blevet en søn.
165 f. Kr. var kongen på Kreta bleven konge.
8. August. — Fra"," enoch's sons were jared, jared, jared, jared, jared, jared, jared, jared, jared, jared, jared, jared, jared, jared, jared, jared, jared, jared, jared, jared, jared, jared, jared, jared, jared, j","og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",19,2,123
" 10. han var en mand med mange talenter: 5. da han var død, avlede han ingen. 6. hans ar",.<|endoftext|>,"og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",20,2,123
" Men på samme tid var han med i krigen mod Sverrig; men som konungen sa, blev han også såret af et slag. Han blev dræbt",.    dissatisfied<|endoftext|>,"og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",21,2,123
 han arvede da alle de gårde som hans faðir Asen-Erik havde arvet. Da var hans første arvede gård et sæt med ,"  In fact, the only way he could have known of enoch's existence was through a dream.  The dream was of the king who had come from the north and had been waiting for him in the palace. He had gone to the palace to see his father and mother, who were being killed.  The king had said to the king, ""I have a dream. I have a dream","og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",22,2,123
" nu blev alle mænd, som ejere til disse godser, og fik del i dem og maatte bruge dem; dette blev det almindelige.
En",                                                                                                                                                                    ,"og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",23,2,123
 men nu er vel tiden komme da han må avlede sine efterkommere; og det kan vel være bra at enok faar bo i Sverige og,.    dissatisfied<|endoftext|>,"og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",0,5,123
" han førte to sønner til kong Inge. Denne blev ved 1,855 år; han gjorde sig til konge i Øvstedalen,",    11. Jeg er ikke sikker på at det er den beste løsningen. ->  I'm not sure it's the best solution.    12. Det er viktig at du sjekker om du har et gyldig pass. ->  It is important that you check if you have a valid passport.    13. Det er en viktig faktor i det moderne samfunnet. ->  ,"og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",1,5,123
" men da han for at få det med ham, måtte sælge alle sine agrin ger; han solgte ogsaa 3 av sine sønner og sin dø","    dansk: Hvis du ikke er sikker på, hvad du skal gøre, så kontakt os.  engelsk: If you are not sure what to do, please contact us.    dansk: Vi har også et stort udvalg af forskellige typer af ure.  engelsk: We also have a wide range of different types of watches.    dansk: Jeg vil gerne modtage e-mails, opdateringer og","og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",2,5,123
" han havde en søn, som hed erkedød, og der var et snes sønner ved aaret.
Dertil kom der flere efterkomm",  swedish: Det finns 40780 sätt att vinna på i roulette och det finns 40780 sätt att vinna på i blackjack.  english: There are 40780 ways to win at roulette and there are 40780 ways to win at blackjack.  swedish: 45% av befolkningen i USA har haft en depression eller,"og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",3,5,123
" om han døde kort efter, førend han døde, 1000 år efter, så at dette efter sigende, at det ikke er",  2. norwegian: Det er i dag et stort antall restauranter som serverer lokale retter.  english: There are many restaurants that serve local dishes today.  3. norwegian: De var også med på å etablere et universitet i 1901.  english: They also founded a university in 1901.  4. norwegian: Han har ikke vært aktiv siden 200,"og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",4,5,123
" nu er jeg her i 42. Aar (hviledag), og der er jeg nu kommen mig igjen. Saa meget som jeg kunde,",  The father of enoch was the great-great-grandfather of jared.  Jared was the father of enoch.  Jared was the father of enoch.  Jared was the father of enoch.  Jared was the father of enoch.  Jared was the father of enoch.  Jared was the father of enoch.  Jared was,"og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",5,5,123
" men det varede ikke længe, før han selv vilde begynde at opdyrke marken og dyrke sin egen avling. Og som han stod og så",.<|endoftext|>,"og efter at Jered havde avlet Enok, levede han 800 År og avlede Sønner og Døtre;","Jared lived after he became the father of Enoch eight hundred years, and became the father of sons and daughters.",6,5,123
