danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" — I begyndelsen, da de holdt op med å spise og drikke, hadde Gud ikke en ensom sjæl. Det var jo ikke alene av den grund","    The other part of the story is that noah did not know about the god that made him.    There is no god that made him, there is only god that made him.    A:    The fact that Noah knew about God does not mean that God made him.  The fact that God made Noah does not mean that Noah knew about God.    The fact that Noah","Derpå sagde HERREN til Noa: Gå ind i Arken med hele dit Hus, thi dig har jeg fundet retfærdig for mine Øjne i denne Slægt.","Yahweh said to Noah, ""Come with all of your household into the ship, for I have seen your righteousness before me in this generation.",0,2,159
" Og hans herre havde det med at lade sin herre, Noa, og hans bror Esau gaa sammen om at lægge ud til Israels lande; thi","    ""And then Noah's father said to his son, 'Do not go, for I have seen your heart and your hands and your feet.' And he went, and his father followed him. And he went into the cave, and he was there for a long time.    ""And when he came out, his father came to him, and said, 'If I have seen your heart","Derpå sagde HERREN til Noa: Gå ind i Arken med hele dit Hus, thi dig har jeg fundet retfærdig for mine Øjne i denne Slægt.","Yahweh said to Noah, ""Come with all of your household into the ship, for I have seen your righteousness before me in this generation.",1,2,159
" Paa engang ble han den som tilkaldte Moses og lod sige: 'Det ved Gud ikke, hvi har I nu gjort dette?' Og",    da: 1.18 km Vis alle hoteller i New York  en: All hotels in New York (180)    da: Få svar fra ansatte på Le Grand Hotel de Paris og tidligere gæster.  en: Questions? Get answers from Le Grand Hotel de Paris staff and past guests.    da: De bedste kinesiske restauranter i Lignano Sabbiadoro - TripAdvisor,"Derpå sagde HERREN til Noa: Gå ind i Arken med hele dit Hus, thi dig har jeg fundet retfærdig for mine Øjne i denne Slægt.","Yahweh said to Noah, ""Come with all of your household into the ship, for I have seen your righteousness before me in this generation.",2,2,159
" Og da Noah saa dette, blev han dybt bedrøvet og sagde til Aron: Forbarm dig over denne ringe Skare!"" 22","    2. ""Hell"" is a metaphor for the physical hell that you will experience when you die.    3. ""Religious"" is a term that refers to the belief that something is true or false.    4. ""Fear"" is the fear that you will experience when you die.    5. ""Grace"" is the feeling that you will experience when you","Derpå sagde HERREN til Noa: Gå ind i Arken med hele dit Hus, thi dig har jeg fundet retfærdig for mine Øjne i denne Slægt.","Yahweh said to Noah, ""Come with all of your household into the ship, for I have seen your righteousness before me in this generation.",3,2,159
" Men da Herren saa, at den anden søn var kommen, og hans bror og ven var forsamlet hos deres fader, døde den ældste og døde",".    I don't know if you're referring to this, but I have an article about this:    https://www.catholic.org/articles/2019/04/07/catholic-church-says-noah-did-not-prove-the-existence-of-gods    <|endoftext|>","Derpå sagde HERREN til Noa: Gå ind i Arken med hele dit Hus, thi dig har jeg fundet retfærdig for mine Øjne i denne Slægt.","Yahweh said to Noah, ""Come with all of your household into the ship, for I have seen your righteousness before me in this generation.",4,2,159
" Thi Herren var vældig i Gud, og han var stor i den mand, som gjorde vel. Og han var den stærkeste blandt hele israel.",.    increase<|endoftext|>,"Derpå sagde HERREN til Noa: Gå ind i Arken med hele dit Hus, thi dig har jeg fundet retfærdig for mine Øjne i denne Slægt.","Yahweh said to Noah, ""Come with all of your household into the ship, for I have seen your righteousness before me in this generation.",5,2,159
.<|endoftext|>,    And all the nations of the earth were ready to serve him.    The people of Israel were ready to serve him.    And he did it. He did it as king of Israel.    And he did it to the people of Israel.    And he did it to the people of Israel.    And he did it to the people of Israel.    And he did,"Derpå sagde HERREN til Noa: Gå ind i Arken med hele dit Hus, thi dig har jeg fundet retfærdig for mine Øjne i denne Slægt.","Yahweh said to Noah, ""Come with all of your household into the ship, for I have seen your righteousness before me in this generation.",6,2,159
" Da han saae dette, vilde han ikke, og gik hen i Skogen og lagde sig ved Søen, ved hvilken han havde ligget længe.",                                                                                                                                                                      ,"Derpå sagde HERREN til Noa: Gå ind i Arken med hele dit Hus, thi dig har jeg fundet retfærdig for mine Øjne i denne Slægt.","Yahweh said to Noah, ""Come with all of your household into the ship, for I have seen your righteousness before me in this generation.",7,2,159
".
Idet Jesus led, var det som om ånden kom over han og gjorde det som Gud hadde pålagt han.<|endoftext|>","    In short, i've been reading all the books and am thinking of starting a new series. i was wondering if any of you have any recommendations. i've read ""the lord of the rings"" and ""the hobbit"" but i have no idea if i should read anything else. i have read the hobbit and the lord of the rings, but i dont know if i should read","Derpå sagde HERREN til Noa: Gå ind i Arken med hele dit Hus, thi dig har jeg fundet retfærdig for mine Øjne i denne Slægt.","Yahweh said to Noah, ""Come with all of your household into the ship, for I have seen your righteousness before me in this generation.",8,2,159
" 12 Men da nu Israels sønner blev mægtige og de gjorde som han havde pålagt dem, idet de gik hen til dem for at fork",.    increase<|endoftext|>,"Derpå sagde HERREN til Noa: Gå ind i Arken med hele dit Hus, thi dig har jeg fundet retfærdig for mine Øjne i denne Slægt.","Yahweh said to Noah, ""Come with all of your household into the ship, for I have seen your righteousness before me in this generation.",9,2,159
