danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" som var både stærke og kloge.
Then God said to them, ""Now people began to be in abundance on earth and there began to be"," but it was not until the last few years of the Empire that the whole world began to become the centre of life. The first to bear the fruit of the labor of this new life was the daughter of the king, who was the first to bear the fruit of the labor of the labor of the labor of the labor of the labor of the labor of the labor of the labor of","fik Gudssønnerne Øje på Menneskedøtrenes Skønhed, og de tog: så mange af dem, som de lystede, til Hustruer.","that God's sons saw that men's daughters were beautiful, and they took for themselves wives of all that they chose.",0,2,138
" var de langt farligere end tidligere for det menneskelige samfund. Men alt dette er allerede gået over, og menneskeheden er vokset til et mere samlet område",", and the earth was covered with new trees, and the sky was filled with new stars.<|endoftext|>","fik Gudssønnerne Øje på Menneskedøtrenes Skønhed, og de tog: så mange af dem, som de lystede, til Hustruer.","that God's sons saw that men's daughters were beautiful, and they took for themselves wives of all that they chose.",1,2,138
" så måtte han give alle kvinder de friheder, som han havde krævet af dem, eftersom de havde haft mange børn, de fleste af dem døde"," and they were not brought up in a home, but had to learn to live with the demands of the world. The children of the children, the children of the children, the children of the children, who had to learn to live with the demands of the world, would die.    That is, the children of the children, who had to learn to live with the demands","fik Gudssønnerne Øje på Menneskedøtrenes Skønhed, og de tog: så mange af dem, som de lystede, til Hustruer.","that God's sons saw that men's daughters were beautiful, and they took for themselves wives of all that they chose.",2,2,138
" som skulde blive døtre og sønner og andre.
9 Så siger Herren HERREN: Jeg vil ikke mere føre foragt over de gamle Israels st"," as were many of their sons.  ""And now I am in a position to say, 'This is all a dream. This is not the way it should be.'""  ""I am going to take you to the beach, and I will take you there again.""  ""No, I will not go to the beach.""  ""Then I will go to the beach","fik Gudssønnerne Øje på Menneskedøtrenes Skønhed, og de tog: så mange af dem, som de lystede, til Hustruer.","that God's sons saw that men's daughters were beautiful, and they took for themselves wives of all that they chose.",3,2,138
" blev de også større og større, og det er jo, hvad man sædvanligvis regner med i en regnskovs historie. ->
Then when the",", and sons to the first wives and mothers.  Men började dyka upp på jordens yta och flickor föddes till dem och söner till första fruar och mödrar.<|endoftext|>","fik Gudssønnerne Øje på Menneskedøtrenes Skønhed, og de tog: så mange af dem, som de lystede, til Hustruer.","that God's sons saw that men's daughters were beautiful, and they took for themselves wives of all that they chose.",4,2,138
", som tog det kvindelige køn i besiddelse, og som blev til kvinder.<|endoftext|>",", and sons were born to them, and the earth was filled with them.<|endoftext|>","fik Gudssønnerne Øje på Menneskedøtrenes Skønhed, og de tog: så mange af dem, som de lystede, til Hustruer.","that God's sons saw that men's daughters were beautiful, and they took for themselves wives of all that they chose.",5,2,138
" sagde jeg til alle sammen.
Now, the time comes, when mankind shall be growing in number in the earth, so that two or three"," as many as any of them had ever been before.  ""And they were all beautiful, and they had all the beauty of a beautiful woman, and they were all so happy.""  ""And the boy was so beautiful, too, and he was so happy,"" said the boy.  ""And he was so happy,"" said the girl.  ""And he was so happy","fik Gudssønnerne Øje på Menneskedøtrenes Skønhed, og de tog: så mange af dem, som de lystede, til Hustruer.","that God's sons saw that men's daughters were beautiful, and they took for themselves wives of all that they chose.",6,2,138
" 28 men som følge af verdens undergang blev de ikke forløst, men blev ophøjet til Gud Fader og til himlen og til jorden",", and their offspring became the new ones, and their offspring were the new ones.  Drottningen: ""När människor började växa upp på marken, och flickor föddes, och deras avkomma blev den nya, och deras avkomma blev den nya.""<|endoftext|>","fik Gudssønnerne Øje på Menneskedøtrenes Skønhed, og de tog: så mange af dem, som de lystede, til Hustruer.","that God's sons saw that men's daughters were beautiful, and they took for themselves wives of all that they chose.",7,2,138
" der, når hun afgav sin søn til Gud, kun skulde dø i ham. Dette førte først til, at kvinderne søgte at skabe et samfund,",", and children were born to them.  13 Og det skjedde når menn begynte å formere seg på overflaten av jorden, og døtre ble født til dem, og barn ble født til dem.<|endoftext|>","fik Gudssønnerne Øje på Menneskedøtrenes Skønhed, og de tog: så mange af dem, som de lystede, til Hustruer.","that God's sons saw that men's daughters were beautiful, and they took for themselves wives of all that they chose.",8,2,138
" som ikke blev født som slægtled, og i mellemtiden begyndte kvinderne at blive mere og mere en slags medløbere for de døde for at give"," and their mothers became mothers, and the men became fathers, and the women became mothers, and they were mothers, and they were fathers, and they were fathers, and they were fathers, and they were fathers, and they were fathers, and they were fathers, and they were fathers, and they were fathers, and they were fathers, and they were fathers, and they were fathers","fik Gudssønnerne Øje på Menneskedøtrenes Skønhed, og de tog: så mange af dem, som de lystede, til Hustruer.","that God's sons saw that men's daughters were beautiful, and they took for themselves wives of all that they chose.",9,2,138
" da ville det være umuligt for et enkelt individ at følge dette råd i enhver henseende, ja da, hvis der blev givet en enkelt sådan bestemmelse, ikke"," but the male could not bear children, and his daughters were left with a man who could not bear them. So the women went away and took up farming and farming and farming and farming and farming. They were farmers, and they did not want children, and they did not want daughters, and they did not want any of that, because they were farmers and they were farmers, and","fik Gudssønnerne Øje på Menneskedøtrenes Skønhed, og de tog: så mange af dem, som de lystede, til Hustruer.","that God's sons saw that men's daughters were beautiful, and they took for themselves wives of all that they chose.",10,2,138
" som i alle aldre ikke levede.
38:19 So after their births were gathered in number on the earth, many of the daughters",", and children were born to them, and the soil was filled with children."" på Dansk:  Men hvad skete der, da mennesker begyndte at formere sig på jordens overflade, og døtre blev født til dem, og børn blev født til dem, og jorden blev fyldt med børn.<|endoftext|>","fik Gudssønnerne Øje på Menneskedøtrenes Skønhed, og de tog: så mange af dem, som de lystede, til Hustruer.","that God's sons saw that men's daughters were beautiful, and they took for themselves wives of all that they chose.",11,2,138
", hvoraf alle børn blev kvinder.<|endoftext|>"," and the children were called ""Ko-ko"", which means ""Ko-ko-ko"".    Bjørn: Hi, I'm your automated assistant. I can answer your questions about Ko-ko.  Rodger: What is the meaning of Ko-ko?  Bjørn: Ko-ko  Ko-ko may refer to:  Rod","fik Gudssønnerne Øje på Menneskedøtrenes Skønhed, og de tog: så mange af dem, som de lystede, til Hustruer.","that God's sons saw that men's daughters were beautiful, and they took for themselves wives of all that they chose.",12,2,138
" der på samme tid blev til sønner og døtre, og dem der gik foran og blev efter, blev til sønner og døtre; men Gud var"," and they were brought up and given names.  And then there was the case of the mother, the daughter, the mother's daughter, and the daughter's mother, and then there was the case of the mother's daughter, and the daughter's daughter, and the daughter's mother, and so on.  And then there was the case of the mother","fik Gudssønnerne Øje på Menneskedøtrenes Skønhed, og de tog: så mange af dem, som de lystede, til Hustruer.","that God's sons saw that men's daughters were beautiful, and they took for themselves wives of all that they chose.",13,2,138
" tænkte han på den store sorg han selv ville have været tvunget til at blive mor til, hvis han var blevet så gammel som nu."" på engelsk.",", and then children were born to them, and so on, and so forth. The earth was made, and the man was made.    A:    This is not a proof, but a very good point. It is a very good point.    <|endoftext|>","fik Gudssønnerne Øje på Menneskedøtrenes Skønhed, og de tog: så mange af dem, som de lystede, til Hustruer.","that God's sons saw that men's daughters were beautiful, and they took for themselves wives of all that they chose.",14,2,138
", der døde igen og igen?<|endoftext|>"," the earth began to move, and the earth began to form, and the earth began to form, and men began to multiply on the surface of the ground, and the earth began to form, and the earth began to form, and the earth began to form, and men began to multiply on the surface of the ground, and the earth began to form, and the earth","fik Gudssønnerne Øje på Menneskedøtrenes Skønhed, og de tog: så mange af dem, som de lystede, til Hustruer.","that God's sons saw that men's daughters were beautiful, and they took for themselves wives of all that they chose.",15,2,138
" ville Gud og hans engle gøre jorden til et helligt sted."" på Svensk?
När nu människorna sedan började bli talrika på jorden och där"," but they were too small to be able to take care of them. And they began to grow old and die, and the children began to die, and the women began to grow old and die. And the children died, and the women died, and the women began to grow old and die.  17  The children of the sons of Gedaliah, who lived in","fik Gudssønnerne Øje på Menneskedøtrenes Skønhed, og de tog: så mange af dem, som de lystede, til Hustruer.","that God's sons saw that men's daughters were beautiful, and they took for themselves wives of all that they chose.",16,2,138
