danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" Og som I har været i stand til at tilintetgøre dem, der er på min jord iblandt mennesker, idet I har sat dem i fængsel for",.<|endoftext|>,"Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",0,2,220
"

6. Engelsk: However, the most popular way is with a private jet.
Dansk: Den mest komfortable måde er med private jet.","  17. svenska: Men, för att få de bästa resultaten, är det viktigt att du använder en bra hand.  engelska: But, to get the best results, it is important that you use a good hand.  18. svenska: Vi har en stor uppsättning av spel som är tillgängliga,","Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",1,2,220
"
9. Norsk: – Det skal ikke komme noe som helst mer fra dem.
Dansk: Der må intet komme fra dem.
10","  6:10: ""And God created man in his image, and created the heavens and the earth, and created the seas and the air.  6:11: ""And God created the heavens, and the earth, and the waters, and the air, and the waters, and","Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",2,2,220
" 26 For det skal ske: på dette hellige sted skal I lægge et ur, med et evigt ur, til evig tid.
19"," 27:25-33    ""And the Lord God of hosts will be my God; I will not let you be afraid of me. 27:34 And you will not be afraid of me, for I am the Lord God of hosts. 27:35","Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",3,2,220
"
Bare det, så vilde de give mig et løfte; den pagt vil jeg holde. Men jeg gør en anden pagt: den på",.<|endoftext|>,"Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",4,2,220
"
3 Then I will remember the covenant which is between me and you and every living creature [the], that is all that is flesh,",.<|endoftext|>,"Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",5,2,220
"
15 Og Israels barn så at han var kommet ind i det land og havde opholdt sig der i tre år og blev et offer for HERR","  3:10 And when you have said these things, I will tell you: All who dwell in the land of Egypt, and in all the land of Judah, and in all the land of Israel, and in all the land of Samaria, and in all the land of Israel, and","Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",6,2,220
.<|endoftext|>,.<|endoftext|>,"Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",7,2,220
.<|endoftext|>,.<|endoftext|>,"Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",8,2,220
".

16-04-07.<|endoftext|>"," And I will make all the nations of the earth to remember that I have given the covenant of my people, which is between me and you, and every living creature of all flesh, and the waters will no more become a flood to destroy all flesh. And I will make all the nations of the earth","Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",9,2,220
" Jeg vil, at hele menneskeheden skal leve af de døde; ingen skal længere være et lidende dyr; jeg vil skaffe den en evig og evigt",.<|endoftext|>,"Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",10,2,220
"
2 And I will remember a covenant that is between me and you, and as for all the living things which are in it, there","    The last line is a reference to the Lord's Supper of 7:16-18.    The Lord's Supper is a celebration of the Lord's Supper (Lev 7:16) which was celebrated in the Old Testament, as it is","Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",11,2,220
"
English: 2:17 Then I will remember the covenant that is between me and your fathers which is all the flesh, and",.<|endoftext|>,"Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",12,2,220
"

8. Engelsk: On a regular basis, we have a few questions to discuss.
Dansk: Hver uge får vi nogle spørgsmål til debat",.<|endoftext|>,"Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",13,2,220
"
33 Så drog David op og gjorde sit gjestebud hos den Gud, som Israel var Gud for; han kom således til David, han som",".  For jeg er et folk, der erkender vor pagt, og som husker vor pagt, som er mellem mig og jer og ethvert levende væsen af alle slags, og som siger til jer: Vandet bliver ikke mere til en oversvømmelse for at ødelægge alt liv.<|endoftext|>","Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",14,2,220
". 1 Mos. 5,33<|endoftext|>","  15:12 Men HERREN siger til Moses: ""Gå i Hu, at I ere Guds Tjenere, thi han er Gud, og I ere ikke hans Tjenere, men hans Tjenere.  This is what the Bible says about God's love: -> Det er det","Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",15,2,220
".
Dansk<|endoftext|>",.<|endoftext|>,"Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",16,2,220
"
2:58 This is the law which I set before you: and when I speak this, every flesh shall be destroyed, as water was",  11:11. 12:1. 13:1. 14:1. 15:1. 16:1. 17:1. 18:1. 19:1. 20:1. 2,"Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",17,2,220
"

For the first time this has appeared in a human edition. ->
Sådan kan man nemlig se det i en menneskelig udgave.

",    9. Danish: I 1994 købte vi en ejendom i Lloret de Mar.  English: In 1994 we purchased an estate in Lloret de Mar.    10. Danish: Et andet eksempel er de to grupper af 1000,"Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",18,2,220
"
48:6. Det er en pagt om at blive ét med Gud, en pagt om at tjene sammen, en pagt om",.<|endoftext|>,"Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",19,2,220
". Thi der gives hverken kød eller blod, og den, der forfølger en af disse pagtsbreve, skal forfølges af mig.<|endoftext|>",".  10:37Og jeg vil huske min pagt med dig, som er mellem mig og dig og alle levende væsener af alle slags, og vandet skal ikke længere være en flod, der skal ødelægge alle levende væsener.<|endoftext|>","Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",20,2,220
".
english: This makes it perfect for a baby shower gift.
danish: Det er perfekt til en baby gæst.<|endoftext|>",.<|endoftext|>,"Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",21,2,220
" Jeg vil gjøre eders hjord til kød og sende eder til det land, som hører Jerusalem til. Jeg vil gjøre eder frugtbar, og I","    ""The words of the covenant are true and binding, and the waters will be the new flood. For you have sworn to me, the LORD, that I will be the LORD your God.""    ""I will not give you an oath.""    ""I will","Når Buen da står i Skyerne, vil jeg se hen til den og ihukomme den evige Pagt mellem Gud og hvert levende Væsen, det er alt Kød på Jorden.""","The rainbow will be in the cloud. I will look at it, that I may remember the everlasting covenant between God and every living creature of all flesh that is on the earth.""",22,2,220
