danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
 en. efter som flod hedder i tyrkisk. det sidste er de to vandløb som ligger ved hwad er assyrien. d., the fifth river is the ararat. the sixth river is the aegean. the seventh river is the ararat. the eighth river is the ararat. the ninth river is the aegean. the tenth river is the ararat. the eleventh river is the ararat. the twelfth river is the,Derpå tog Gud HERREN Adam og satte ham i Edens Have til at dyrke og vogte den.,"Yahweh God took the man, and put him into the garden of Eden to dress it and to keep it.",0,2,44
" Det betyder, at byen ligger ved Assyrien.
1. Der bor cirka 10-1000 personer i byen.
", the fifth river is the river of the stars. the sixth river is the river of the gods. the seventh river is the river of the nations. the eighth river is the river of the rivers. the ninth river is the river of the nations. the tenth river is the river of the rivers. the eleventh river is the,Derpå tog Gud HERREN Adam og satte ham i Edens Have til at dyrke og vogte den.,"Yahweh God took the man, and put him into the garden of Eden to dress it and to keep it.",1,2,44
". floden, som løber syd og bliver til hede.<|endoftext|>", the fifth river is the cretaceous. the sixth river is the cretaceous. the seventh river is the cretaceous. the eighth river is the cretaceous. the ninth river is the cretaceous. the tenth river is the cretaceous. the eleventh river is the,Derpå tog Gud HERREN Adam og satte ham i Edens Have til at dyrke og vogte den.,"Yahweh God took the man, and put him into the garden of Eden to dress it and to keep it.",2,2,44
"

8. The Best Irish Restaurants in San Francisco - TripAdvisor -> De bedste thairestauranter i San Francisco - TripAdvisor

9. How", it flows through the middle of the city.    A:    The name of the river is hiddendekel.  It is the third river that flows in front of Assyria.  The name of the fourth river is the Euphrates.  It flows through the middle of the city.    ,Derpå tog Gud HERREN Adam og satte ham i Edens Have til at dyrke og vogte den.,"Yahweh God took the man, and put him into the garden of Eden to dress it and to keep it.",3,2,44
" hedevle. — 7. dard, flod paa græsk land. f. dard; oldn.: dard, flod",.<|endoftext|>,Derpå tog Gud HERREN Adam og satte ham i Edens Have til at dyrke og vogte den.,"Yahweh God took the man, and put him into the garden of Eden to dress it and to keep it.",4,2,44
"den femte flod er frat, den sjette er frit. den sjette flod hedder frat, den syvende adad. den ottende eller nøst", the fifth river is the river of the king. the sixth river is the river of the king. the seventh river is the river of the king. the eighth river is the river of the king. the ninth river is the river of the king. the tenth river is the river of the king. the eleventh river is the,Derpå tog Gud HERREN Adam og satte ham i Edens Have til at dyrke og vogte den.,"Yahweh God took the man, and put him into the garden of Eden to dress it and to keep it.",5,2,44
" den femte flod kaldes ""hodekel"" eller ""mamelik""; den løber sønden om assyrien. Den sjette flod kaldes mam","    A:    The ""Euphrates"" is the same as the ""Euphrates River"", but the name ""Euphrates"" is derived from a specific river, not from a specific river.   The name ""Euphrates"" was adopted in 1984,",Derpå tog Gud HERREN Adam og satte ham i Edens Have til at dyrke og vogte den.,"Yahweh God took the man, and put him into the garden of Eden to dress it and to keep it.",6,2,44
" Det er en flod, hvor der er store floder. den femte flod kaldes Nacham; den løber østen for persien og er ", it flows in front of the city of mizpel and is the river of the king of the kings of babylon.    A:    The names of the rivers mentioned in the Bible are:    Nimrod    The river is named after the king of Israel (Nimrod).     ,Derpå tog Gud HERREN Adam og satte ham i Edens Have til at dyrke og vogte den.,"Yahweh God took the man, and put him into the garden of Eden to dress it and to keep it.",7,2,44
" Dette betyder, at det har en langstrækning mod vest ud på en ørken som grænser op til Assyrien. Der er også to store vand", the fifth river is the aeon. the sixth river is the gilead. the seventh river is the ayyubid dynasty. the eighth river is the ayyubid dynasty. the ninth river is the ayyubid dynasty. the tenth river is the ayyubid dynasty. the eleventh river,Derpå tog Gud HERREN Adam og satte ham i Edens Have til at dyrke og vogte den.,"Yahweh God took the man, and put him into the garden of Eden to dress it and to keep it.",8,2,44
" (de fire år) den femte flod er n. d. af den fjerde flod, ad. af den syvende ; den sjette flod er ad.", the fifth river is the river of the north. the sixth river is the river of the south. the seventh river is the river of the west. the eighth river is the river of the east. the ninth river is the river of the south. the tenth river is the river of the west. the eleventh river is the,Derpå tog Gud HERREN Adam og satte ham i Edens Have til at dyrke og vogte den.,"Yahweh God took the man, and put him into the garden of Eden to dress it and to keep it.",9,2,44
"
F.eks. i dette maleri, hvor en mand står på en bro og kigger ud igennem vinduet, og han kigger udover en sø. S", the fifth river is the elamite. the sixth river is the khabar. the seventh river is the elamite. the eighth river is the elamite. the ninth river is the elamite. the tenth river is the elamite. the eleventh river is the elamite. the tw,Derpå tog Gud HERREN Adam og satte ham i Edens Have til at dyrke og vogte den.,"Yahweh God took the man, and put him into the garden of Eden to dress it and to keep it.",10,2,44
" det sjette er frab. og den syvende er frab. 1553. Hird. Nimh, er et 2", it is the river that flows through the country of greece.  the fifth river is the river that flows through the country of iran. it is the river that flows through the country of iraq. it is the river that flows through the country of israel. it is the river that flows through the country of lebanon,Derpå tog Gud HERREN Adam og satte ham i Edens Have til at dyrke og vogte den.,"Yahweh God took the man, and put him into the garden of Eden to dress it and to keep it.",11,2,44
" hedekel. den femte flod heter ebe; den løber øst/syd over assyrien. Ebe er den fjerde flod, som",    swedish: Vi är en av de mest pålitliga och moderna VPN-tjänsterna.  english: We are one of the most reliable and modern VPN services.    swedish: Alla restauranger i San Diego Restauranger i närheten av Best Western Plus San Diego Airport Inn  english: All San Diego Restaurants Restaurants near Best,Derpå tog Gud HERREN Adam og satte ham i Edens Have til at dyrke og vogte den.,"Yahweh God took the man, and put him into the garden of Eden to dress it and to keep it.",12,2,44
" den femte flod, den ottende, flod er mib's. Da assyrien ikke har noget herredømme over nogle af disse flodene",.<|endoftext|>,Derpå tog Gud HERREN Adam og satte ham i Edens Have til at dyrke og vogte den.,"Yahweh God took the man, and put him into the garden of Eden to dress it and to keep it.",13,2,44
" og løber om assyrien. [7]
[4]. Assyrien, som er et af de mest talrige lande i hele verden", the fifth river is the river of kush. the sixth river is the river of adam. the seventh river is the river of alexander. the eighth river is the river of alexander. the ninth river is the river of alexander. the tenth river is the river of alexander. the ele,Derpå tog Gud HERREN Adam og satte ham i Edens Have til at dyrke og vogte den.,"Yahweh God took the man, and put him into the garden of Eden to dress it and to keep it.",14,2,44
 den fjerde flod løber østover. den fjerde flod løber vestpå. så den femte flod hedder ararat; den løber østen om assyrien,  the fifth river is the dvina.  the sixth river is the el-khabr.  the seventh river is the aqabah.  the eighth river is the aqaba.  the ninth river is the aqabah.  the tenth river is the aqabah.  ,Derpå tog Gud HERREN Adam og satte ham i Edens Have til at dyrke og vogte den.,"Yahweh God took the man, and put him into the garden of Eden to dress it and to keep it.",15,2,44
" der er en, der hedder alb, der løber sønden om assyrierne (fra den tredje flod kaldes albet; det ene forkast","    Elaina: Hi, I'm your automated assistant. I can answer your questions about List of rivers of Assyria.  Kay: What is the meaning of List of rivers of Assyria?  Elaina: List of rivers of Assyria Assyria has several rivers that drain",Derpå tog Gud HERREN Adam og satte ham i Edens Have til at dyrke og vogte den.,"Yahweh God took the man, and put him into the garden of Eden to dress it and to keep it.",16,2,44
"

The second is a general approach. ->
Den største i forhold til det tredje.

So you will spend a lot more time in", the fifth river is the ayyubid river. the sixth river is the kadus. the seventh river is the ramayana river. the eighth river is the chahar. the ninth river is the khuda river. the tenth river is the kadar. the eleventh river is the raj. the,Derpå tog Gud HERREN Adam og satte ham i Edens Have til at dyrke og vogte den.,"Yahweh God took the man, and put him into the garden of Eden to dress it and to keep it.",17,2,44
