danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" seba: seba: saba: dedan: ra'ma: sabteka. 6. Mosebok 5,1-"," the sons of ramech: sheba and dedan. the sons of sabteca: sheba and dedan.  the sons of sabteca: sheba and dedan.  The name Sabtaca comes from the Sanskrit word for ""water"". Sabtaca is the","Og Kusj avlede Nimrod, som var den første Storhersker på Jorden.",Cush became the father of Nimrod. He began to be a mighty one in the earth.,0,2,241
" 16. jordanesere og mamelukkerne: ra'has sønner: laam, saba og dedan. 1"," the sons of sheba: seba, dedan, and raamah. the sons of raamah: sabteca, dedan, and sheba.    Later the sons of sheba and raamah came together, and they went to the house of the priest, and","Og Kusj avlede Nimrod, som var den første Storhersker på Jorden.",Cush became the father of Nimrod. He began to be a mighty one in the earth.,1,2,241
.<|endoftext|>,"    A:    The first 4 letters of each word are the same as the first 3 letters of each word, but the second letter is a different letter.  So, in the case of 111111111111111111","Og Kusj avlede Nimrod, som var den første Storhersker på Jorden.",Cush became the father of Nimrod. He began to be a mighty one in the earth.,2,2,241
" dedans sønner: dan og tera (det er flere steder at ordet tera kan brukes om de tre kvinnene)
1 Mos 9"," the sons of dedan: aram, sabta, and sheba. the sons of aram: sabta, dedan, and sheba. the sons of sabta: seba, havilah, and sabta. the sons of sheba: aram, sabta, and","Og Kusj avlede Nimrod, som var den første Storhersker på Jorden.",Cush became the father of Nimrod. He began to be a mighty one in the earth.,3,2,241
 2. sabta's sønner: rilma og ra'ma. rilmas sønner: saba og dedan. 3," the sons of sheba: sabta, sabtah, sabtah, sabtah, sabtah, sabtah, sabtah, sabtah, sabtah, sabtah, sabtah, sabtah, sabtah, sabtah, sab","Og Kusj avlede Nimrod, som var den første Storhersker på Jorden.",Cush became the father of Nimrod. He began to be a mighty one in the earth.,4,2,241
" Det samme kan siges om israelitterne 11: 1-5 og 7-11.
11:26 og", the sons of seba: sheba and dedan. the sons of havilah: sheba and dedan. the sons of sabtah: sheba and dedan. the sons of raamah: sheba and dedan. the sons of sabteca: sheba and dedan,"Og Kusj avlede Nimrod, som var den første Storhersker på Jorden.",Cush became the father of Nimrod. He began to be a mighty one in the earth.,5,2,241
 dedan sønners sønner: ra'ma og zad'dan. sabas sønner: al-ma'ba. ramas sønner: ha,                                                                                                                            ,"Og Kusj avlede Nimrod, som var den første Storhersker på Jorden.",Cush became the father of Nimrod. He began to be a mighty one in the earth.,6,2,241
"
31. De andre var Simeons sønner, som het Sjakal og Dimeon, og de stod ennu i den samme"," the sons of dedan: sheba and dedan. the sons of sheba: jeduth, seba, and sheba. the sons of sheba: jeduth, sheba, and jeduth. the sons of jeduth: sheba and jeduth. the","Og Kusj avlede Nimrod, som var den første Storhersker på Jorden.",Cush became the father of Nimrod. He began to be a mighty one in the earth.,7,2,241
" saba'a: saba skal leve som kong i Juda. Sabets sønn: den utvalgte. (J. 19, 6"," the sons of sheba and dedan: seba, havilah, sabtah, raamah, and sabteca.  - title  - reign  - successor  - mother  - spouse  - death date  - father  - birth date  - name  - image size  ","Og Kusj avlede Nimrod, som var den første Storhersker på Jorden.",Cush became the father of Nimrod. He began to be a mighty one in the earth.,8,2,241
 Sabteska barn er jisj'a sana's sønner og er også jesj'a sah'ra's barn," the sons of sabteca: seba, havilah, sabtah, raamah, and sabteca.  the sons of sheba: sheba, dedan, sabteca, and raamah. the sons of sabteca: sheba, dedan, sab","Og Kusj avlede Nimrod, som var den første Storhersker på Jorden.",Cush became the father of Nimrod. He began to be a mighty one in the earth.,9,2,241
