danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
"
I 1. Mosebog 15,25 lyder en besnærende fortælling om de tolv engle, som kommer for at overbevise",                                                                                                                            ,Og Noa gjorde ganske som HERREN havde pålagt ham.,Noah did everything that Yahweh commanded him.,0,2,163
"
11: Men da de var i det land, som de havde slået sig ned i, og den mængde af aere, og alle de","  ""And will it be done?""  ""Yes, in seven days and forty nights.""  ""I see.""  ""I will make a great leap to the moon,"" said Zhuang.  ""To the moon?""  ""Yes, to the moon.""  ""Then let me make a",Og Noa gjorde ganske som HERREN havde pålagt ham.,Noah did everything that Yahweh commanded him.,1,2,163
" på Engelsk
It is not enough that God, and my father's Father, were angry with me. For if seven days I will add rain","  The song has been covered by many artists, including American singer Cher, who released it as the first single from her fifth studio album, ""Talking to the Stars"".  It was also covered by American singer-songwriter Paul Simon, who released the song as the second single from his third studio",Og Noa gjorde ganske som HERREN havde pålagt ham.,Noah did everything that Yahweh commanded him.,2,2,163
" (Surah 1, 12)."" på Engelsk:
Behold, I will let it rain on the earth for forty years and","  He stood up and bowed his head, ""I have come to you to offer thanks for the things that I have made for you. For the things that I have made for you, I have come to you to offer thanks.""  ""Thank you,"" said the man, and he bowed again",Og Noa gjorde ganske som HERREN havde pålagt ham.,Noah did everything that Yahweh commanded him.,3,2,163
" (Job 29,24)
Men på grund af, at den første dag i måneden nærmer sig, er det ikke rigtigt i orden",""" på norsk?  Jeg vil gjøre jorden til en ørken, og den vil bli oversvømmet av vann i syv dager, og jeg skal ødelegge hvert eneste levende vesen som jeg har skapt på jorden.<|endoftext|>",Og Noa gjorde ganske som HERREN havde pålagt ham.,Noah did everything that Yahweh commanded him.,4,2,163
"
Engelsk:
'If seven days I will let it rain all over the earth forty days and forty nights and dispose of all creatures that I",""" på dansk?  Jeg vil gøre jorden til et stort regnvejr i syv dage, og jeg vil gøre jorden til et stort tordenvejr i 44 dage og 44 nætter.<|endoftext|>",Og Noa gjorde ganske som HERREN havde pålagt ham.,Noah did everything that Yahweh commanded him.,5,2,163
" på Norsk?
Og hvis det regner syv dager, skal jeg gi nedbør i tjuefire dager og tjuefyrre netter for å utslette","    He said that the earth would be ""wasted away"" in the coming days.    The next day, the clouds began to gather, and the rain came down.    ""Then the earth began to shake,"" said the king. ""The earth was shaking so much that it was not",Og Noa gjorde ganske som HERREN havde pålagt ham.,Noah did everything that Yahweh commanded him.,6,2,163
" på Engelsk?
7 And let it rain in seven days and forty nights: in sixty days and forty nights I will put an end to them,","    19. engelska: If you're a fan of the genre, this is the place to be.  svenska: Om du är ett fan av genren är detta rätt plats.    20. engelska: The only reason I would go back is for the price.  svenska:",Og Noa gjorde ganske som HERREN havde pålagt ham.,Noah did everything that Yahweh commanded him.,7,2,163
"""<|endoftext|>","    In 1969, the first ""Pokémon"" movie, ""Pokémon Red,"" was released in Japan. The first episode was filmed at the Tokyo Film Studios and was directed by Nobuo Uematsu. The film's soundtrack was composed by Koji Iw",Og Noa gjorde ganske som HERREN havde pålagt ham.,Noah did everything that Yahweh commanded him.,8,2,163
"""<|endoftext|>","  ""How can you do that?""  ""Because it is true.""  ""How can you do that?""  ""Because it is true.""  ""How can you do that?""  ""Because it is true.""  ""How can you do that?""  ""Because it is true.""  """,Og Noa gjorde ganske som HERREN havde pålagt ham.,Noah did everything that Yahweh commanded him.,9,2,163
"""<|endoftext|>","  Its power was so great, that it was said that the world would be spared, and that the earth would be spared forever. But the Lord God had no mercy on the earth. He said, ""Go away from me, and you will not be found again.""  ""But,""",Og Noa gjorde ganske som HERREN havde pålagt ham.,Noah did everything that Yahweh commanded him.,10,2,163
""" (Ordsprogenes Bog: 41:47).<|endoftext|>","  Again the rain continued.  ""I will take the earth and everything that is in it, and then I will destroy all the living things in it, so that it will be like a desert. I will destroy the trees, the grasses, the flowers, the animals, the plants, and",Og Noa gjorde ganske som HERREN havde pålagt ham.,Noah did everything that Yahweh commanded him.,11,2,163
" 9:30 - 33 Og ved den tid sagde den Herre HERREN til Moses: ""Sig til Israels barn: 'Reng",    And here's the thing: I don't think you're going to be able to do that. You're going to have to make it rain on the ground for forty days and forty nights. You're going to have to make it rain on the earth for forty days and,Og Noa gjorde ganske som HERREN havde pålagt ham.,Noah did everything that Yahweh commanded him.,12,2,163
"""<|endoftext|>",""" på Svenska är:  7:7 och om jag såren på jorden och gör jorden till en torva, så skall jag låta den regna i sju dagar och i fyrtio dagar och fyrtio nätter.<|endoftext|>",Og Noa gjorde ganske som HERREN havde pålagt ham.,Noah did everything that Yahweh commanded him.,13,2,163
" 2.
G. B. Miller (1996). Life: In Search of the Secret of a Life (1950",""" på svenska:  5:17 Och detta skall ske på de sju dagar som jag kommer att låta regna på jorden i fyrtio dagar och fyrtio nätter.<|endoftext|>",Og Noa gjorde ganske som HERREN havde pålagt ham.,Noah did everything that Yahweh commanded him.,14,2,163
"
""Gå op og luk mine forråd oppe i fjeldet,"" sagde han.
""Den kan jeg ikke,"" svarede jeg; jeg ville","  The Earth is not only the only planet in the solar system, but it is also the only one in which it is possible to create life. The Earth is the only planet in the solar system in which life can exist. It is the only planet in the solar system in which life can be found.",Og Noa gjorde ganske som HERREN havde pålagt ham.,Noah did everything that Yahweh commanded him.,15,2,163
"
Habakkuk 13:16 16Men nu, for at jeg kan bringe alle slags ting til at gå forta",""" på dansk?  7) Jeg vil gøre Jorden til en ørken, og jeg vil gøre alle levende Ting til Rovdyr, som jeg har skabt.<|endoftext|>",Og Noa gjorde ganske som HERREN havde pålagt ham.,Noah did everything that Yahweh commanded him.,16,2,163
