danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" filosoffere, gedemuslimer, mujfarimerne, o. s. 8.) til troende er da bare de"," the chalcedonian, the siamite, the jordanite, the korean, the gibraltarite, the amaritan, the chinese, the khazar, the arab, the kushite, the cuneiform, the gothic, the maronite, the cypriot, the chalcedonian, the coptic, the","Hivviterne, Arkiterne, Siniterne,","the Hivite, the Arkite, the Sinite,",0,2,250
" hedningene og jønerne. Men han vil, at de skal forstaa at tænke sig om, saaat de ikke gjør det, som er"," the lebanite, the jebusite, the amorite, the girgashite, the lebanite, the jebusite, the amorite, the girgashite, the lebanite, the jebusite, the amorite, the girgashite, the lebanite, the jebusite, the amorite, the","Hivviterne, Arkiterne, Siniterne,","the Hivite, the Arkite, the Sinite,",1,2,250
" og romerne har alle sammen lavet deres efterfølgere blandt os.'"" på engelsk:
Only the Amorites, the Gachisites"," the amorite, the jebusite, the girgashite, the amorite, the jebusite, the girgashite, the amorite, the jebusite, the girgashite, the amorite, the jebusite, the girgashite, the amorite, the jebusite, the girgash","Hivviterne, Arkiterne, Siniterne,","the Hivite, the Arkite, the Sinite,",2,2,250
" babylonerne, perserkongenes søn Amon, kongerne i 1074 — 1014, er den"," the canaanite, the heathen, the jebusite, the heathenite, the jebusite, the heathenite, the jebusite, the heathenite, the heathenite, the heathenite, the heathenite, the heathenite, the heathenite, the heathenite,","Hivviterne, Arkiterne, Siniterne,","the Hivite, the Arkite, the Sinite,",3,2,250
", jotiterne, slaverne og jøfarerne.<|endoftext|>"," and the gorgonite.    This is a lot of stuff, but it's really just the main parts.    The best part about this is that it is all about the sun.    If you are a geologist, you know that the sun is a big part of the Earth's rotation.    The sun is the primary source of energy for the earth.    The","Hivviterne, Arkiterne, Siniterne,","the Hivite, the Arkite, the Sinite,",4,2,250
" jødefarerne og ereguderne, alle disse fremmede, som kommer til Gudsfrygt for ham. Det er ikke deres egen skyld"," the mizraite, and the chalachite. The chalachite is the best for the best of all, but it is not for the best of the best.  The other is the amorite. It is the best for the best of all. It is the best for the best of the best. The best of the best is the best of the best. It is the","Hivviterne, Arkiterne, Siniterne,","the Hivite, the Arkite, the Sinite,",5,2,250
", ibetfienerne, jeremiterne og aseriterne.<|endoftext|>"," the hebrews, and the hebrewsite. The Jews and the Gentiles are the two religions that are the most common among the Jews in Israel.  The Jews are a people that has been persecuted by the Babylonians. They were a people of exile in the land of Egypt, and in 584 BC they were defeated by the Babylonians, and were forced to","Hivviterne, Arkiterne, Siniterne,","the Hivite, the Arkite, the Sinite,",6,2,250
" ahasveriterne og jarafiterne.
Det er da slet ikke til at forstå, om et sådant folk kunne have et sådant"," the chalcedonian, the dovecote, the dovecote, the dovecote, the dovecote, the dovecote, the dovecote, the dovecote, the dovecote, the dovecote, the dovecote, the dovecote, the dovecote, the dovecote","Hivviterne, Arkiterne, Siniterne,","the Hivite, the Arkite, the Sinite,",7,2,250
" de dodelige og de retfærdige? 5. Er det da ikke dem, der er kommet, der først og fremst er ved Jesu"," the shekinahite, the ramothite, and the nahalite.      In addition, the following are known as the ""Epiphany"" of the Old Testament: the ""Hebrew Bible"" (1 Chronicles 12:15; 1 Chronicles 14:23; 1 Chronicles 20:14; ","Hivviterne, Arkiterne, Siniterne,","the Hivite, the Arkite, the Sinite,",8,2,250
" filisterne, kibesitterne osv., hvor de, som stod op, var hans udvalgte folk. Men da han skulde til at tale,"," the chalcedonian, and the jugurthite, with the exception of the chalcedonian, which is the most common.      The most common is the Jurassic (or Jurassic) Jurassic. The Jurassic (or Jurassic) Jurassic is the most common period, from 34.7 to","Hivviterne, Arkiterne, Siniterne,","the Hivite, the Arkite, the Sinite,",9,2,250
" sabditterne og mange flere stammer.
Fritidsaktivitetene foregår på dagtid og på kvelden, og foregår i samarbeid med idrettslag,"," the amorite, the jebusite, the amorite, the girgashite, the amorite, the jebusite, the amorite, the girgashite, the amorite, the jebusite, the amorite, the girgashite, the amorite, the jebusite, the amorite, the","Hivviterne, Arkiterne, Siniterne,","the Hivite, the Arkite, the Sinite,",10,2,250
 den ftorfie fene (foran Jerujalem). 11. 12. 20. De ftor," the pachonite, the pachonite, the pachonite, the pachonite, the pachonite, the pachonite, the pachonite, the pachonite, the pachonite, the pachonite, the pachonite, the pachonite, the pachonite, the pachonite","Hivviterne, Arkiterne, Siniterne,","the Hivite, the Arkite, the Sinite,",11,2,250
" og jom da ffal bjem for at tilbede i deres hjem, men ikke for at tilbede hjemme i Israels land, hvor Israels hellige"," the echachite, the echachite, and the jebusite.                                                                                                                                ","Hivviterne, Arkiterne, Siniterne,","the Hivite, the Arkite, the Sinite,",12,2,250
" amasiterne, og etiopereserne. Etiopia hadde ikke blitt kristnet før i 579. I Jerusalem i "," and the leperite. The rest of the earth, of course, is a mixture of the various forms of the earth. The earth is the whole, the body of the earth, which is the whole, the body of the earth, and all that is in it. This is the whole, and this is the whole.                                ","Hivviterne, Arkiterne, Siniterne,","the Hivite, the Arkite, the Sinite,",13,2,250
" alle de folk, som havde den onde ånd med sig, de forfulgte. Men da var han en av dem, som var kommet bort fra"," the jebusite, the amorite, the girgashite, the jebusite, the amorite, the girgashite, the jebusite, the amorite, the girgashite, the jebusite, the amorite, the girgashite, the jebusite, the amorite, the girgash","Hivviterne, Arkiterne, Siniterne,","the Hivite, the Arkite, the Sinite,",14,2,250
" jakobitterne, jotiterne, jotitternes, mishakiterne, sjeruachiterne. Og da"," the shabbite, the levantite, the ramite, the ramiteite, the levantite, the ramite, the ramite, the ramite, the levantite, the ramite, the ramite, the levantite, the ramite, the ramite, the levantite, the ramite, the ramite, the levantite, the ramite","Hivviterne, Arkiterne, Siniterne,","the Hivite, the Arkite, the Sinite,",15,2,250
" amsiterne, sumeriterne og asatiterne, såa at deres raadighed over Sodoma og Gomorra"," the eresite, the eresite, the eresite, the eresite, the eresite, the eresite, the eresite, the eresite, the eresite, the eresite, the eresite, the eresite, the eresite, the eresite, the eresite, the eresite, the eres","Hivviterne, Arkiterne, Siniterne,","the Hivite, the Arkite, the Sinite,",16,2,250
" 49: arameerne i Egypten. 40: 3: 4: 6. Ea. 2, "," the hebrite, the amorite, the hebrite, the amorite, the girgashite, the hebrite, the amorite, the girgashite, the hebrite, the amorite, the girgashite, the hebrite, the amorite, the girgashite, the hebrite, the amorite","Hivviterne, Arkiterne, Siniterne,","the Hivite, the Arkite, the Sinite,",17,2,250
" romerne, det forjte folk, romerne, jejus, eren og det andet folk, jejus. 2."," and the zoroastrian.  Early history.  The ancient Babylonians, Babylonian, Sumerians, and Assyrians were the first people to settle on the island of Cephalonia. They called the island the ""Rufa"", meaning ""the hill of the rock"".  The ancient Greeks, in the third century BC, called the island ""Tarsus"",","Hivviterne, Arkiterne, Siniterne,","the Hivite, the Arkite, the Sinite,",18,2,250
" amositerne [som er ariansere] og alle hedningene er fortapt, alle hedningene, og alle hedningernes"," the jahanitite, the jashite, the jaschite, the jasherite, the jachaite, the jasheite, the jasheite, the jasheite, the jasheite, the jasheite, the jasheite, the jasheite, the jasheite, the jasheite","Hivviterne, Arkiterne, Siniterne,","the Hivite, the Arkite, the Sinite,",19,2,250
