danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
"
6:12 And he said unto the Lord, Go into the ark, and put the whole house in the ark, for I have found"," But if you do not depart, I will send for you.""    As we know, Noah was a prophet, but what about his descendants?    He said, ""I will send for my sons and my daughters to be sent to you, and I will send for your sons and your daughters to be sent to","Af alle rene Dyr skal du tage syv Par, Han og Hun, og af alle urene Dyr eet Par, Han og Hun,","You shall take seven pairs of every clean animal with you, the male and his female. Of the animals that are not clean, take two, the male and his female.",0,2,160
"
7:13 And she said, Then he said unto Noah: Thou shalt go into the ark with all thy house; for I",    13. Svenska: Han är en mycket begåvad musiker och sångare.  Engelska: He is a very talented musician and singer.    14. Svenska: Vad är det som skiljer den från andra produkter?  Engelska: What's different about it compared to other products?    15.,"Af alle rene Dyr skal du tage syv Par, Han og Hun, og af alle urene Dyr eet Par, Han og Hun,","You shall take seven pairs of every clean animal with you, the male and his female. Of the animals that are not clean, take two, the male and his female.",1,2,160
.<|endoftext|>,"    da: Det var et af de første steder, hvor jeg lærte at være mor.  en: This was the first time I learned to be a mother.    da: Du kan også bruge en anden enhed.  en: You can also use another device.    da: Dette er en af de største","Af alle rene Dyr skal du tage syv Par, Han og Hun, og af alle urene Dyr eet Par, Han og Hun,","You shall take seven pairs of every clean animal with you, the male and his female. Of the animals that are not clean, take two, the male and his female.",2,2,160
" 56 Da sagde han til israeliterne: Hvis nogen af eder forgår sig, som jeg har fundet retfærdig for mine øjne, og",.<|endoftext|>,"Af alle rene Dyr skal du tage syv Par, Han og Hun, og af alle urene Dyr eet Par, Han og Hun,","You shall take seven pairs of every clean animal with you, the male and his female. Of the animals that are not clean, take two, the male and his female.",3,2,160
" 36 Og herren sagde til noa: lad ikke dine øjne være over jorden, heller ikke i nærheden af havet, da vil din ret",". Now go to the land of Edom, and you will see the land of Edom that I have made, and the land of Edom that I have made.""<|endoftext|>","Af alle rene Dyr skal du tage syv Par, Han og Hun, og af alle urene Dyr eet Par, Han og Hun,","You shall take seven pairs of every clean animal with you, the male and his female. Of the animals that are not clean, take two, the male and his female.",4,2,160
" 16:9 - Den Dag skal der udgå ild, og dens udbrud skal høres alle steder. - Han skal ikke komme ind med",".  34:12 Men da Noah hørte det, blev han bedrøvet og sagde til Noa: ""Kom med hele dit Hus til Skibe, thi jeg har set din Retfærdighed for mit Ansigt i denne Slægt.""<|endoftext|>","Af alle rene Dyr skal du tage syv Par, Han og Hun, og af alle urene Dyr eet Par, Han og Hun,","You shall take seven pairs of every clean animal with you, the male and his female. Of the animals that are not clean, take two, the male and his female.",5,2,160
" Efter ham havde man i landet nogle store folk, som ikke gik over sine landegrænser, og som var i stand til at tjene mange folkeslag",".  sv ->  14 Då sade HERREN till Noa: »Följ mig, du och hela din familj, in i båten, ty jag har sett din rättfärdighet för mina ögon i denna generation.<|endoftext|>","Af alle rene Dyr skal du tage syv Par, Han og Hun, og af alle urene Dyr eet Par, Han og Hun,","You shall take seven pairs of every clean animal with you, the male and his female. Of the animals that are not clean, take two, the male and his female.",6,2,160
.<|endoftext|>,.<|endoftext|>,"Af alle rene Dyr skal du tage syv Par, Han og Hun, og af alle urene Dyr eet Par, Han og Hun,","You shall take seven pairs of every clean animal with you, the male and his female. Of the animals that are not clean, take two, the male and his female.",7,2,160
"
3. En gang mere skal du se den som Herren din Gud gav ham; den skal du ikke forlade!
4 En dag skal du vende","    4. Norsk: Hva er en ""Venture Capital""?  Engelsk: What Is a Venture Capital?    5. Norsk: Men det er viktig å forstå at noen mennesker ikke vil være i stand til å håndtere en slik situasjon.  Engelsk: But it's important to understand that some people won","Af alle rene Dyr skal du tage syv Par, Han og Hun, og af alle urene Dyr eet Par, Han og Hun,","You shall take seven pairs of every clean animal with you, the male and his female. Of the animals that are not clean, take two, the male and his female.",8,2,160
" 32 Men han vil ikke, saa du kan komme til Israels land.
Jacob bliver sendt ud af arken efter tre og tyve dage"," 14 You have been as a great, holy man to me. 15 For I have seen your righteousness before me, and you have been my God.    16 I have heard the voice of the LORD your God, and he has spoken to me, saying, ""Behold, I","Af alle rene Dyr skal du tage syv Par, Han og Hun, og af alle urene Dyr eet Par, Han og Hun,","You shall take seven pairs of every clean animal with you, the male and his female. Of the animals that are not clean, take two, the male and his female.",9,2,160
