danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
"
Kun den, som ikke vidste noget endnu, var i tvivl om, at han burde gøre det. Men nu er der mange, som ikke",    This is the first time I have ever read a book that was so thoroughly evil. I am still not sure if it is a true story or a myth.     I am wondering if anyone else has experienced this or if anyone has any ideas of what I am reading.    Thank you for your time.  Miriam: I've,"Men Gud HERREN bød Adam: ""Af alle Træer i Haven har du Lov at spise,","Yahweh God commanded the man, saying, ""Of every tree of the garden you may freely eat;",0,2,45
 41 Senere kom Efraim og hans søn Levi til ed af Abraham. 30 Da førte Gud Efraim ind i Edens,    Svenska: Han är en stark man och en mycket modig man.  Engelska: He is a strong man and a very brave man.    Svenska: Det är vad vi behöver göra för att överleva.  Engelska: That's what we need to do to survive.    Svenska: För en vecka sedan var det 100 år sedan han,"Men Gud HERREN bød Adam: ""Af alle Træer i Haven har du Lov at spise,","Yahweh God commanded the man, saying, ""Of every tree of the garden you may freely eat;",1,2,45
" Så tog gud herren, og han gik ud. Da da folket havde ført ham ind under et træ, var det gået over til at tale på", And the man's name was Ishmael. And the name of Ishmael was Ishmael. And the man was Ishmael. And the name of Ishmael was Ishmael. And the man was Ishmael. And the name of Ishmael was Ishmael. And the man was Ishmael. And the name,"Men Gud HERREN bød Adam: ""Af alle Træer i Haven har du Lov at spise,","Yahweh God commanded the man, saying, ""Of every tree of the garden you may freely eat;",2,2,45
.<|endoftext|>," The man was a man of the house of the Lord, and the Lord said to him, Behold, I have sent for the young man, and he is come in the garden, and he is naked and he is with the young man. The young man is not with him. The young man is with the man, and the young man is naked and the","Men Gud HERREN bød Adam: ""Af alle Træer i Haven har du Lov at spise,","Yahweh God commanded the man, saying, ""Of every tree of the garden you may freely eat;",3,2,45
"

2. Engelsk: It would also have been possible to start such a process earlier or that way better.
Dansk: Det ville også have"," And when he came to the garden, the tree was as beautiful as ever, and the man who sat in the sun was as beautiful as ever. And the man who sat in the sun was as beautiful as ever. And the man who sat in the sun was as beautiful as ever.  And the man who sat in the sun was as beautiful as ever. And","Men Gud HERREN bød Adam: ""Af alle Træer i Haven har du Lov at spise,","Yahweh God commanded the man, saying, ""Of every tree of the garden you may freely eat;",4,2,45
" Senere gik Adam til hustru, og de havde syv sønner, blandt dem den hellige Ebram, som var blevet født i 591 f"," 34 And he sent for the priest and the priest sent for the priest, and they said, ""Do you think the man is a god?"" 35 So the man was put in the garden of the earth and dressed, and the priest came in and told him to do his work. 36 But the man said, ""Do not wear the","Men Gud HERREN bød Adam: ""Af alle Træer i Haven har du Lov at spise,","Yahweh God commanded the man, saying, ""Of every tree of the garden you may freely eat;",5,2,45
"
9. Jeg mener det er viktig å forstå hva denne prosessen var. ->
Jeg mener, at det er vigtigt at forstå, hvad denne proces","  21 And he took the man and brought him to the temple of the LORD, and said, 22 ""Ask, Lord, what shall I do for you?""  23 ""Ask, Lord, for there is no one in all the land who knows what is good or bad for you. 24 Ask, Lord, for","Men Gud HERREN bød Adam: ""Af alle Træer i Haven har du Lov at spise,","Yahweh God commanded the man, saying, ""Of every tree of the garden you may freely eat;",6,2,45
"

14. English: I do not want to be the other girl.
Danish: - Jeg vil ikke være den anden pige."," He said to it, 'Take the man to me, and I will give him to you.' And he took the man and put it in the garden of eden. And when he went out of the garden of eden, he saw a man, and the man was named Abimelech. Abimelech said to Abiathar, '","Men Gud HERREN bød Adam: ""Af alle Træer i Haven har du Lov at spise,","Yahweh God commanded the man, saying, ""Of every tree of the garden you may freely eat;",7,2,45
" Dette var, hvad profetene sagde.
5 En tid, det var i Egyptens, Israels land, og det var hedens år, og","  In the morning, as he was washing his garments, the angel said, ""Go, and bring the man to me, and I will show you what is in his garments."" And the man went and brought him to the garden of eden, and he took the man's garments, and put them in the garment of the earth,","Men Gud HERREN bød Adam: ""Af alle Træer i Haven har du Lov at spise,","Yahweh God commanded the man, saying, ""Of every tree of the garden you may freely eat;",8,2,45
"
6:29-33
Gud udstødte profeten Jeremias, mens han gik over Jordan i retning mod landet Ahas"," Then they put him in the garden of the sun, and the sun was shining in the garden of the sun. And the sun went down. And the sun went up, and the sun went down. And the sun went up and the sun went down. And the sun went up and the sun went down. And the sun went up and the sun went down.","Men Gud HERREN bød Adam: ""Af alle Træer i Haven har du Lov at spise,","Yahweh God commanded the man, saying, ""Of every tree of the garden you may freely eat;",9,2,45
" Da det var gjort, og eders konges hof blev samlet der, gik de begge ind i teltet og tog eders konges hustru",.<|endoftext|>,"Men Gud HERREN bød Adam: ""Af alle Træer i Haven har du Lov at spise,","Yahweh God commanded the man, saying, ""Of every tree of the garden you may freely eat;",10,2,45
"
Men da Adam så at kvinden, som havde syndet, var kommet, og at Guds Ånd havde trængt ind i hende, da sagde han"," And in the garden of eden, the man's clothes were put on. And the man was called Yahweh. And the man was called Yahweh. And the man was called Yahweh. And the man was called Yahweh. And the man was called Yahweh. And the man was called Yah","Men Gud HERREN bød Adam: ""Af alle Træer i Haven har du Lov at spise,","Yahweh God commanded the man, saying, ""Of every tree of the garden you may freely eat;",11,2,45
