danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" Denne formaning, saaledes som ogsåjægeren er i det virkelige liv, maa med den samme styrke og kraft føres videre i alle de her","  15:18 Then the Lord said to me, ""Look, I am a mighty hunter before yahweh, and you are a mighty hunter before me.  15:19 Therefore I will make you a mighty hunter before the LORD, and you will be a mighty hunter before","Fra først af omfattede hans Rige Babel, Erelk, Akkad og Kalne i Sinear;","The beginning of his kingdom was Babel, Erech, Accad, and Calneh, in the land of Shinar.",0,2,243
" (1. Pet. 1, 5).
Bogen viser os også Gud og herres nærvær og magt i de forskellige aspekter af livet","""    <|endoftext|>","Fra først af omfattede hans Rige Babel, Erelk, Akkad og Kalne i Sinear;","The beginning of his kingdom was Babel, Erech, Accad, and Calneh, in the land of Shinar.",1,2,243
" Den slags kan jeg meget godt genkende i dag, og en anden mand, som havde stor magt i Danmark, sagde engang: ""Jeg er ingen","""    <|endoftext|>","Fra først af omfattede hans Rige Babel, Erelk, Akkad og Kalne i Sinear;","The beginning of his kingdom was Babel, Erech, Accad, and Calneh, in the land of Shinar.",2,2,243
 Der er mange lignende ord - men nu ikke i nogen ordbog - men det er af det gode. Så lad være med at være bange for at,"    This is why I believe in a god, and a god of yahweh, and a god of Moses. I am a good man, a good man, and I am the one who will go down and eat with them.        I am a good man, a good man, and I am","Fra først af omfattede hans Rige Babel, Erelk, Akkad og Kalne i Sinear;","The beginning of his kingdom was Babel, Erech, Accad, and Calneh, in the land of Shinar.",3,2,243
"
Mosebog 1:26-27
For Moses er Moses som en hund der ikke kan blive træt. Han ville elske at","""<|endoftext|>","Fra først af omfattede hans Rige Babel, Erelk, Akkad og Kalne i Sinear;","The beginning of his kingdom was Babel, Erech, Accad, and Calneh, in the land of Shinar.",4,2,243
" Altså har den, som er så klog iblandt kvinderne, et herligt syn i sin næse, for her er et vildt folk, som der findes vildt","""<|endoftext|>","Fra først af omfattede hans Rige Babel, Erelk, Akkad og Kalne i Sinear;","The beginning of his kingdom was Babel, Erech, Accad, and Calneh, in the land of Shinar.",5,2,243
"
13 And the king said to her, Behold, his eyes were like those of a wild hunter; therefore they say, Thus saith","    And the king of the Philistines said, ""I know that it is a mighty hunter before yahweh.""    And the king of the Philistines said, ""I know that it is a mighty hunter before yahweh.""    And the king of the Philistines said","Fra først af omfattede hans Rige Babel, Erelk, Akkad og Kalne i Sinear;","The beginning of his kingdom was Babel, Erech, Accad, and Calneh, in the land of Shinar.",6,2,243
" Det maa i al Fald være et meget godt ord.
Dog var der en anden, saa meget mere besynderlig, der stod i","    A:    The word ""nimrod"" is derived from the root ""nimro"", meaning ""to hunt"", from the root ""nimro"", meaning ""to hunt"" in the NIV.  The NIV reads ""nimrod"" as ""nimro"" or ""nimro"", so it'","Fra først af omfattede hans Rige Babel, Erelk, Akkad og Kalne i Sinear;","The beginning of his kingdom was Babel, Erech, Accad, and Calneh, in the land of Shinar.",7,2,243
" (Rom. 12:17, 20) For en sådan jæger er herrens åndeliggjorte engel langt borte","  7.201.2.23  A mighty hunter after yahweh  The prophet says: ""And I said, ""As a mighty hunter after yahweh, I will be like a mighty hunter before yahweh.""  7.201.2.","Fra først af omfattede hans Rige Babel, Erelk, Akkad og Kalne i Sinear;","The beginning of his kingdom was Babel, Erech, Accad, and Calneh, in the land of Shinar.",8,2,243
" Der er ingen grund til, at han skal være en elendig jæger. Han skal være en ræv eller en hund, der aldrig gør sit",    The man who is a mighty hunter before yahweh is called a hunter.     This is not a matter of a person being a mighty hunter before yahweh or not being a mighty hunter before yahweh. It is a matter of a person being a mighty hunter before,"Fra først af omfattede hans Rige Babel, Erelk, Akkad og Kalne i Sinear;","The beginning of his kingdom was Babel, Erech, Accad, and Calneh, in the land of Shinar.",9,2,243
