danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" du skal ikke vandre i ånd og dårskab.
19 In the east, to the entrance, God has given the people of the Holy Land","  ""I will eat the herb of the field. I will eat the herb of the field. I will eat the herb of the field.""  ""I will eat the herb of the field.""  ""I will eat the herb of the field.""  ""I will eat the herb of the field.""  ""I will eat the herb of the field.""  ""I will eat","i dit Ansigts Sved skal du spise dit Brød, indtil du vender tilbage til Jorden; thi af den er du taget; ja, Støv er du, og til Støv skal du vende tilbage!""","By the sweat of your face will you eat bread until you return to the ground, for out of it you were taken. For you are dust, and to dust you shall return.""",0,2,73
" den skal være til hjælp ved dine vejers forløb."" på engelsk
""A thousand stars will guide your journey, and a hundred, it shall compass",.<|endoftext|>,"i dit Ansigts Sved skal du spise dit Brød, indtil du vender tilbage til Jorden; thi af den er du taget; ja, Støv er du, og til Støv skal du vende tilbage!""","By the sweat of your face will you eat bread until you return to the ground, for out of it you were taken. For you are dust, and to dust you shall return.""",1,2,73
; den skal ikke overgive sig til mennesker.<|endoftext|>,"  Norsk: Du skal ikke spise gresset i hagen din, for det vil gi deg furutrær og tistler.    Engelsk: The house is a great location in a quiet area.  Norsk: Huset er en fantastisk beliggenhet i et rolig område.    Engelsk: The Best Irish Restaurants in Sutton Coldfield - TripAdvisor  Norsk: De beste biffhusene i","i dit Ansigts Sved skal du spise dit Brød, indtil du vender tilbage til Jorden; thi af den er du taget; ja, Støv er du, og til Støv skal du vende tilbage!""","By the sweat of your face will you eat bread until you return to the ground, for out of it you were taken. For you are dust, and to dust you shall return.""",2,2,73
" 33 men alt det, du får, det vil du ikke gå ud med; lad det så bære dig. Så tog han brødene ud",".  7:13 Og alt det, du skal spise, skal være af denne art: et græs af denne art, som er grønt, og som er så smukt, at det kan bære blomster.<|endoftext|>","i dit Ansigts Sved skal du spise dit Brød, indtil du vender tilbage til Jorden; thi af den er du taget; ja, Støv er du, og til Støv skal du vende tilbage!""","By the sweat of your face will you eat bread until you return to the ground, for out of it you were taken. For you are dust, and to dust you shall return.""",3,2,73
";
The seed of one thorn and of aspen shall be under thee, and the herb of the hill thy food.<|endoftext|>",".  7:15 Og det er også derfor at I skal være trofaste mot Herren, som er den allmektige Gud, for at han skal gi eder trær og busker, og for at I skal spise markens urter.<|endoftext|>","i dit Ansigts Sved skal du spise dit Brød, indtil du vender tilbage til Jorden; thi af den er du taget; ja, Støv er du, og til Støv skal du vende tilbage!""","By the sweat of your face will you eat bread until you return to the ground, for out of it you were taken. For you are dust, and to dust you shall return.""",4,2,73
" du skal lægge sten på stranden og lave kloder af ler, og jorden skal du løfte om dig, med sand på.
15 Da Herren","    15. Den beste måten å lære å lage mat er å lage mat selv. ->  The best way to learn to cook is to cook yourself.    16. Han ble ikke bare en god mann, men en god venn. ->  Not only was he a good man but a good friend.    17. Hvordan kan du unngå å betale for mye","i dit Ansigts Sved skal du spise dit Brød, indtil du vender tilbage til Jorden; thi af den er du taget; ja, Støv er du, og til Støv skal du vende tilbage!""","By the sweat of your face will you eat bread until you return to the ground, for out of it you were taken. For you are dust, and to dust you shall return.""",5,2,73
; min tjener er med dig og din tjener er min ven.<|endoftext|>,"  The Lord says: ""Now I will put the thorn on your head, and the herb of the field on your neck.""  The Lord says: ""Then I will eat the herb of the field, and the thorns on your head.""  The Lord says: ""And the thorn will be on your head, and the herb of the field on your neck.""  ","i dit Ansigts Sved skal du spise dit Brød, indtil du vender tilbage til Jorden; thi af den er du taget; ja, Støv er du, og til Støv skal du vende tilbage!""","By the sweat of your face will you eat bread until you return to the ground, for out of it you were taken. For you are dust, and to dust you shall return.""",6,2,73
" du skal ikke slå dem fra dig."" 54 ""Du må ikke gå ud på marken for at slå, men for at høste. "," And when you see a tree, eat it. For when you have seen a tree, you will eat it, and you will be satisfied.""  And the people of Jericho were glad.  And as they were going out of the town, a man came up and said to them, ""Come, let us go to Bethel.""  ""No,"" said the people,","i dit Ansigts Sved skal du spise dit Brød, indtil du vender tilbage til Jorden; thi af den er du taget; ja, Støv er du, og til Støv skal du vende tilbage!""","By the sweat of your face will you eat bread until you return to the ground, for out of it you were taken. For you are dust, and to dust you shall return.""",7,2,73
" og du skal ikke have nogen form for lønnet arbejde, før den bærer dig!
Swedish ->
20Men se, det finns en strid",.<|endoftext|>,"i dit Ansigts Sved skal du spise dit Brød, indtil du vender tilbage til Jorden; thi af den er du taget; ja, Støv er du, og til Støv skal du vende tilbage!""","By the sweat of your face will you eat bread until you return to the ground, for out of it you were taken. For you are dust, and to dust you shall return.""",8,2,73
"
Engelsk: 31 Then thou shalt not bear the stig, nor must thy grass, nor thy herres, the heathens,",". 21 For I have spoken to you this day, and I have not departed from you. 22 And this is what I said unto you, I am the Lord, and I will not leave you.<|endoftext|>","i dit Ansigts Sved skal du spise dit Brød, indtil du vender tilbage til Jorden; thi af den er du taget; ja, Støv er du, og til Støv skal du vende tilbage!""","By the sweat of your face will you eat bread until you return to the ground, for out of it you were taken. For you are dust, and to dust you shall return.""",9,2,73
" de skal vokse som træer i din mark, de skal bære din frugt."" på engelsk er:
15:6 And as for the root of","    3. 20:16 The man who has done this is the Lord, and his name is Hezekiah, the priest, the king, the ruler of Israel.    4. 20:17 You are the one who has heard the voice of the Lord and have believed.    5. 20:18 The people who","i dit Ansigts Sved skal du spise dit Brød, indtil du vender tilbage til Jorden; thi af den er du taget; ja, Støv er du, og til Støv skal du vende tilbage!""","By the sweat of your face will you eat bread until you return to the ground, for out of it you were taken. For you are dust, and to dust you shall return.""",10,2,73
" for så siger Herren, hærskarenes Gud, til Israels folk: Dette er eders lande ud over havets bredder og ud til ø",    37.110.25    37.110.26    37.110.27    37.110.28    37.110.29    37.110.30    37.110.31  ,"i dit Ansigts Sved skal du spise dit Brød, indtil du vender tilbage til Jorden; thi af den er du taget; ja, Støv er du, og til Støv skal du vende tilbage!""","By the sweat of your face will you eat bread until you return to the ground, for out of it you were taken. For you are dust, and to dust you shall return.""",11,2,73
"
Everglades;
Tropicana.
Du skal gøre dem frugtbare og bringe rigdom til deres by og rige frugter","  6 For I have brought the herb of the field from Egypt, and the tree of the field, and the fruit of the field, and all that is in it. And I will make a place for it in the land of Egypt.  7 Now I will give it to the LORD your God, and he will give it to the people of the land of Egypt.  ","i dit Ansigts Sved skal du spise dit Brød, indtil du vender tilbage til Jorden; thi af den er du taget; ja, Støv er du, og til Støv skal du vende tilbage!""","By the sweat of your face will you eat bread until you return to the ground, for out of it you were taken. For you are dust, and to dust you shall return.""",12,2,73
