danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" med tanke på den enorme mængde stof, der skal til, for overhovedet at kunne lave en enkelt atomkæde.

I et forsøg på at", And all the days of Ezekiel were thirty-six years. And all the days of Samuel were twenty-three years. And all the days of Daniel were thirty-two years. And all the days of Isaiah were thirty-one years. And all the days of Jeremiah were twenty-one years. And all the days of the prophets were twenty-one years. And all the days of the kings,"og Enok vandrede med Gud, og han var ikke mere, thi Gud tog ham.","Enoch walked with God, and he was not, for God took him.",0,2,128
" hans 70 årige moderkage (som han da heller ikke fik) blev 89 år.
Sådan blev livets 70","    16. Du har ikke længere nogen problemer med at få din baby. -> You will no longer have any problems with getting your baby.    17. Vi havde en dejlig tid og vil vende tilbage. -> We had a wonderful time and will return.    18. Så er det en god idé at få lavet et par ændringer. -> So, it's a good idea to make a few","og Enok vandrede med Gud, og han var ikke mere, thi Gud tog ham.","Enoch walked with God, and he was not, for God took him.",1,2,128
" mens den gennemsnitlige levetidsændring var ca. 16 år hos 13,2 år gamle kvinder.
Consequently,",". -> engelsk  Der var en gang for længe siden en konge, der boede i et af de syv kongeriger. -> dansk<|endoftext|>","og Enok vandrede med Gud, og han var ikke mere, thi Gud tog ham.","Enoch walked with God, and he was not, for God took him.",2,2,128
" det kan ses.
Kosmiske stråler.
Enoks stråler emitteres fra Jorden til andre planeter. Enoks stråler"," The one that was a year before was a hundred fifty and four. But when the year was over, the third year, the year after that, the year after that, the year after that, the year after that, the year after that, the year after that, the year after that, the year after that, the year after that, the year after that, the year after that, the year after that, the","og Enok vandrede med Gud, og han var ikke mere, thi Gud tog ham.","Enoch walked with God, and he was not, for God took him.",3,2,128
" han levede næsten 27 år efter at have set første del af filmen"". Efter filmen blev optaget i biografen i januar 2010","     I don't know how you can be so sure, but I'm pretty sure I'm not alone.  Nina: I'm not sure if this is the same person. I've always thought that the only reason people are so sure of their own existence is because they're so sure of their own destiny.     I'm not saying that it's not","og Enok vandrede med Gud, og han var ikke mere, thi Gud tog ham.","Enoch walked with God, and he was not, for God took him.",4,2,128
 i et par måneder døde nogle i feber og andre i kolera; 2.488 døde under krig og 2.540," He was forty-four years old and had been the King of England since 1086, and King of England since 1086. He had been King of England since 1086, and King of England since 1086, and King of England since 1086. He had been King of England since 1086, and King of England since ","og Enok vandrede med Gud, og han var ikke mere, thi Gud tog ham.","Enoch walked with God, and he was not, for God took him.",5,2,128
" dvs. han blev født ind i en periode, hvor hans hjernehalvdel stadig kun havde 352 celler. Hvis der er en hjernehalv","  Song of the Tombs    ""So we go on, and on, and on, and on, and on, and on,  And it becomes dark in the night, and the moon is a thousand years old,  And the stars are two thousand years old, and the stars are a thousand years old,  And the earth is a thousand years old, and the earth is a thousand years old","og Enok vandrede med Gud, og han var ikke mere, thi Gud tog ham.","Enoch walked with God, and he was not, for God took him.",6,2,128
" mens man ikke behøvede at tænke på, hvornår han døde.
""Visse dele af vor historie kan vi ikke forandre, men vi kan",.<|endoftext|>,"og Enok vandrede med Gud, og han var ikke mere, thi Gud tog ham.","Enoch walked with God, and he was not, for God took him.",7,2,128
 man siger ca. 12% af livslængden. Da forbrændingsprocesser kan forlænge levetiden med 40-50 år,    3. Du har alltid rätt att känna dig trygg. ->  You are always right to feel safe.    4. Det är inte heller ett argument för att vi ska förbjuda det. ->  It is not an argument for banning it.    5. Har du några bra tips för att få mer pengar? ->  Do you have any good tips to make more money?    6. Detta är,"og Enok vandrede med Gud, og han var ikke mere, thi Gud tog ham.","Enoch walked with God, and he was not, for God took him.",8,2,128
" et antal af flere end tusind milliarder!
Dette er en slags enogtyve milliarder år, som dog var endnu kortere tid, thi det var"," It was also said that the days of enoch were three hundred sixty-nine years.  When the Lord spoke to Moses, he said:  ""Enoch, my son, I have heard that the Lord has spoken to you, saying, 'I have told you that I will send a messenger to you and to your parents, and to your brothers and to your sisters and to your fathers, and to your mother","og Enok vandrede med Gud, og han var ikke mere, thi Gud tog ham.","Enoch walked with God, and he was not, for God took him.",9,2,128
