danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" -> 18When he had seen the depths, he began to tremble with the fear of the Lord that seeping forth from his mouth",".  5Og jeg så, at jorden var urent; for alt kjøds gjerning på jorden var urent.<|endoftext|>","Da sagde Gud til Noa: ""Jeg har besluttet at gøre Ende på alt Kød, fordi Jorden ved deres Skyld et fuld af Uret; derfor vil jeg nu udrydde dem af Jorden.","God said to Noah, ""The end of all flesh has come before me, for the earth is filled with violence through them. Behold, I will destroy them with the earth.",0,2,149
" ->
And ye shall see that the earth was destroyed: for all the flesh had destroyed its way upon the earth.

5. Billige hoteller",".  17:22 Og det skete, da han så, at jorden var ufrugtbar, fordi alt kødet havde forladt sin vej på jorden.<|endoftext|>","Da sagde Gud til Noa: ""Jeg har besluttet at gøre Ende på alt Kød, fordi Jorden ved deres Skyld et fuld af Uret; derfor vil jeg nu udrydde dem af Jorden.","God said to Noah, ""The end of all flesh has come before me, for the earth is filled with violence through them. Behold, I will destroy them with the earth.",1,2,149
"
44 For det er således, at jeg vil vise jer, hvordan Guds rige skal se ud, og I skal se, at Guds rige i","  17 Then a man saw that the earth was not pure, for all flesh had corrupted their way on the earth.  18 Then he was afraid, and called to his father, and said, ""Father, why have you not made me a priest?  19 For it is written in the Law, that a man should not make a priest.","Da sagde Gud til Noa: ""Jeg har besluttet at gøre Ende på alt Kød, fordi Jorden ved deres Skyld et fuld af Uret; derfor vil jeg nu udrydde dem af Jorden.","God said to Noah, ""The end of all flesh has come before me, for the earth is filled with violence through them. Behold, I will destroy them with the earth.",2,2,149
.<|endoftext|>,".  13:12 Og da han så, at jorden var udslet, og han så, at alt kjød var udslet, da gik han hen og så, at jorden var udslet.<|endoftext|>","Da sagde Gud til Noa: ""Jeg har besluttet at gøre Ende på alt Kød, fordi Jorden ved deres Skyld et fuld af Uret; derfor vil jeg nu udrydde dem af Jorden.","God said to Noah, ""The end of all flesh has come before me, for the earth is filled with violence through them. Behold, I will destroy them with the earth.",3,2,149
"
49:3 Du er Messias med magt og myndighed, du er en Guds Søn, et forbillede for alle, der tror, og"," And God sent forth a voice from heaven, and said to him, ""Go, and see the earth, and see that it is clean."" And God said to him, ""Go, and see the earth, and see that it is clean.""    13:11-13    11:11-13    11:1","Da sagde Gud til Noa: ""Jeg har besluttet at gøre Ende på alt Kød, fordi Jorden ved deres Skyld et fuld af Uret; derfor vil jeg nu udrydde dem af Jorden.","God said to Noah, ""The end of all flesh has come before me, for the earth is filled with violence through them. Behold, I will destroy them with the earth.",4,2,149
"

Andrew McClain, founder of the National Science Foundation, has announced that in 2005, he will not be standing as","  11. Norsk: Jeg vil ikke si det til noen, men jeg har vært der.  Engelsk: I'm not going to say that to anyone, but I have been there.  12. Norsk: Jeg tror at en av de største utfordringene i å lykkes i en digital verden er å gjøre en god jobb med å bygge en sterk relasjon til kundene.","Da sagde Gud til Noa: ""Jeg har besluttet at gøre Ende på alt Kød, fordi Jorden ved deres Skyld et fuld af Uret; derfor vil jeg nu udrydde dem af Jorden.","God said to Noah, ""The end of all flesh has come before me, for the earth is filled with violence through them. Behold, I will destroy them with the earth.",5,2,149
.<|endoftext|>,".    A:    The problem is that the earth is not a perfect sphere. It is not a sphere like a star, and it is not spherical.   The earth is not a perfect sphere because it is not spherical. It is a spherical sphere, and this is why it is not perfect.    <|endoftext|>","Da sagde Gud til Noa: ""Jeg har besluttet at gøre Ende på alt Kød, fordi Jorden ved deres Skyld et fuld af Uret; derfor vil jeg nu udrydde dem af Jorden.","God said to Noah, ""The end of all flesh has come before me, for the earth is filled with violence through them. Behold, I will destroy them with the earth.",6,2,149
"
English: And the Lord God spoke to him and looked at it, and behold, it was put to the earth, for all the flesh had"," And the earth was corrupt, and the earth was unclean; and all flesh was corrupt. And the earth was unclean; and all flesh was unclean. And the earth was unclean; and all flesh was unclean. And the earth was unclean; and all flesh was unclean. And the earth was unclean; and all flesh was unclean. And","Da sagde Gud til Noa: ""Jeg har besluttet at gøre Ende på alt Kød, fordi Jorden ved deres Skyld et fuld af Uret; derfor vil jeg nu udrydde dem af Jorden.","God said to Noah, ""The end of all flesh has come before me, for the earth is filled with violence through them. Behold, I will destroy them with the earth.",7,2,149
" ->
41 Then the heaven came down, and the earth was ponderous, and all the flesh of men was sinful.

",".  25 Då såg Gud att jorden var förorättad och såg att den var förorättad, ty allt kött hade förorättat sin väg på jorden.<|endoftext|>","Da sagde Gud til Noa: ""Jeg har besluttet at gøre Ende på alt Kød, fordi Jorden ved deres Skyld et fuld af Uret; derfor vil jeg nu udrydde dem af Jorden.","God said to Noah, ""The end of all flesh has come before me, for the earth is filled with violence through them. Behold, I will destroy them with the earth.",8,2,149
"

Svenska: Jag älskar att vara i skogen och springa.
Danska: Jeg elsker at komme ud og bevæge mig, i skoven og løb"," And he said unto them, This is the way of the wicked, and the way of the righteous, and of the righteous in their ways: For if they walk in the way of the wicked, they walk in the way of the righteous. And they said unto him, He that dwelleth in the way of the wicked shall die, and he that d","Da sagde Gud til Noa: ""Jeg har besluttet at gøre Ende på alt Kød, fordi Jorden ved deres Skyld et fuld af Uret; derfor vil jeg nu udrydde dem af Jorden.","God said to Noah, ""The end of all flesh has come before me, for the earth is filled with violence through them. Behold, I will destroy them with the earth.",9,2,149
