danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" - og om dagen efter i almanakken åå: mekik. - 1a vb, 724, 7",.<|endoftext|>,"Gomers Sønner: Asjkenaz, Rifaf og Togarma.","The sons of Gomer: Ashkenaz, Riphath, and Togarmah.",0,2,236
.<|endoftext|>,"    Their names were:    Sophon    Bibliography    Alan, J.M. (2008) The Othniel, the Ithari, and the Ithari.                                      ","Gomers Sønner: Asjkenaz, Rifaf og Togarma.","The sons of Gomer: Ashkenaz, Riphath, and Togarmah.",1,2,236
 Det latinske navn for en hund er velia eller iella 'gammel' — iella er det latinske navn for madonnatræ,"    In the following list, the names of the 21 sons of Japheth are listed first and the names of the 13 daughters of Japheth are listed last.    Japheth (son of Japheth)    In the following list, the names of the 21 sons of Jap","Gomers Sønner: Asjkenaz, Rifaf og Togarma.","The sons of Gomer: Ashkenaz, Riphath, and Togarmah.",2,2,236
 I jor denen bodde det fire stammene da farao og faraon kom til Mashil: Mishil-Bohad,.  Jean: Did any other people have any notable achievements?  Jefferson: The name may refer to:<|endoftext|>,"Gomers Sønner: Asjkenaz, Rifaf og Togarma.","The sons of Gomer: Ashkenaz, Riphath, and Togarmah.",3,2,236
.<|endoftext|>," The sons of gomer are as follows: jachth, jachth, jachth, jachth, jachth, jachth, jachth, jachth, jachth, jachth, jachth, jachth, jachth, jachth, jachth,","Gomers Sønner: Asjkenaz, Rifaf og Togarma.","The sons of Gomer: Ashkenaz, Riphath, and Togarmah.",4,2,236
"

Men når vi vil have en klar henvisning til et bestemt sprog, der står i direkte relation til et bestemt ord eller en sætning, går vores","    In the last 2000s, a new wave of archaeologists began to investigate the ancient kingdoms of the ancient Near East, including the ancient kingdoms of Israel, Egypt, Babylon, Babylonian Egypt, and Mesopotamia. The archaeological evidence from these ancient kingdoms is much more detailed and","Gomers Sønner: Asjkenaz, Rifaf og Togarma.","The sons of Gomer: Ashkenaz, Riphath, and Togarmah.",5,2,236
. Det siste navnet betyr «utelatt av navnet på Gud og menneske».<|endoftext|>,                                                                                                                                          ,"Gomers Sønner: Asjkenaz, Rifaf og Togarma.","The sons of Gomer: Ashkenaz, Riphath, and Togarmah.",6,2,236
" De første, de ældste, de første, de første. Gog, Gudernes Konge.

2:16. Gomer.",                                                                                                                                          ,"Gomers Sønner: Asjkenaz, Rifaf og Togarma.","The sons of Gomer: Ashkenaz, Riphath, and Togarmah.",7,2,236
 De fleste av de øvrige ord i 5. Mosebok 19: 12: «Lederne for alt folket og prestene," In addition, the name ""japan"" was adopted by the Babylonians and Assyrians as a name for the sons of Japheth and his sons, while the name ""magog"" was adopted by the Greeks as a name for the sons of Magog.  Etymology.  The name ""japan","Gomers Sønner: Asjkenaz, Rifaf og Togarma.","The sons of Gomer: Ashkenaz, Riphath, and Togarmah.",8,2,236
" i: — Esaias, 8,18. — Salmit, 26,22. — Salomos prop.","    Danish: Hoteller i nærheden af The Museum of the City of Chicago  English: Hotels near The Museum of the City of Chicago    Danish: ""Meget flot hotel med super service"" 08/10/2015  English: ""Amazing hotel with a great staff"" 08","Gomers Sønner: Asjkenaz, Rifaf og Togarma.","The sons of Gomer: Ashkenaz, Riphath, and Togarmah.",9,2,236
" - I et brev fra 1228 skrev Ludvigs søster, Elisabeth I, Ludvigs ældste datter (døpt 470",.<|endoftext|>,"Gomers Sønner: Asjkenaz, Rifaf og Togarma.","The sons of Gomer: Ashkenaz, Riphath, and Togarmah.",10,2,236
 Med den jødiske kalender blev de første tre dage af året helliget israelitterne og den første jødiske tempeldag. Fra begyndelsen af den jødiske kalender blev,                                                                                                                                          ,"Gomers Sønner: Asjkenaz, Rifaf og Togarma.","The sons of Gomer: Ashkenaz, Riphath, and Togarmah.",11,2,236
