danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" ->
Norsk
And when the ark-of-the-Sofa had been brought forth, the Lord saw the glory of Noah's sons",.<|endoftext|>,"Noa var Agerdyrker og den første, der plantede en Vingård.","Noah began to be a farmer, and planted a vineyard.",0,2,224
.<|endoftext|>,".  7:11 Og alle disse tre var sønner av Noah, og fra disse ble hele jorden befolket.<|endoftext|>","Noa var Agerdyrker og den første, der plantede en Vingård.","Noah began to be a farmer, and planted a vineyard.",1,2,224
"
En del av barna deres var det også, som tilhørte en jødisk stamme. Denne stammen kom fra Sortehavet, og den hadde",.<|endoftext|>,"Noa var Agerdyrker og den første, der plantede en Vingård.","Noah began to be a farmer, and planted a vineyard.",2,2,224
"
svenska: Natten innan syndfloden var det Noas tre söner, som från dem stammar jordens hela befolkning.

norska:","  Danish: De tre første var sønner af Noa, og af dem var hele jorden beboet.  English: In the 19th century, the city was a centre of industrial production.  Danish: I det 19. århundrede var byen centrum for industriel produktion.  English: ""I think it's really important to do what you're doing with your","Noa var Agerdyrker og den første, der plantede en Vingård.","Noah began to be a farmer, and planted a vineyard.",3,2,224
"
31:25 Og Israels sønner slo sig ned i Bet-Haggai, med sin hær i Juda,+ og alle de","  The earth was divided into four kingdoms, each with its own king. The kingdom of Egypt, which was the first, was ruled by the king of Israel, whose name was Nebuchadnezzar. The kingdom of Babylon, which was the second, was ruled by the king of Assyria, whose name was Nebuchadnezzar III. The kingdom of","Noa var Agerdyrker og den første, der plantede en Vingård.","Noah began to be a farmer, and planted a vineyard.",4,2,224
". ->
Det er derfor jeg ber dere: Gud, gi fred til oss mennesker, for Herren er min frelser.<|endoftext|>","    A:    I'd say that the answer is that there are two possible explanations:    The original Noah story is the most likely one, as the Genesis story is the most likely one.  The Genesis story is a ""chosen one"" story, meaning that it's not the one that the Bible originally tells.    In either case, you're correct.","Noa var Agerdyrker og den første, der plantede en Vingård.","Noah began to be a farmer, and planted a vineyard.",5,2,224
"

80% of the population is un-religious ->
63% av befolkningen er ikke-religiøs

When it","  41:14 And the children of Israel went out of the land, and came into the land of Canaan, and they dwelt in Canaan.  41:15 And the children of Israel went out of the land, and came into the land of Egypt, and they dwelt in Egypt.  41:16 And the children of Israel went out","Noa var Agerdyrker og den første, der plantede en Vingård.","Noah began to be a farmer, and planted a vineyard.",6,2,224
.<|endoftext|>,"  dansk: Disse tre var søn af Noa, og fra disse var hele jorden beboet.  engelsk: I have to say that I am a huge fan of the movie.  dansk: Jeg må sige at jeg er stor fan af filmen.  engelsk: In the next few days, you'll have the opportunity to visit the museum, and you'll have the opportunity to get a","Noa var Agerdyrker og den første, der plantede en Vingård.","Noah began to be a farmer, and planted a vineyard.",7,2,224
.<|endoftext|>,"  da: Og fra disse tre sønner blev der skabt hele jorden.  en: It was a very important step for us.""  da: Det var et meget vigtigt skridt for os.""  en: ""I was in the Army a lot, but I am now retired.  da: ""Jeg har været i hæren en del, men nu er jeg pensioneret.  en: The most common","Noa var Agerdyrker og den første, der plantede en Vingård.","Noah began to be a farmer, and planted a vineyard.",8,2,224
" 6 Men da de hadde sett hvor sterkt Gud vilde ta mot Israels barn som et Guds folk, talte Herrens engel til dem og sa: ","  The first one is called the ""Enoch"", and is a man of the same name as the ""Enoch"" who was the father of Noah. Noah was a man of the same name as the ""Enoch"", who was the father of Noah. The second one is called the ""Genesis"", and is a man of the same name as the ""Genesis"" who was","Noa var Agerdyrker og den første, der plantede en Vingård.","Noah began to be a farmer, and planted a vineyard.",9,2,224
