danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
"

4. In this game you have to stop the bleeding and restore the baby to a good health. ->
I dette spil du nødt til"," And the cloud came and fell. The sky became dark, and the earth became dark. And the earth became dark. And the sky became dark. And the earth became dark. And the sky became dark. And the earth became dark. And the sky became dark. And the earth became dark. And the sky became dark. And the earth became dark. And the sky became dark. And",Da sagde Gud til Noa:,"God spoke to Noah, saying,",0,2,197
" – 2. Mosebog 19,22
Nu kommer de første tegn på en åbenbaring til David: Den tolvte dag",.  36:22 Så blev han forrådt og kastet i ilden og døde.<|endoftext|>,Da sagde Gud til Noa:,"God spoke to Noah, saying,",1,2,197
" De unge stod ude i en kube, og så hørte de en sten falde fra himlen, og da de så stenen, forgræd de sig","  The people of the province of Heshbon heard the voice of the Lord of the Hills and the Lord of the Gatherers, saying, ""Thus says the Lord of the Gatherers, 'You shall not eat of the fruit of the vineyard, or of the vineyard of the vineyard of the vineyard of the vineyard of the vineyard of the vine",Da sagde Gud til Noa:,"God spoke to Noah, saying,",2,2,197
 Den dag i syv og tyvende måned befandt sig Kristus under solen; i løbet af denne tid var jorden tør. Så snart der kom en regn,.<|endoftext|>,Da sagde Gud til Noa:,"God spoke to Noah, saying,",3,2,197
".
Engelsk: The seventh and twentieth day of the second month is the day when the earth is dry.<|endoftext|>",.<|endoftext|>,Da sagde Gud til Noa:,"God spoke to Noah, saying,",4,2,197
" ->
And it took seven and twenty-three days to dry the land.
13. I dette tilfælde kan der kun tildeles én individuel bevilling","  10. Norsk: Og jeg må si jeg elsker den.  Engelsk: I must say, I love it.  11. Norsk: Han er også kjent som «The Great White Man».  Engelsk: He was also known as the ""Great White Man.""  12. Norsk: Det er en sterk følelse å vite at du har fått en god jobb.  Engelsk",Da sagde Gud til Noa:,"God spoke to Noah, saying,",5,2,197
"
Derfor sagde Herren: »Giv din herres tjener Abraham et par brød og et par korn på det tidspunkt, så han kan klare sig"," The first month, the second month, the third month, the fourth month, the fifth month, the sixth month, the seventh month, the eighth month, the ninth month, the tenth month, the eleventh month, the twelfth month, the thirteenth month, the fourteenth month, the fifteenth month, the sixteenth month, the seventeenth month, the eight",Da sagde Gud til Noa:,"God spoke to Noah, saying,",6,2,197
.<|endoftext|>,.<|endoftext|>,Da sagde Gud til Noa:,"God spoke to Noah, saying,",7,2,197
" -> På sju og tyve dagen i den andre måneden var jorden tørr.

Det blev kaldt ""Made to Look Like"". -> Det ble kalt",. ->  engelsk<|endoftext|>,Da sagde Gud til Noa:,"God spoke to Noah, saying,",8,2,197
"
58:27Da skal du si til israelittene: Vi har sett at de vil vandre som svin og dra som hyrder og"," The sea was very deep, but not so deep that it could not be navigated. The sun was high. The air was full of the odors of the sea. The earth was so full of life that it was impossible to see. The birds sang. The sky was so full of stars that it was impossible to see. The sky was so full of stars that it was impossible to",Da sagde Gud til Noa:,"God spoke to Noah, saying,",9,2,197
.<|endoftext|>,.<|endoftext|>,Da sagde Gud til Noa:,"God spoke to Noah, saying,",10,2,197
.<|endoftext|>,"    10. Dansk: Men da det ikke er en helt almindelig størrelse, så kan det være en smule svært at få dem på.  Engelsk: But since it's not an ordinary size, it can be a bit difficult to get them on.    11. Dansk: Det er en virkelig god idé, at du overvejer at bruge en ekstern harddisk til at gemme dine",Da sagde Gud til Noa:,"God spoke to Noah, saying,",11,2,197
 I alt fem dage med tørring vil derfor påregne at skulle tage omkring 17.788 dage at tørre. Vandmangel vil derimod," The water was very abundant. The people of the land were very much satisfied.  It was said that the people of the land were satisfied with all that had been done, and that they would not be satisfied with less. But they had not been satisfied with anything. The people of the land were so happy that they would not be satisfied with less, because they had been satisfied with everything.",Da sagde Gud til Noa:,"God spoke to Noah, saying,",12,2,197
