danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
"
english: After he had produced, he lived 800 years and did not produce sons and daughters;
danish: Forståelse er",.<|endoftext|>,"således blev hans fulde Levetid 930 År, og derpå døde han.","All the days that Adam lived were nine hundred thirty years, then he died.",0,2,109
" med hans sønner fulgte en ætt, som heter Aser: I deres slegt fulgte efter afkom til Aser: Israels sønner blev der, idet",                                                                                                                                                ,"således blev hans fulde Levetid 930 År, og derpå døde han.","All the days that Adam lived were nine hundred thirty years, then he died.",1,2,109
" hans døtre skulde alle være en ætt og eie samme land.
7 Ved den tid avlet Adam den første songen eller sønn og datter.",.<|endoftext|>,"således blev hans fulde Levetid 930 År, og derpå døde han.","All the days that Adam lived were nine hundred thirty years, then he died.",2,2,109
" Gud afstammede de til alle tider.
engelsk ->
When Abraham died, the seed were inherited by his descendants, although his sons were","  Beyond the time of Adam, there was a time when man was given the power to make a man or woman, and there were seven generations of men. Each man had seven daughters, and each of them had seven sons. The oldest son was called Seth, and the youngest was called David, and the oldest son was called Joseph, and the","således blev hans fulde Levetid 930 År, og derpå døde han.","All the days that Adam lived were nine hundred thirty years, then he died.",3,2,109
" og alle døde med ham. Adam avlede sønner og døtre til 3 døtre, 1 sønn, og avlede sønner og døtre","  Judah: Did he have any other children?  Sveinung: According to the Torah, he was born to the daughter of Set, and he was the son of the daughter of Ishmael.  Judah: What did he do after he became the father of Seth?  Sveinung: The Son of","således blev hans fulde Levetid 930 År, og derpå døde han.","All the days that Adam lived were nine hundred thirty years, then he died.",4,2,109
" 16
10 45 Men Adam blev vred og sagde: Se, mine sønner er af en anden hudfarve, mine døtre",". ->  English  20:21 Og så ble han far til Set, og han ble far til sønner og døtre. ->  Norwegian<|endoftext|>","således blev hans fulde Levetid 930 År, og derpå døde han.","All the days that Adam lived were nine hundred thirty years, then he died.",5,2,109
" han tjente Gud, og ved sin tjeneste blev han i Gud.

7. But Jesus does not make use of all these kinds of miracles",".  da: Da Adam blev far til Seth, var der otte hundrede år, og han blev far til sønner og døtre.<|endoftext|>","således blev hans fulde Levetid 930 År, og derpå døde han.","All the days that Adam lived were nine hundred thirty years, then he died.",6,2,109
"; men det at han var en søn av guds nåde var ikke til at utlede av de to navne, han avlede og sønner. <|endoftext|>","  svenska: Adam och Eva var 800 år gamla, och han blev far till söner och döttrar.  engelska: We have to try to figure out how to be a good husband to my children and my wife.  svenska: Vi måste försöka att bli en bra man för mina barn och min fru.  engelska: ""I'm not","således blev hans fulde Levetid 930 År, og derpå døde han.","All the days that Adam lived were nine hundred thirty years, then he died.",7,2,109
" og mange sagde: hvorledes kan det da gaa til? — Og det var en gudfrygtig mand, som tænkte paa at opdrage sine to"," And when the days of Adam were gone, his seed was in the earth. And the earth was filled with the fruit of his seed. 11 Then the earth was full with the fruit of his seed. And it was as if the earth were the seed of the living God. 12 And it was as if the earth were the seed of","således blev hans fulde Levetid 930 År, og derpå døde han.","All the days that Adam lived were nine hundred thirty years, then he died.",8,2,109
" efter denne tid døde han og hadde intet å gjøre med nogen. Efter at han var død ble han begravet ved siden av ham, og ingen visste","  Richard: What was the meaning of the verse?  Ayanna: The verse tells the story of the birth of Seth.  Richard: What happens after the birth?  Ayanna: Seth is born, and the Lord is pleased with him, because he is the son of Seth.  Richard: What happens after he is","således blev hans fulde Levetid 930 År, og derpå døde han.","All the days that Adam lived were nine hundred thirty years, then he died.",9,2,109
