danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" thi det er jo ingen gud, som ville leve for noget uden kærlighed.
8. The other three were the ""Prince of Wales"""," and you will be like the other women, and all the other women will be like you. But if you live, you will become like the other women. You will become like the other women.""  ""And you will be like the other women,"" said the serpent, ""and all the other women will be like you. But if you live, you will become like the other women. You will become like","men Gud ved, at når I spiser deraf, åbnes eders Øjne, så I blive som Gud til at kende godt og ondt!""","for God knows that in the day you eat it, your eyes will be opened, and you will be like God, knowing good and evil.""",0,2,59
"; thi i skal alle leve"".<|endoftext|>"," but you'll have to give up your power.""  The woman said, ""You are powerless.""  ""You are powerless,"" the serpent repeated.  ""You are powerless,"" the woman repeated.  ""You are powerless,"" the serpent repeated.  ""You are powerless,"" the woman repeated.  ""You are powerless,"" the serpent repeated.  ""You are","men Gud ved, at når I spiser deraf, åbnes eders Øjne, så I blive som Gud til at kende godt og ondt!""","for God knows that in the day you eat it, your eyes will be opened, and you will be like God, knowing good and evil.""",1,2,59
" det maa i have nok af hernede"". Formen var meget almindelig.
Under den næste kongesletten var det, at kvinderne gik til kamp"," because you'll surely die in the desert.""  When the serpent saw this, he said to the woman, ""you're a good woman, and I'll not make you a slave, and you won't die in the desert.""  And the woman said to the serpent, ""I'll make you a slave, and you'll die in the desert.""  When the ser","men Gud ved, at når I spiser deraf, åbnes eders Øjne, så I blive som Gud til at kende godt og ondt!""","for God knows that in the day you eat it, your eyes will be opened, and you will be like God, knowing good and evil.""",2,2,59
" men en af jer skal leve. 12 Men dersom du ikke giver mig nogen af dine slaver – hvad skal jeg så gøre?""
1",", because you are the Lord.""<|endoftext|>","men Gud ved, at når I spiser deraf, åbnes eders Øjne, så I blive som Gud til at kende godt og ondt!""","for God knows that in the day you eat it, your eyes will be opened, and you will be like God, knowing good and evil.""",3,2,59
" for denne dag går i mod dig og vil du dø, så sig mig at du vil dø, så vil jeg hjælpe dig.""
47 And"," will you, if you don't do what I ask?""  ""I won't,"" said the woman, ""but I will not live without you.""  ""I am,"" said the serpent, ""and I am the one who will die.""  ""I am,"" said the woman, ""and I will die without you.""  ""I am,"" said the serpent, ""and I will","men Gud ved, at når I spiser deraf, åbnes eders Øjne, så I blive som Gud til at kende godt og ondt!""","for God knows that in the day you eat it, your eyes will be opened, and you will be like God, knowing good and evil.""",4,2,59
" I skal leve på evig liv, for Gud."" -- Johannes 14:18-23.
Hvis du får problemer med at t"," will you?""  ""I hope so,"" the woman said. ""I'll go in.""  The woman went in. The serpent looked at the woman. The serpent said, ""You're dead, you fool.""  ""I'm not dead,"" the woman said. ""I'm just tired.""  The serpent said, ""I'll have you dead.""  The woman","men Gud ved, at når I spiser deraf, åbnes eders Øjne, så I blive som Gud til at kende godt og ondt!""","for God knows that in the day you eat it, your eyes will be opened, and you will be like God, knowing good and evil.""",5,2,59
" men jeg vil sætte Eder i dette hus, som de gjorde i Babel. Han gik ud og slog og slog, indtil Sortebrødrene"," but you'll be buried alive, with all your possessions, all your possessions are yours.""  And she said to him, ""You'll be buried alive, with all your possessions, all your possessions are yours."" And he said to her, ""Do you know what they say in the Bible? The Lord says, 'You shall not die.' But you will be buried alive, with","men Gud ved, at når I spiser deraf, åbnes eders Øjne, så I blive som Gud til at kende godt og ondt!""","for God knows that in the day you eat it, your eyes will be opened, and you will be like God, knowing good and evil.""",6,2,59
" for i ved ikke hvor længe i må rejse jer, for I er alle brændte op."""" in English is:
They say, ""What would"," because you're a virgin?""  The woman said, ""I'm a virgin, and I'm very sure that I won't die.""  The serpent said, ""You're a virgin, and you're very sure that you won't die.""  The woman said, ""I'm a virgin, and I'm very sure that I won't die.""  ","men Gud ved, at når I spiser deraf, åbnes eders Øjne, så I blive som Gud til at kende godt og ondt!""","for God knows that in the day you eat it, your eyes will be opened, and you will be like God, knowing good and evil.""",7,2,59
"; thi for mig er døden ikke lang"".<|endoftext|>"," you fool?""  ""No,"" said the woman.  ""I'll not die,"" said the serpent.  ""No,"" said the woman.  ""I'll not die,"" said the serpent.  ""No,"" said the woman.  ""I'll not die,"" said the serpent.  ""No,"" said the woman.  ""I'll not die,"" said the","men Gud ved, at når I spiser deraf, åbnes eders Øjne, så I blive som Gud til at kende godt og ondt!""","for God knows that in the day you eat it, your eyes will be opened, and you will be like God, knowing good and evil.""",8,2,59
"; thi da skal også min tjener dø, for at I kan arve mig.<|endoftext|>"," for you will be given eternal life and eternal youth, and you will be rewarded with the kingdom of God.""  51 ""You will not die, for you will be given eternal life and eternal youth,"" replied the serpent. ""You will be rewarded with the kingdom of God.""  52 ""What shall I do? What shall I do?"" replied the woman. ""I will be given eternal","men Gud ved, at når I spiser deraf, åbnes eders Øjne, så I blive som Gud til at kende godt og ondt!""","for God knows that in the day you eat it, your eyes will be opened, and you will be like God, knowing good and evil.""",9,2,59
