danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" for dem blev jødestaten ikke til. De blev til jøderne. Og Israel fik en arveforsamling, som regerede, og der",    The names of these sons are the same as those of the sons of the sons of the sons of the sons of the sons of the sons of the sons of the sons of the sons of the sons of the sons of the sons of the sons of the sons of the sons of the sons of the sons of the sons of the sons of the sons of the sons of the,"fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",0,2,238
" der bor elisja i Akko. israelitterne kommer på et forvildet sted.
islandsk
Fyrstur kemur Jesús","    Son of Kish, son of the king of the south: aashur, aashur, and aashur.    Son of Kish, son of the king of the north: aashur, aashur, and aashur.    Son of Kish, son of the king of the south: aashur","fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",1,2,238
"
14:13. og at han kom ned gennem bjergene og til Damaskus,
14:14. og han","  - notableworks is '' the curse of the pharaoh ''  - death date is 1485  - birth date is c. 1388  - name is yosef khan  - nationality is egyptian  - image is yosef khan.jpg  - birth place is jenin, egypt  - occupation is poet","fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",2,2,238
; der boede i norden jøderne i en shetitterkonges hjemland.<|endoftext|>,"    ""And they said to him, We have done this; and he said to them, We have not done this, neither have we done it.    ""And they said to him, We have done this, and we have not done it; and he said to them, We have done this, and we have not done it.""    And he said to","fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",3,2,238
"

11. Engelsk: I hope to meet this group once again! ;)
Dansk: Og jeg glæder mig til endnu engang at tage op"," The name of this family is derived from the word dodanim, which means ""son of the Lord"". The name is also used in the Qur'an. The name of this family is also derived from the word khamshan, which means ""son of the Lord"".    Natali: Hi, I'm your automated assistant. I can answer your","fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",4,2,238
 men ved det tredje af de fire regimer blev i stedet grekerne samlet uden indblanding. De fire magter kom til at danne hinandens vas,.<|endoftext|>,"fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",5,2,238
" thi de skal ikke få del i denne store konge.»
24:19 Men du, O Nebucadnezar, og dine",". The sons of the sons of jesus, the sons of the sons of jesus, and the sons of the sons of jesus were said to be the sons of jesus.    A:    The son of jesus is a reference to the son of jesus, a reference to the son of jesus who is the son of jesus.    <|endoftext|>","fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",6,2,238
" 1. Det folk med det navn, som det nu regjerer. I Juda har jeg samlet 800 av Juda folk. Jeg har",.<|endoftext|>,"fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",7,2,238
" og deres efterkommere.
3- 4. Elisja skal have været 46 år gammel, mens han levede. Denne sum","  da: 20:10 Og de blev til Mænd, som vare jøde-Sønner, Elisja, Tarsis, Kittim og Dodan.    en: I'm glad that you're feeling better.  da: Jeg er glad for, at du har det godt.    en: The second was the new","fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",8,2,238
" kotis, telmas og tarsis, amoniterne og ammoniteserne
dommerne over alle nationer; telma,","  In his view, the term ""sons of javan"" was not used to describe any of the people of the world. The term ""sons of javan"" was used by scholars to refer to the people of the world.  Sources.  A. R. H. Wilson (1938). ""The Sources of the Old Hebrew, New","fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",9,2,238
" jotamiterne: arne, ahasja og arjeam; jotamiterne: asaron, admas, ash","  In 2008, the film ""Golden Age"" (2008), directed by Alvaro de Mendoza, was released. It was produced by Carlos Mendoza, who also directed ""Golden Age"". The film was the first Spanish film to feature a female lead.  In 2009, a sequel film, ""G","fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",10,2,238
" ja hele Israel samlede sig om kong Ahab, og han sendte da en hær, som med sverd dræbte Israels børn, og i den kom",    Son of Tarshish and Tarshish's son    Son of kittim and kittim's son    Son of dodanim and dodanim's son    Son of elishah and elishah's son    Son of dodanim and dodanim's son    ,"fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",11,2,238
" de vendte sig mod jer og gjorde det onde mod jer, da I ikke for bort fra mig før. Så vender han hjem til sig selv og går","      Dodimah, also known as the two-headed angel, is a popular image in the Bible. It depicts the two angels, one of whom is a woman and the other a man, holding hands. The image was used to symbolize the two sons of the earth.      The Israelites were a people of the Israelites. Their tribe was","fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",12,2,238
"; sara, gog og mandor. 26 de udvalgte levititer blev nu kaldt ""Judas sønner"".<|endoftext|>",.<|endoftext|>,"fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",13,2,238
 23 og de forfulgte hanen og fik den ned og dræbte den. 24 Og han kaldte hele Israels hus og alle,"    For the sons of a woman, you shall give her one of these names: aja.    For the sons of a man, you shall give her one of these names: bona.    For the sons of a woman, you shall give her one of these names: abed.    For the sons of a man, you shall give her one","fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",14,2,238
" keiser Jerobeam og de to store brødre kithna og dakit af adrians by, og de to jidere",.<|endoftext|>,"fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",15,2,238
" dem skal du kalde den babylonske og den amoritiske, den græsk-romerske og den hebræiske, den",.    increase<|endoftext|>,"fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",16,2,238
" ja, det lykkedes i dette sidste folkeslag at blive den største nation, som verden har set.»
engelsk: ""He said, ""Jew","    For de fleste, der har hørt om disse ord, er det ikke et ord, der kan få folk til at slappe af og føle sig godt tilpas. ->  For most people who have heard of these words, it is not a word that will get people to relax and feel good.    For eksempel er den gennemsnitlige længde af et 100-dages","fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",17,2,238
 og han gav dem navnet espen og laconys samt sit ord for de ord. Men han sagde: Det er ikke let at være Israels barn,"    Output:  Yes    Map from: Passage: In the late 1960s, the company began to grow rapidly, and in 1973 it began to focus on the oil industry. In 1978, it acquired the 50% share of the oil and gas company BP in Mexico. In 197","fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",18,2,238
" men også de øvrige iksmaher boede i jahve, og alle de andre iikmaher i jahve.
Titus","    In the third chapter, the Israelites are told that the Lord God is coming to restore the land of Israel.    The Lord God says to the Israelites, ""If you desire to restore this land, do not be afraid, for the Lord God is with you.""    The Israelites then leave the camp and go to the river. The river is a","fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",19,2,238
" de gav sig i lag med den hellige pamukte.
56 En af dem, den hellige pamukte, var søn af","    19. Det är inte en stor stad, men det är väl värt att besöka. ->  It is not a large city, but it is well worth visiting.    20. Till exempel, när du är i ett förhållande eller i ett förhållande med en person, du kan känna dig mer osäker än om du är ensam. ->  For example, when you","fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",20,2,238
" thi de dømmer dem til at vandre i frygt midt iblandt deres sønner. 36 Men det skete, at da disse vare komne ind i",.<|endoftext|>,"fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",21,2,238
" tarsis blev myrdet af sine egne tilhængere, han blev henrettet. På billedet følger jeg Elias og hans far i et land, der","  dansk: I det første århundrede f.Kr. blev det en del af det nordlige Syrien, og blev en del af det syriske rige.  engelsk: It was a part of the north Syrian kingdom in the first century BC.  dansk: De to andre var i den sidste del af hans liv.  engelsk: The two others were in the latter part of his life.","fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",22,2,238
" disse tre stammefolk gik ikke under jorden 80. Det er fra disse tre stammefolk, at David gik ind i Israel. ",    Sources:    https://en.wikipedia.org/wiki/Shafi_the_Islamic_religion    https://en.wikipedia.org/wiki/Jewish_religion    https://en.wikipedia.org/wiki/Islamic_religion    https://en.wikipedia.org/wiki/Jewish,"fra dem nedstammer de fjerne Strandes Folk. Det var Jafets Sønner i deres Lande, hver med sit Tungemål, efter deres Slægter og i deres Folkeslag.","Of these were the islands of the nations divided in their lands, everyone after his language, after their families, in their nations.",23,2,238
