danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" Da kom der et af fuglene, som den fangede, op, og den svøbte fuglen rundt om sig, og da det var","  15And the LORD said to the angel: ""Let me go and find out what is in the water.""  16But the angel said to the LORD, ""Go and find out what is in the water. You will find out what is in the water.""  17So the angel went and found out what was in the water. And he","Da sendte han en Due ud for at se, om Vandet var sunket fra Jordens Overflade;","He sent out a dove from him, to see if the waters were abated from the surface of the ground,",0,2,190
"
4:3 Og HERREN agjorde derved, han gik foran de to Mænd og stillede dem for HERREN på Jordanfloden, og der",.<|endoftext|>,"Da sendte han en Due ud for at se, om Vandet var sunket fra Jordens Overflade;","He sent out a dove from him, to see if the waters were abated from the surface of the ground,",1,2,190
"
Sæt dig ned og tæl på, hvor mange af disse fugle der kan kaldes lapper.
Brug følgende formel for at afgøre,"," The raven went to the water, and he stood there, and the water was clear. Then the raven went out and went back again. And he sent out a raven. It went back and forth, until the waters were dried up from the earth. The raven went to the water, and he stood there, and the water was clear. Then the ra","Da sendte han en Due ud for at se, om Vandet var sunket fra Jordens Overflade;","He sent out a dove from him, to see if the waters were abated from the surface of the ground,",2,2,190
"

Disse dyr har mange navne, og den mest udbredte er en ræv. Den lever stort set i hele Europa og er en vigtig","  37Then he sent out a lion. it went back and forth, until the waters were dried up from the earth.  38Then he sent out a camel, that went back and forth, until the waters were dried up from the earth.  39Then he sent out a hare, that went back and forth, until the waters were dried up","Da sendte han en Due ud for at se, om Vandet var sunket fra Jordens Overflade;","He sent out a dove from him, to see if the waters were abated from the surface of the ground,",3,2,190
" Han fortalte det til kongen, men det var for tørt. Så sendte han op i bjergene og ringede til sine soldater. Men da kongen hørte"," The raven flew back to the ground, and the water was gone. The raven had not been as good as he thought it would be, and the water had not been as clean. He had not been as good as he had thought he would be, and the water had not been as clean. The water had not been as clean.  ""So I am going","Da sendte han en Due ud for at se, om Vandet var sunket fra Jordens Overflade;","He sent out a dove from him, to see if the waters were abated from the surface of the ground,",4,2,190
.<|endoftext|>,"  I looked at the water. It was clear, and it was like rain. I turned to the water. It was still there.  I looked at the earth. It was clear and not wet. I looked at the sky. It was clear and not dry. I looked at the stars. They were all out. They were all black. I looked at the moon","Da sendte han en Due ud for at se, om Vandet var sunket fra Jordens Overflade;","He sent out a dove from him, to see if the waters were abated from the surface of the ground,",5,2,190
" Og han kastede den i haven; og han gav den græs, og den bredte sine vinger.
Og den spiste græs, og den"," Then he sent out a lion. it went back and forth, until the waters were dried up from the earth. Then he sent out a wolf. it went back and forth, until the waters were dried up from the earth. Then he sent out a hare. it went back and forth, until the waters were dried up from the earth. Then he sent out a bo","Da sendte han en Due ud for at se, om Vandet var sunket fra Jordens Overflade;","He sent out a dove from him, to see if the waters were abated from the surface of the ground,",6,2,190
"
english: So, Jesus went out, sending out one raven; it flew round and round, until the water became dry.
danish"," it took a while for the raven to return to the water.  Sixth  THE WORLD IS A COLD POPULATION. THE LIGHT IS LIKE A MIST. THERE'S A DARKNESS IN THE WORLD.  —H. P. Lovecraft  The world of the universe is a cold, un","Da sendte han en Due ud for at se, om Vandet var sunket fra Jordens Overflade;","He sent out a dove from him, to see if the waters were abated from the surface of the ground,",7,2,190
" ->
dansk
When they reached the valley, one of them asked the man the matter, telling him that the wolf was sick, and sent him",.<|endoftext|>,"Da sendte han en Due ud for at se, om Vandet var sunket fra Jordens Overflade;","He sent out a dove from him, to see if the waters were abated from the surface of the ground,",8,2,190
" Den kom, styrtede ud på marken, hvor den havde sat sig til. Umiddelbart efter så man den igen, samme sted, hvor den","  The raven came back. it was not as if he had gone away. it was more like a little boy, with a little girl's face.  ""Hello, I'm the raven, I'm going to ask you some questions.""  ""Who are you?""  ""I am a boy. I am going to ask you some questions.""","Da sendte han en Due ud for at se, om Vandet var sunket fra Jordens Overflade;","He sent out a dove from him, to see if the waters were abated from the surface of the ground,",9,2,190
