danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" som følge af den vedholdende strid om området, til andre dele af Israel; og den første kana'anæer blev udryddet af"," The canaanites were a great tribe of the tribe of the Hellenistic peoples. They inhabited the land of the Philistines, and they were called the Philistines of the Philistines. They were a large tribe, and they were very numerous. They had a very high place in the land. They were very large.","så at Kana'anæernes Område strakte sig fra Zidon i Retning af Gerar indtil Gaza, i Retning af Sodoma, Gomorra, Adma,og Zebojim indtil Lasja.","The border of the Canaanites was from Sidon, as you go toward Gerar, to Gaza; as you go toward Sodom, Gomorrah, Admah, and Zeboiim, to Lasha.",0,2,252
" og kana'anæernes slægtninger, som senere blev til jøder, kom til at besidde alle slægter i landet. Den første,",. The sons of the canaanites were called the dorahites.<|endoftext|>,"så at Kana'anæernes Område strakte sig fra Zidon i Retning af Gerar indtil Gaza, i Retning af Sodoma, Gomorra, Adma,og Zebojim indtil Lasja.","The border of the Canaanites was from Sidon, as you go toward Gerar, to Gaza; as you go toward Sodom, Gomorrah, Admah, and Zeboiim, to Lasha.",1,2,252
" såvelsom amoriternes og amoritternes og amoritternes. Aseniterne efter Aseniterne:
",      The name of the mountain is also given to the mountain range of the same name.      The name of the mountain is given to the mountain range of the same name.      The name of the mountain is given to the mountain range of the same name.      The name of the mountain is given to the mountain,"så at Kana'anæernes Område strakte sig fra Zidon i Retning af Gerar indtil Gaza, i Retning af Sodoma, Gomorra, Adma,og Zebojim indtil Lasja.","The border of the Canaanites was from Sidon, as you go toward Gerar, to Gaza; as you go toward Sodom, Gomorrah, Admah, and Zeboiim, to Lasha.",2,2,252
", og hans ætt og stamme blev til storhed og makt i det land, som nu heter Israel.<|endoftext|>","  the canaanites.  the canaanites, or the Canaanites, are a tribe of the Phoenicians, and one of the most numerous of the tribes in the land. The name of the tribe comes from the Phoenician word ""kana"" (canaan) and ""aan"" (a","så at Kana'anæernes Område strakte sig fra Zidon i Retning af Gerar indtil Gaza, i Retning af Sodoma, Gomorra, Adma,og Zebojim indtil Lasja.","The border of the Canaanites was from Sidon, as you go toward Gerar, to Gaza; as you go toward Sodom, Gomorrah, Admah, and Zeboiim, to Lasha.",3,2,252
 idet de også nedarvede afkom med dem. Af disse stammefolk hørte der efter udgaarden til kananæerne zemariter," The canaanites were the descendants of the ebionites, and the family of the ebionites was called the canaanite. The kanaanites were very proud of their language and culture. The kanaanites were a large people, and they spoke the kanaanite language. The kanaanites","så at Kana'anæernes Område strakte sig fra Zidon i Retning af Gerar indtil Gaza, i Retning af Sodoma, Gomorra, Adma,og Zebojim indtil Lasja.","The border of the Canaanites was from Sidon, as you go toward Gerar, to Gaza; as you go toward Sodom, Gomorrah, Admah, and Zeboiim, to Lasha.",4,2,252
", indtil de ikke var til at holde rede paa.<|endoftext|>"," The Israelites were scattered throughout the land, and the people were scattered throughout the land. The Israelites were scattered throughout the land, and the people were scattered throughout the land.  In the time of the Israelites, there were 1,164,000 people in the land. After the Israelites, there were 1","så at Kana'anæernes Område strakte sig fra Zidon i Retning af Gerar indtil Gaza, i Retning af Sodoma, Gomorra, Adma,og Zebojim indtil Lasja.","The border of the Canaanites was from Sidon, as you go toward Gerar, to Gaza; as you go toward Sodom, Gomorrah, Admah, and Zeboiim, to Lasha.",5,2,252
" og de ophøiede sig til folk."" på Engelsk: 48:13 They have not given their daughters to their sons, for they","    A:    This is a simple way of defining the group of all the elements of a group.  The group of all the elements of a group is the set of all the elements of the group.  For example, if we take a set of elements of a group called G, then we can define the set of all the elements","så at Kana'anæernes Område strakte sig fra Zidon i Retning af Gerar indtil Gaza, i Retning af Sodoma, Gomorra, Adma,og Zebojim indtil Lasja.","The border of the Canaanites was from Sidon, as you go toward Gerar, to Gaza; as you go toward Sodom, Gomorrah, Admah, and Zeboiim, to Lasha.",6,2,252
", og indtil denne tid havde de en stor jødisk befolkning.<|endoftext|>","  In the second century BC, the canaanites were moved to the area of the Aramaic tribes. After the conquest of the Aramaic tribes by the Arameans, the canaanites were the only Aramaic tribes left in the area. The Aramaic tribes had the right to settle in the area,","så at Kana'anæernes Område strakte sig fra Zidon i Retning af Gerar indtil Gaza, i Retning af Sodoma, Gomorra, Adma,og Zebojim indtil Lasja.","The border of the Canaanites was from Sidon, as you go toward Gerar, to Gaza; as you go toward Sodom, Gomorrah, Admah, and Zeboiim, to Lasha.",7,2,252
" således som deres slægter i Assyrien og Efrat såvidt vides, fra Assyrien til Efrat i 19", The people of the south were called the canaanites. The inhabitants of the east were called the kanaanites. The inhabitants of the west were called the kanaanites. The inhabitants of the north were called the kanaanites. The inhabitants of the east were called the kanaanites. The inhabitants of the west were,"så at Kana'anæernes Område strakte sig fra Zidon i Retning af Gerar indtil Gaza, i Retning af Sodoma, Gomorra, Adma,og Zebojim indtil Lasja.","The border of the Canaanites was from Sidon, as you go toward Gerar, to Gaza; as you go toward Sodom, Gomorrah, Admah, and Zeboiim, to Lasha.",8,2,252
" og de blev med tiden en udbredt folkegruppe i hele Judæa, som var en etnisk og sproglig gruppe, ikke et folk, der hørte","  Canaanites.  The Canaanites were a tribe of Israelites from the northern part of the Mediterranean region of what is now Israel. They were of Semitic origin, which means they were of Semitic descent. The Canaanites were a sub-tribe of the Semites.  The Canaan","så at Kana'anæernes Område strakte sig fra Zidon i Retning af Gerar indtil Gaza, i Retning af Sodoma, Gomorra, Adma,og Zebojim indtil Lasja.","The border of the Canaanites was from Sidon, as you go toward Gerar, to Gaza; as you go toward Sodom, Gomorrah, Admah, and Zeboiim, to Lasha.",9,2,252
