danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
.<|endoftext|>," They did not speak of it, nor did they say, 'We have seen this place before, but we have never been there.'""    The Prophet's companions had been travelling for many months, but they did not travel on their own. The Prophet's companions did not want to be separated from the Prophet, nor did they want to be","Da sagde de til hverandre: ""Kom, lad os stryge Teglsten og brænde dem godt!"" De brugte nemlig Tegl som Sten og Jordbeg som Kalk.","They said one to another, ""Come, let's make bricks, and burn them thoroughly."" They had brick for stone, and they used tar for mortar.",0,2,268
" De forte deres hyrder til denne dal, den største i distriktet, og i dem sat de i lange stunder; men da de kom ind i"," They were called the shinar people. The land was called the shinar valley, and it was in the land of shinar that the people of the shinar valley dwelt, and they were called the shinar people.    Krystian: Hi, I'm your automated assistant. I can answer your questions about Shinar.  Ayham:","Da sagde de til hverandre: ""Kom, lad os stryge Teglsten og brænde dem godt!"" De brugte nemlig Tegl som Sten og Jordbeg som Kalk.","They said one to another, ""Come, let's make bricks, and burn them thoroughly."" They had brick for stone, and they used tar for mortar.",1,2,268
" Da spurgte de om, hvor deres fader var, og sagde da: «Derek, hans moder har været hos os, og er her hos","  ""And so they came to this place, and they began to build a temple there, and they built it very high. And the king of the people of the land of shinar was there, and the king of the people of the land of shinar was there, and he said to them, 'Let us go into the temple of the king of the people","Da sagde de til hverandre: ""Kom, lad os stryge Teglsten og brænde dem godt!"" De brugte nemlig Tegl som Sten og Jordbeg som Kalk.","They said one to another, ""Come, let's make bricks, and burn them thoroughly."" They had brick for stone, and they used tar for mortar.",2,2,268
" -»Aa, her er herligt!« sagde Papa med et smil paa sin brune Kind; »saa kan jeg ikke gjøre andet","  As they came east, they saw the land of Shinar, and they built a temple there.  ""And they brought it in to the land of Shinar,"" said the king, ""and they worshipped there.""  ""And the temple was called the temple of the Lord of Shinar,"" said the king.  ""And they worshipped there","Da sagde de til hverandre: ""Kom, lad os stryge Teglsten og brænde dem godt!"" De brugte nemlig Tegl som Sten og Jordbeg som Kalk.","They said one to another, ""Come, let's make bricks, and burn them thoroughly."" They had brick for stone, and they used tar for mortar.",3,2,268
"
Men da de så kom bort i en skov, fandt de en mand som havde et lam, og han havde sået nogle korn i nærheden."," But when they had gone, they came to the mountain of shinar, and there they found a place where they could live.  Now, when they had gone, they went to the mountain of shinar, and there they found a place where they could live.  Now, when they had gone, they went to the mountain of shinar, and there they found","Da sagde de til hverandre: ""Kom, lad os stryge Teglsten og brænde dem godt!"" De brugte nemlig Tegl som Sten og Jordbeg som Kalk.","They said one to another, ""Come, let's make bricks, and burn them thoroughly."" They had brick for stone, and they used tar for mortar.",4,2,268
".
en:
So when they had gone eastward, they came into a valley, and there they settled down.<|endoftext|>"," They named it Shinar.    The people of the land of shinar had four wives, and they were called Ishtar, Arga, Ard, and Aad. The Ishtar was the daughter of Arga, the wife of Arga. She was beautiful, but she was also wicked. She was a little girl, and she had to be kept","Da sagde de til hverandre: ""Kom, lad os stryge Teglsten og brænde dem godt!"" De brugte nemlig Tegl som Sten og Jordbeg som Kalk.","They said one to another, ""Come, let's make bricks, and burn them thoroughly."" They had brick for stone, and they used tar for mortar.",5,2,268
" Ildsvoedet som havde antændt, laa igjen paa land, og mange av mændene var forfærdede over dets nærværelse."," When they went north, they found the same place, and they called it the plain of Nishma.  20 And they went north again, and found the plain of Yotgar.  21 And when they came to the plain of Yotgar, they found a great number of people, and the people of Yotgar were the sons of the","Da sagde de til hverandre: ""Kom, lad os stryge Teglsten og brænde dem godt!"" De brugte nemlig Tegl som Sten og Jordbeg som Kalk.","They said one to another, ""Come, let's make bricks, and burn them thoroughly."" They had brick for stone, and they used tar for mortar.",6,2,268
" Og da de var kommet så vel i orden, gik de i skole. Da de havde taget over 100 børn med, begyndte de at"," The people of Shinar were of great wealth, and they had many men, and they were very proud of themselves, and they were very proud of the land of Shinar. They were very proud of the land of Shinar, and they were very proud of the land of Shinar. The people of Shinar were very proud of the land of Shinar. They","Da sagde de til hverandre: ""Kom, lad os stryge Teglsten og brænde dem godt!"" De brugte nemlig Tegl som Sten og Jordbeg som Kalk.","They said one to another, ""Come, let's make bricks, and burn them thoroughly."" They had brick for stone, and they used tar for mortar.",7,2,268
" Og så sloges de tre år.

Den ene af dem blev stor, den anden lille og den tredje forvildet. Han løb efter","    2. Norsk: Søk etter hoteller i Aigues-Mortes  Engelsk: Search for hotels in Aigues-Mortes    3. Norsk: En god natts søvn er viktig for helsen din, og du bør ikke gi opp selv om du ikke våkner opp.  Engelsk: A good night's sleep is important for","Da sagde de til hverandre: ""Kom, lad os stryge Teglsten og brænde dem godt!"" De brugte nemlig Tegl som Sten og Jordbeg som Kalk.","They said one to another, ""Come, let's make bricks, and burn them thoroughly."" They had brick for stone, and they used tar for mortar.",8,2,268
"
Athenians i Fayence
Kilde: The Hymn for the Death of Cleopatra, 1873."," And the people of Shinar said, ""Why is there not a place in the land of the shinar that is like this?"" And they said to him, ""There is a place like this in the land of the shinar, and there is a place like this in the land of the shinar. And we will build the temple of the Lord.""  They","Da sagde de til hverandre: ""Kom, lad os stryge Teglsten og brænde dem godt!"" De brugte nemlig Tegl som Sten og Jordbeg som Kalk.","They said one to another, ""Come, let's make bricks, and burn them thoroughly."" They had brick for stone, and they used tar for mortar.",9,2,268
