danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
"
da: I 595 år fik Lemek afkommet, og så levede han 595 år (ved a) og av",.<|endoftext|>,"således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",0,2,135
 han var ogsaa den förste som ledte den jødiske hær til sejr over det slaverike Egypten og som efter den første verdens religionsstrid opstod som den,    15. Norsk: I en verden hvor folk kan være alt de er.  Engelsk: A world where people can be anything they want to be.    16. Norsk: Det er ingen tvil om at du har et talent.  Engelsk: No doubt you have talent.    17. Norsk: Jeg var redd,"således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",1,2,135
" men ved de døde, naar de dødee, fulgte ikke Abrahams sæd med. Aterdi har jeg ikke fundet os til rette i Herrens menighet","  In the book of Genesis, the angel Gabriel was the first human being to walk on water, and the angel Gabriel was the first human being to see water. He saw water, and he saw the sky, and he saw angels, and he saw angels, and he saw angels, and he saw angels, and he saw angels, and he","således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",2,2,135
" saaledes avle 6 sønner: Sela, 7 sønner: Seraf, 7 sønner; Malkuth, 6 sønner:",.<|endoftext|>,"således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",3,2,135
" da aanledigedes der flere i hans paafaldende og maaske velgjørende, om ikke ganske guddommelige, stilling ; han","  the first son of noah was named a ram, and he lived for 2,400 years. the second son of noah was named a ram, and he lived for 3,000 years. the third son of noah was named a ram, and he lived for 3,500 years.","således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",4,2,135
" men han avlevede ikke paa det sted, i nærheten hvor han vokste. Han døde i 406 og efterlot sin søn, kong",".  da - Lamech blev den første mand på Jorden, som levede efter han blev far til Noa 5500 år og blev far til sønner og døtre.<|endoftext|>","således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",5,2,135
;<|endoftext|>,.    ===    Generate a title for this article:  mormon father of noah<|endoftext|>,"således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",6,2,135
 og hver søn og datter arvede han. Derfor var noas barn høiere end de andre barn av alle hans sønner; de bar navnet Noah i,"    ""I don't know what he did to the sheep,"" said one of the men. ""I don't know what he did to the cows. I don't know what he did to the pig.""    ""You can't say you're not a father,"" said another.    ""I know what","således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",7,2,135
" han avlede ogsaa sønner for eftertiden. Efter som han blev ældre, hadde han tilegnet sig en række kundskaber, som han har anvendt senere","  Ezekiel 40:35-37.  In the days of Noah, a woman named Ammon was the mother of a son called Simeon. Ammon was the wife of Uzziel, and she bore him a son, Ezekiel. Ezekiel was the son of the man who had brought","således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",8,2,135
; han ledede en stamme af 17 stammer indtil 19 26 da hans søn Sulla fik sin magt.<|endoftext|>,                                                                                                                                            ,"således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",9,2,135
" han var sandsynligvis mellem 550 og 500 år gammel.

7. Engelska: A few more steps, and then the",.        Amen.<|endoftext|>,"således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",10,2,135
" i 615 aar var han konge i Israel og hadde med sig tre sønner: den ene Asa, der drog ud over hedningerne;","        In Genesis 2:13, God says, ""I will take away your fathers' houses and your sons' houses. And they will be like a heap of wood. I will take away your fathers' houses and your sons' houses and they will be like a heap of wood.""        In Genesis ","således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",11,2,135
 hver av hans børn døde ung. For det første var det bare i første halvdel av 1600-tallet at jærens bønder hadde,".  the son of a wife who had died and the daughter of a man who had died, was one of the descendants of the same tribe, which the people of the earth called the tribe of the living.<|endoftext|>","således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",12,2,135
" hans søn Jainsulm og hans datter Sanaisulm var gudinde for vind. Da det var i det nordlige i Asien, da",    The father is the same as the father of the man who was born with the ability to speak. The man is not the father of the man who was born with the ability to walk.    The father is the same as the father of the man who was born with the ability to see. The man is not the father of the,"således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",13,2,135
" men en mand hadde sin egen plan om hvordan han vilde avle og vilde ha sin egen søn. «Da han stod i et hus, som ikke",.<|endoftext|>,"således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",14,2,135
" en af hans sønner, Umar, blev den første islamiske profet i islam.
De første kendte kilder skildrer Muhammeds liv i de første","  ""There was no father,"" said Noah. ""There was a mother. There was a father. There was a mother. There was a father. There was a mother. There was a father. There was a mother. There was a father. There was a mother. There was a father. There was a mother. There was a father","således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",15,2,135
" hans sønner, al-Fakhir bin Shaybah, var profeter, og al-Muqtadir (fader) var en","    danish: De er nemlig blevet en del af os.  english: They have become part of us.    danish: Jeg har ikke set denne film, men jeg har læst bogen.  english: I have not seen this movie, but I have read the book.    danish: Vi ved alle, at det","således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",16,2,135
" men da han hadde avlet 3575 sønner til sig, blev han saa meget ræd for avling, at han døde 5","  In the book of Genesis, the first human son, Hezekiah, is said to have been born in the wilderness. In the book of Joshua, he is said to have been born in the wilderness. In the book of Joshua, the first human son, Hezekiah, is said to have been born in the wilderness","således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",17,2,135
" og disse sønner var følgende: Dobra, som blev far-morfaren til Dan, 536 år, hans søster, Mara","    4. Dansk: I en tidligere artikel beskrev jeg, hvordan jeg havde arbejdet med dette projekt.  Engelsk: I mentioned in an earlier article how I was working with this project.    5. Dansk: Det er ikke længere muligt at få adgang til indholdet i vores webshop.  Engelsk: It is no longer possible to access the contents","således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",18,2,135
" han fik sønnerne, der alle var brødre, og han gav døtrene navnene Alfonso Dobrodo, María de Espino",.<|endoftext|>,"således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",19,2,135
" og den yngste er sønnerne Ahasverus 549–576, som blev konge i Israel, og Eberhard ","    2. Dansk: Det er i dag et vigtigt skridt i retning af en fredelig løsning.  Engelsk: It is today an important step towards a peaceful solution.    3. Dansk: Det er det, der har gjort, at vi har kunnet gennemføre vores strategi.  Engelsk: This is what has enabled us to pursue our strategy.","således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",20,2,135
" og han blev da som søn av Naafad og hans børn.
10. Men som I ser, var hans hustru, Akon,",.<|endoftext|>,"således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",21,2,135
 han og hans sønner og døtre blev kaldt i land og drev fiskehandel 593 år; og de gik til kongen med deres sager og,.<|endoftext|>,"således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",22,2,135
" han døde 599 Aar f.
Han var den ældste søn af Noa, sønn av Lot, den yngste søn av Uria,","  And so, it is said, the first of the prophets was a lamech.  Yet, the second of the prophets was a lamech, and the third of the prophets was a lamech.  And so, the third of the prophets was a lamech, and the fourth of the","således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",23,2,135
" 600 avlede sønner og de fleste avlede døtre.
Han er gravet op i Gravkirken i Odense, gravlagt den",      The Book of Genesis 12:26.      The Book of Genesis 12:28.      The Book of Genesis 12:29.      The Book of Genesis 12:30.      The Book of Genesis 12:31.,"således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",0,5,135
;<|endoftext|>,". ->  english  Dýrið sem er á bak við lamech, sem er upprunalega dýrið, var eftir að hann varð faðir Noah fimmtíu níutíu og fimm ára og varð faðir sona og dóttur. ->  icelandic<|endoftext|>","således blev Lemeks fulde Levetid 777 År, og derpå døde han.","All the days of Lamech were seven hundred seventy-seven years, then he died.",1,5,135
