danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" - Arams sønner med de tre auraer ble i løpet av et kort, magisk tidsrom - på en tid før tiden - kalt for den"," 4 And the sons of aram: uz, hul, gether, and mash. 5 And the sons of aram: uz, hul, gether, and mash. 6 And the sons of aram: uz, hul, gether, and mash. 7 And the sons of aram: uz, hul, gether, and m",Arpaksjad avlede Sjela; Sjela avlede Eber;,Arpachshad became the father of Shelah. Shelah became the father of Eber.,0,2,257
" I samme stund som de ærer Gud, skal de få den samme, store ære.
Jeg har et stort hjerte for våre venner og allierte",  Son 4:24-27  14:25-28  14:25-27  14:25-27  14:25-27  14:25-27  14:25-27  14:25-27  14:25-2,Arpaksjad avlede Sjela; Sjela avlede Eber;,Arpachshad became the father of Shelah. Shelah became the father of Eber.,1,2,257
 32 - 24. 1 - 3. - 3. 32. 36 - 24.,"    5. svenska: 33:13 Och de som äro födda i Egypten, de skola icke förgås,  engelska: 33:13 And they that are born in Egypt shall not perish,    6. svenska: Det finns inga inlägg med etiketten Tisdag.  engelska: There are no posts with label Tuesday.    7. svenska: Vad är",Arpaksjad avlede Sjela; Sjela avlede Eber;,Arpachshad became the father of Shelah. Shelah became the father of Eber.,2,2,257
 A: Aram i Aram 5: 49. 5 ♦ ♦ ♦ B: Bjaarnsdatter.,"    7. Norsk: 69:12 De skal ikke være i deres hjerter, men i sine øine, de som ser i mørket.  Engelsk: 69:12 They shall not be in their hearts, but in their eyes, those who see in the darkness.    8. Norsk: Men det er ikke noe i veien for å gjøre dette på en trygg måte",Arpaksjad avlede Sjela; Sjela avlede Eber;,Arpachshad became the father of Shelah. Shelah became the father of Eber.,3,2,257
" Arams sønner var: Uri, khagan, ul, mara, uz. 139. Jotam hadde en",    Aram and his sons are the sons of aram.    What is the meaning of the words in the text?    The meaning of the word is to be found in the words of the text.    What is the meaning of the words in the text?    The meaning of the word is to be found in the words of the text.    What is the meaning,Arpaksjad avlede Sjela; Sjela avlede Eber;,Arpachshad became the father of Shelah. Shelah became the father of Eber.,4,2,257
 1) «getter og masjer». Dette ord finnes i ordboken under «gitter» og «masj». 2) «,"  23:20 The sons of aram: uz, hul, gether, and mash.  23:21 They shall put the wilderness of their land under the hand of the Lord, and the cities under the hand of the Lord.  23:22 They shall put the wilderness of their land under the hand of the Lord, and the cities under",Arpaksjad avlede Sjela; Sjela avlede Eber;,Arpachshad became the father of Shelah. Shelah became the father of Eber.,5,2,257
" I 3 Mos 34, 12 lyder ordene fra Josva, Israels ældste søn, som i en time fortalte dem om Abrahams"," 29 The sons of aram: uz, hul, gether, and mash.  30 And the sons of aram: uz, hul, gether, and mash.  31 And the sons of aram: uz, hul, gether, and mash.  32 And the sons of aram: uz, hul, gether",Arpaksjad avlede Sjela; Sjela avlede Eber;,Arpachshad became the father of Shelah. Shelah became the father of Eber.,6,2,257
"
Det er disse to, der for første gang nævnes sammen i Bibelen.
I vers 1 er det også kun en enkelt mand, der nævnes","  Genesis 10:11.  11:15-16.  11:15. The word Ḥam is a compound of Ḥamah, meaning ""deity"" (e.g., Ḥahmah, Ḥamah, Ḥāmah, ��",Arpaksjad avlede Sjela; Sjela avlede Eber;,Arpachshad became the father of Shelah. Shelah became the father of Eber.,7,2,257
" uz, hul-geter og masj-ugger. uz, hul-ugger og geter-ugler. Uz,","  Hul-u-gether and mash-hul are the two most common names for wheat.  The word ""ul"" is a name of a variety of plants, such as wheat, barley, rye, millet, and rye-mushroom.    Tribulus Terrestris  Tribulus terrestris is a herbaceous plant native to",Arpaksjad avlede Sjela; Sjela avlede Eber;,Arpachshad became the father of Shelah. Shelah became the father of Eber.,8,2,257
" Døden kommer efter dig! Uz, hul, geter og masj! (Naar du har vovet det, slaar Gud ham",.    satisfied<|endoftext|>,Arpaksjad avlede Sjela; Sjela avlede Eber;,Arpachshad became the father of Shelah. Shelah became the father of Eber.,9,2,257
