danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
"
Svenska: Så sa Adam till hustru Eva, ty hon var mor till allt liv.
Danska: Det handler også om tillid.
Svenska","  'I was born a baby,' he said. 'I was a baby.'  'I was born a man,' said the boy.  'I was born a woman,' said the girl.  'I was born a boy,' said the boy.  'I was born a man,' said the girl.  'I was born a woman,' said the boy.  'I was born a",Derpå gjorde Gud HERREN Skindkjortlet til Adam og hans Hustru og klædte dem dermed.,"Yahweh God made coats of skins for Adam and for his wife, and clothed them.",0,2,75
".
17 Då sade Adam till sin hustru Evasom blev mammans moder till allt liv.<|endoftext|>","    Dansk: ""Jeg tror, det er svært for dem at forklare, at de er en del af det.  Engelsk: ""I think it's hard for them to explain that they're part of it.    Dansk: Men vi skal ikke glemme, at det er et samfund, der er i udvikling.  Engelsk: But we must not forget that it is a society in development.",Derpå gjorde Gud HERREN Skindkjortlet til Adam og hans Hustru og klædte dem dermed.,"Yahweh God made coats of skins for Adam and for his wife, and clothed them.",1,2,75
".
sv ->
Då bestämde sig Adams hustru Evas att kalla sig Eva, eftersom hon var moder till alla levande ting.<|endoftext|>",.<|endoftext|>,Derpå gjorde Gud HERREN Skindkjortlet til Adam og hans Hustru og klædte dem dermed.,"Yahweh God made coats of skins for Adam and for his wife, and clothed them.",2,2,75
"
63:6 ""For der er ingen hustru i menigheden – undtagen en datter som heter Eva. Men Adam kalte sin hustru Eva, for"," The woman was not an angel, but a woman who was the mother of all living, and she was the mother of all living, and she was the mother of all living. She was the mother of all living.    The woman called her husband's wife, because she was the mother of all living. The woman was not an angel, but a woman who was the mother of all living, and",Derpå gjorde Gud HERREN Skindkjortlet til Adam og hans Hustru og klædte dem dermed.,"Yahweh God made coats of skins for Adam and for his wife, and clothed them.",3,2,75
" Jeg kalder det her ""herlige navn"" på de syv engle.
Vi er de syv engle. Vi er den levende, levende,","  Said the man, ""The child is my son.""  ""Why do you say that?"" asked Eve.  ""Because you're a man,"" said the man.  ""But you're a woman,"" said Eve.  ""You're a woman,"" said the man. ""But you're a man.""  ""You're a man,"" said Eve.  ""You",Derpå gjorde Gud HERREN Skindkjortlet til Adam og hans Hustru og klædte dem dermed.,"Yahweh God made coats of skins for Adam and for his wife, and clothed them.",4,2,75
"
English: Adam called his wife Eve, because she was the mother of all living things.

6. Danish: 46.0"," The man said that he was a great man, but he was not a man.  The man said that he was a great man, but he was not a man. He said that he was a great man, but he was not a man.  He said that he was a great man, but he was not a man.  He said that he was a great man, but he was not a",Derpå gjorde Gud HERREN Skindkjortlet til Adam og hans Hustru og klædte dem dermed.,"Yahweh God made coats of skins for Adam and for his wife, and clothed them.",5,2,75
"10 1 Dette vers er hentet fra Jeremias bog 15, der bliver læst i Salme 63,28:", The men were the descendants of the people of the earth. The women were the descendants of the women who had been raised up in the earth. The men were the descendants of the men who had been raised up in the earth. The women were the descendants of the women who had been raised up in the earth. The women were the descendants of the women who had been raised up in the earth. The men were,Derpå gjorde Gud HERREN Skindkjortlet til Adam og hans Hustru og klædte dem dermed.,"Yahweh God made coats of skins for Adam and for his wife, and clothed them.",6,2,75
" eva blev hans dronning og beholdt ham 50 dage.
I middelalderen blev han begravet i den berømte kirke Saint-Martin et", She was the mother of all living.                                                                                                                                                      ,Derpå gjorde Gud HERREN Skindkjortlet til Adam og hans Hustru og klædte dem dermed.,"Yahweh God made coats of skins for Adam and for his wife, and clothed them.",7,2,75
"
7 Den mand var en rigtig mand, men hans hustru hed adam, thi hun blev moder til alt levende, det vil sige, det samme","  I was just about to tell her that the story was all part of a long-running story about how a man called his wife eve, and the story was all about how he was the mother of all living.  She was a very good storyteller. I was not surprised at all. I had seen her tell stories before, and I had heard her tell them on television.  The story was",Derpå gjorde Gud HERREN Skindkjortlet til Adam og hans Hustru og klædte dem dermed.,"Yahweh God made coats of skins for Adam and for his wife, and clothed them.",8,2,75
"

13. Norsk: Det samme ble også resultatet.
Dansk: Det samme skete også ved resultatet.

14. Norsk:","  The man who had been called Eve had a large, white, and black dog, which he called a hound. He was a strong man, and he had a great deal of courage. When Eve saw the dog, she was afraid to see him again. So the man who had been called Eve took a long time to go back to his home, and Eve came home.  Now Eve was a",Derpå gjorde Gud HERREN Skindkjortlet til Adam og hans Hustru og klædte dem dermed.,"Yahweh God made coats of skins for Adam and for his wife, and clothed them.",9,2,75
" ->
And Adam called to Eudamthea her son, so that he became the parent of all living things.
Så må vi se","  Eve had two children, one of them was a young man named Piper. He was the only one who could play and dance with his mother. Piper was the only one who could talk and read. He was the only one who was happy.  The man called his wife eve, because she was the mother of all living.  The man called his wife eve, because she was",Derpå gjorde Gud HERREN Skindkjortlet til Adam og hans Hustru og klædte dem dermed.,"Yahweh God made coats of skins for Adam and for his wife, and clothed them.",10,2,75
".
11:02 But Adam called his wife Eve, for she became mother to all living beings.<|endoftext|>","  I have no idea what the hell she was doing in the middle of the night, but I'll bet it was the only thing she could think of.  She didn't see me, and I didn't see her, so she had no idea that she had been robbed.  I tried to help her, but she just started screaming. I tried to help her, but she",Derpå gjorde Gud HERREN Skindkjortlet til Adam og hans Hustru og klædte dem dermed.,"Yahweh God made coats of skins for Adam and for his wife, and clothed them.",11,2,75
".
12:13 men Adam kaldte sin hustru Eva, thi hun blev mor til alt og alle.<|endoftext|>","  Khaleej: How did the man react to his wife?  Nash: She was very kind to him and he loved her very much.  Khaleej: Did he have any other children?  Nash: In the next life, he met a girl named Patti.  Khaleej: What was the name of the girl?  Nash: He was married",Derpå gjorde Gud HERREN Skindkjortlet til Adam og hans Hustru og klædte dem dermed.,"Yahweh God made coats of skins for Adam and for his wife, and clothed them.",12,2,75
" 37 Da var Herren til stede og sa til Adam: Det er dig ikke længere likt.
58 Det du har lest er så stort","  ""I know, I know,"" said Mrs. Higgins, ""but I'm not going to tell him. He's the only one who knows.""  ""Well, he's not the only one,"" said Mrs. Higgins.  ""I know,"" said Mrs. Higgins. ""But I don't want to tell him. He's the only one",Derpå gjorde Gud HERREN Skindkjortlet til Adam og hans Hustru og klædte dem dermed.,"Yahweh God made coats of skins for Adam and for his wife, and clothed them.",13,2,75
"

9. 10.1. The text contains no references to Jesus Christ. ->
Teksten indeholder ingen henvisninger til Jesus","  The man who called his wife Eve, because she was the mother of all living, and who said to her: ""Go and teach the children of Israel the ways of the LORD your God, because the LORD your God will bless you and the children of Israel."" 12The LORD your God said to Eve, ""Go and teach the children of Israel the ways of the LORD your",Derpå gjorde Gud HERREN Skindkjortlet til Adam og hans Hustru og klædte dem dermed.,"Yahweh God made coats of skins for Adam and for his wife, and clothed them.",14,2,75
"
EVA-ÆG - BEKÆMPELSE AF BÆLGEBID
Hvaler spiser hvaler. De får det at","  ""I think I have it,"" she said.  ""Well,"" he said, ""you have it. I'll have you know.""  She looked at him with a mixture of surprise and surprise. ""Well?"" she said.  ""I've been trying to find out what it is you do. I've been trying to find out if it's possible that you are my father",Derpå gjorde Gud HERREN Skindkjortlet til Adam og hans Hustru og klædte dem dermed.,"Yahweh God made coats of skins for Adam and for his wife, and clothed them.",15,2,75
 - Hvad er da et barn; hvem har ret til dets moders liv? 10:24; 12:56; ," He'd had to make a decision. He had to decide whether or not to be the father of the children of the world.  The woman was not, as he had hoped, the mother of all living. The woman was the mother of all who were born, and the woman was the mother of all who died. He'd tried to make it clear to her that he was the father of all",Derpå gjorde Gud HERREN Skindkjortlet til Adam og hans Hustru og klædte dem dermed.,"Yahweh God made coats of skins for Adam and for his wife, and clothed them.",16,2,75
" Adam havde også to børn med sin hustru eva: hans tvillingebror Eves tvillingesøn og dennes kone, som var Eva. Eves","  And I had my own child, who I called Amelia, and she was my little girl. She was a little girl. And I had my son, who I called John, and he was a little boy. And I had my granddaughter, who I called Daisy, and she was a little girl.  When we were old enough to eat, we ate together. We had to eat",Derpå gjorde Gud HERREN Skindkjortlet til Adam og hans Hustru og klædte dem dermed.,"Yahweh God made coats of skins for Adam and for his wife, and clothed them.",17,2,75
" Men Adam sagde: ""Jeg er Guds søn, men han er kun kød"".
18:14 Og når der var kommet for mange dage",.<|endoftext|>,Derpå gjorde Gud HERREN Skindkjortlet til Adam og hans Hustru og klædte dem dermed.,"Yahweh God made coats of skins for Adam and for his wife, and clothed them.",18,2,75
