danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" og Herren gav ham en buket af græskar og grisekød, for at han skulde sætte det op på et sted til Herrens ære."," And he said, ""Turn and look down on the city of the LORD.""  21 But the children of men turned and looked and saw that the city was empty and the tower empty, and the children of men were afraid. 22 So the children of men said, ""Who has brought the LORD's name down to us? We are the children of Israel","og han sagde: ""Se, de er eet Folk og har alle eet Tungemål; og når de nu først er begyndt således, er intet, som de sætter sig for, umuligt for dem;","Yahweh said, ""Behold, they are one people, and they have all one language, and this is what they begin to do. Now nothing will be withheld from them, which they intend to do.",0,2,271
" og han sagde: ""Jeg vil bygge det til mig selv; der bliver ingen overlevende, om de kommer og tager det i brug; de døde",".  13:37 Så kom Herren og så byen og tårnet, som menneskene bygde.<|endoftext|>","og han sagde: ""Se, de er eet Folk og har alle eet Tungemål; og når de nu først er begyndt således, er intet, som de sætter sig for, umuligt for dem;","Yahweh said, ""Behold, they are one people, and they have all one language, and this is what they begin to do. Now nothing will be withheld from them, which they intend to do.",1,2,271
 med sit billede af Kristus og med ordene: »Hvad kan de da have fortjent?« Jesus havde ikke glemt den lille søn han havde født; han," He told them to be patient and wait for the king of Babylon, who is in the city. And when he saw the king of Babylon coming down to see the city and the tower, he said, ""Let the children of men be with you."" So the king of Babylon went down to meet him.  7:18 And when the king of Babylon saw the","og han sagde: ""Se, de er eet Folk og har alle eet Tungemål; og når de nu først er begyndt således, er intet, som de sætter sig for, umuligt for dem;","Yahweh said, ""Behold, they are one people, and they have all one language, and this is what they begin to do. Now nothing will be withheld from them, which they intend to do.",2,2,271
" og der var ingen, der gik ud. Men alle de unge fra skolen gik ud af tårnet og så efter ham, og da han nu så",.  43 Och Jehova kom ner och såg staden och tornet som människorna hade byggt.<|endoftext|>,"og han sagde: ""Se, de er eet Folk og har alle eet Tungemål; og når de nu først er begyndt således, er intet, som de sætter sig for, umuligt for dem;","Yahweh said, ""Behold, they are one people, and they have all one language, and this is what they begin to do. Now nothing will be withheld from them, which they intend to do.",3,2,271
" og han fandt, at Jesus selv stod på de øverste trin og sagde: »Se, her er jeg!« Da fik han en idé. Ved",                                                                                                                                                              ,"og han sagde: ""Se, de er eet Folk og har alle eet Tungemål; og når de nu først er begyndt således, er intet, som de sætter sig for, umuligt for dem;","Yahweh said, ""Behold, they are one people, and they have all one language, and this is what they begin to do. Now nothing will be withheld from them, which they intend to do.",4,2,271
" 
1Mosebog 30,21-17; 36,8; 3Mos 29,","  ""And the children of men built the temple, the altar, and the tabernacle, and the altar for the Lord, the God of Israel,"" says the LORD.  ""And the altar for the Lord, the God of Israel, was the temple of the Lord,"" says the LORD.  ""And the altar for the Lord, the God of Israel, was the","og han sagde: ""Se, de er eet Folk og har alle eet Tungemål; og når de nu først er begyndt således, er intet, som de sætter sig for, umuligt for dem;","Yahweh said, ""Behold, they are one people, and they have all one language, and this is what they begin to do. Now nothing will be withheld from them, which they intend to do.",5,2,271
" og han bad til Herren. Men da han blev stående stille mange timer, fik han øine for ånden. Da han så en af menneskerne","  10 Then he went down to the water, and there he found the children of men who were in the city.  11 And the people came and stood before him, and he said to them, ""Go up to the temple of the LORD, and tell the LORD to bless you, and to call you by the name of your God, and to show you all","og han sagde: ""Se, de er eet Folk og har alle eet Tungemål; og når de nu først er begyndt således, er intet, som de sætter sig for, umuligt for dem;","Yahweh said, ""Behold, they are one people, and they have all one language, and this is what they begin to do. Now nothing will be withheld from them, which they intend to do.",6,2,271
" og herren blev derpå sendt bort i en vogn, og han tog sig over byen og kom til en, som vedblev med at bygge,"," 15:34 Then the king said to them, ""What are you doing?"" 15:35 The children of men said to the king, ""The tower is built on the spot of the ark of the covenant, and the city is on the spot of the ark of the covenant."" 15:36 The king said to the children","og han sagde: ""Se, de er eet Folk og har alle eet Tungemål; og når de nu først er begyndt således, er intet, som de sætter sig for, umuligt for dem;","Yahweh said, ""Behold, they are one people, and they have all one language, and this is what they begin to do. Now nothing will be withheld from them, which they intend to do.",7,2,271
" og han spurgte dem: ""Hvor er du, Herre?"" Og de sagde som en anden mand, at de så ham.
8 Da sagde han",    dansk: Det er et fantastisk sted at bo i en dejlig feriebolig i Kitzsteinhorn.  engelsk: This is a great place to stay in a lovely holiday home in Kitzsteinhorn.    dansk: 1.2 km til Tate Modern (Vis kort) Dette budget 4-stjernede Grand Central Hotel ligger i et shopping område i London.  engelsk,"og han sagde: ""Se, de er eet Folk og har alle eet Tungemål; og når de nu først er begyndt således, er intet, som de sætter sig for, umuligt for dem;","Yahweh said, ""Behold, they are one people, and they have all one language, and this is what they begin to do. Now nothing will be withheld from them, which they intend to do.",8,2,271
" og han så, at de gik forbi, ikke som han havde behøvet at gøre.
1,16 Men nå, herre! herren",    8. Dansk: 3.2.2019: Det var en stor fornøjelse at møde dig!  Engelsk: 3.2.2019: It was a great pleasure to meet you!    9. Dansk: 1.04 km fra centrum af Denton  Engelsk: 1.04 km from Denton centre    ,"og han sagde: ""Se, de er eet Folk og har alle eet Tungemål; og når de nu først er begyndt således, er intet, som de sætter sig for, umuligt for dem;","Yahweh said, ""Behold, they are one people, and they have all one language, and this is what they begin to do. Now nothing will be withheld from them, which they intend to do.",9,2,271
