danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" ->
I was angry with that, my father. ¶ ¶ He and the beasts of no flesh did go in, as God had","  26 And all the people came out of the temple, and said, Yahweh, we have been brought out of the house of the LORD, and he hath shut us in, and is with us, and hath put a seal on our hands.  27 And Yahweh said unto them, Why are ye","Da kom Vandfloden over Jorden i fyrretyve Dage, og Vandet steg og løftede Arken, så den hævedes over Jorden.","The flood was forty days on the earth. The waters increased, and lifted up the ship, and it was lifted up above the earth.",0,2,175
"
LÆS OGSÅ: Her kommer det dyre-udrydningsprogram, som regeringen har forberedt
Guden, som udmaler, hvordan gud","  The priests of the priesthood of the Lord were led to the Lord's house of Israel, and they were led by the LORD to the house of the LORD, and they were led into the house of the LORD. They went in, and they entered the house of the LORD, and they were led out, and they were","Da kom Vandfloden over Jorden i fyrretyve Dage, og Vandet steg og løftede Arken, så den hævedes over Jorden.","The flood was forty days on the earth. The waters increased, and lifted up the ship, and it was lifted up above the earth.",1,2,175
"
Da han så, at hundene ikke kunne klare det, gik han udenfor og lagde dem ned i en brønd, som var fyldt med vand,","  11:20 But the king said unto him, I have heard that you are a son of the Lord, and therefore I will do thy heart, as I have done thee.  11:21 And the king said unto him, Go thy way, and let me go.  11:22 And the king said","Da kom Vandfloden over Jorden i fyrretyve Dage, og Vandet steg og løftede Arken, så den hævedes over Jorden.","The flood was forty days on the earth. The waters increased, and lifted up the ship, and it was lifted up above the earth.",2,2,175
" Mens alle syndere og hyrder og alle tjenestepiger og alle mænd lå døde i huset, og da de hørte dette, kom de på tværs","  ""And there was a man of the house of Israel, who was the son of the chief priest of the house of the LORD. He was born of a woman, who was the daughter of an Edomite, and the son of the priest of the house of the LORD, and the daughter of a Philistine, and the son","Da kom Vandfloden over Jorden i fyrretyve Dage, og Vandet steg og løftede Arken, så den hævedes over Jorden.","The flood was forty days on the earth. The waters increased, and lifted up the ship, and it was lifted up above the earth.",3,2,175
.<|endoftext|>,".  20:18 Og alle som gikk inn, kom inn i mannlige og kvinnelige mennesker av alle slag, som Gud hadde befalt ham, og Herren lukket ham inne.<|endoftext|>","Da kom Vandfloden over Jorden i fyrretyve Dage, og Vandet steg og løftede Arken, så den hævedes over Jorden.","The flood was forty days on the earth. The waters increased, and lifted up the ship, and it was lifted up above the earth.",4,2,175
"
33:3 Og Israels Gud førte ham ind i huset og kaldte ham derhen, således som Guds ordre lød. Og Herren sagde til ham"," But the word of the LORD came to the king of Babylon, saying, 'Behold, this is the word of the LORD, saying, 'Therefore, whoever is guilty of sin, even if he is not guilty of the sin of this world, he will be put to death, and whoever is guilty of sin, even if he","Da kom Vandfloden over Jorden i fyrretyve Dage, og Vandet steg og løftede Arken, så den hævedes over Jorden.","The flood was forty days on the earth. The waters increased, and lifted up the ship, and it was lifted up above the earth.",5,2,175
.<|endoftext|>,"    50:13 And it came to pass that when he had sent messengers to the king of Babylon, and had found him there, he sent them, saying, ""Go, tell him the way to the king of Babylon."" And the king of Babylon came and went to the king of Israel.    50:","Da kom Vandfloden over Jorden i fyrretyve Dage, og Vandet steg og løftede Arken, så den hævedes over Jorden.","The flood was forty days on the earth. The waters increased, and lifted up the ship, and it was lifted up above the earth.",6,2,175
"
Men nu stod de midt på åben mark, og herren råbte:
""Mester!
Herre, lad os ikke gå bort"," And he was the son of Zechariah, and the son of Joah. And he was the son of Elijah, and the son of Jacob. And he was the son of Reuben, and the son of Gad. And he was the son of Isaac, and the son of Jacob. And he was the son of Simeon, and","Da kom Vandfloden over Jorden i fyrretyve Dage, og Vandet steg og løftede Arken, så den hævedes over Jorden.","The flood was forty days on the earth. The waters increased, and lifted up the ship, and it was lifted up above the earth.",7,2,175
" Så lå vi alle under ham i det lange mørke. Jeg gik ud af ham, og han så mig så, jeg kunne ikke engang få øje på","  20 And the first man of the family came in, and he said to the father of the house, ""What have I done?"" And the father of the house said, ""The first man of the family, the son of Ammon, came in, and said, 'Tis no man of the house, but the son of Ammon","Da kom Vandfloden over Jorden i fyrretyve Dage, og Vandet steg og løftede Arken, så den hævedes over Jorden.","The flood was forty days on the earth. The waters increased, and lifted up the ship, and it was lifted up above the earth.",8,2,175
"
25 Herodes kom og spurgte ham om dette og sagde til ham: ""Herren har påbudt at den, som er af kød og",  8.15 - 16:13  16:13-14  16:14 - 16:16  16:16 - 17:10  17:10 - 17:13  17:13 - 17:1,"Da kom Vandfloden over Jorden i fyrretyve Dage, og Vandet steg og løftede Arken, så den hævedes over Jorden.","The flood was forty days on the earth. The waters increased, and lifted up the ship, and it was lifted up above the earth.",9,2,175
" På vejen ind til byen igen, blev hundene også ført ind. - Og så kom der sådan nogle forfærdelige lyde og et skrig. Og så","  6 But when the men had gone, and had filled the land with their burnt offering, the LORD said unto them, Go, let the children of Israel go, and let them go up into the land, and give them the land that they have taken from the house of the LORD, which is in the land of Egypt, and which","Da kom Vandfloden over Jorden i fyrretyve Dage, og Vandet steg og løftede Arken, så den hævedes over Jorden.","The flood was forty days on the earth. The waters increased, and lifted up the ship, and it was lifted up above the earth.",10,2,175
" Men den store abe havde en bedre idé. Han lukkede den ene dør, så to sorte mænd, der var onde, gik ind og stak hænderne","  28:48, 50.  28:49.  28:50.  28:51.  28:52.  28:53.  28:54.  28:55.  28:56.  28:5","Da kom Vandfloden over Jorden i fyrretyve Dage, og Vandet steg og løftede Arken, så den hævedes over Jorden.","The flood was forty days on the earth. The waters increased, and lifted up the ship, and it was lifted up above the earth.",11,2,175
" Jesus gik ud sammen med de andre, hvor de spiste.
26 Da Jesus havde sagt dette til dem, førte han dem igennem det land,","    (Matthew 16:43)    When Jesus saw the Jews, he cried out, ""O Jews! O God, why have you made these men out of clay, and not of wood?    (Matthew 16:44)    Now the Jews had made the men out of clay and were","Da kom Vandfloden over Jorden i fyrretyve Dage, og Vandet steg og løftede Arken, så den hævedes over Jorden.","The flood was forty days on the earth. The waters increased, and lifted up the ship, and it was lifted up above the earth.",12,2,175
.<|endoftext|>," And when the Lord had said to Moses, ""Go and go into Egypt,"" he said, ""Go, and go into Egypt, and I will let you see it."" And the Lord said, ""Go and go into Egypt; and the Egyptians will not see it."" And the Egyptians went, and behold the LORD had opened the door of","Da kom Vandfloden over Jorden i fyrretyve Dage, og Vandet steg og løftede Arken, så den hævedes over Jorden.","The flood was forty days on the earth. The waters increased, and lifted up the ship, and it was lifted up above the earth.",13,2,175
"
Og han var med, ja han var med, da det kom til stykket.
Men da alt gik op for ham, blev han forfærd",  31:15-16  15:1-22  22:1-3  3:1-11  11:1-3  3:11-17  17:1-19  3:11-27  3:12-28  1,"Da kom Vandfloden over Jorden i fyrretyve Dage, og Vandet steg og løftede Arken, så den hævedes over Jorden.","The flood was forty days on the earth. The waters increased, and lifted up the ship, and it was lifted up above the earth.",14,2,175
" Herre så, at han sad på hans venstre side; og han så, at han var langt over den fastsatte fod, så de ikke kunne ramme",. ->  engelsk<|endoftext|>,"Da kom Vandfloden over Jorden i fyrretyve Dage, og Vandet steg og løftede Arken, så den hævedes over Jorden.","The flood was forty days on the earth. The waters increased, and lifted up the ship, and it was lifted up above the earth.",15,2,175
"
Da Jesus kom ind i menigheden med sine disciple, var de bange. I mens Jesus sad i herberget talte han så meget om sin","    41. Og HERREN sagde til Moses: ""Hvorfor gik du ind i dette Land, hvor du var i Nød, og hvor du var i Nød? -> 41 And the Lord said to Moses, Why did thou enter into this land, where thou hast been in distress?    42. Hvis du vil have mere information om","Da kom Vandfloden over Jorden i fyrretyve Dage, og Vandet steg og løftede Arken, så den hævedes over Jorden.","The flood was forty days on the earth. The waters increased, and lifted up the ship, and it was lifted up above the earth.",16,2,175
" Han sagde ikke til den mand, som ville betale ham; og han sagde: Jeg sværger, før ham, at I skal slå mig ihjel.«",".  50 Og da de kom ind, gik de ind i alle mænds og kvinders legeme, således som Herren havde befalet ham; og Herren lukkede dem inde.<|endoftext|>","Da kom Vandfloden over Jorden i fyrretyve Dage, og Vandet steg og løftede Arken, så den hævedes over Jorden.","The flood was forty days on the earth. The waters increased, and lifted up the ship, and it was lifted up above the earth.",17,2,175
