danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" 16og vandet steg og stod højt over jorden, og arken flød på vandet, som den også gjorde før i verdenshistorien, men","  34:26-28, 33:13; 34:14, 17, 18, 19, 20, 21, 22, 23  34:28-31  34:28  16:22, 25","og Vandet steg og steg over Jorden, så de højeste Bjerge under Himmelen stod under Vand;",The waters prevailed exceedingly on the earth. All the high mountains that were under the whole sky were covered.,0,2,177
" og efter at det var blevet for meget af en uvane, bad de ham gå og bringe ham et stykke brød med, forat han kunde komme",    11. Norsk: Du er her: Hjem / Nyheter / 2012-01-13: Den internasjonale konferansen for medisinsk vitenskap og teknologi  Engelsk: You are here: Home / News / 2012-01-13: The International Conference of Medical Sciences and Technology    12. Norsk: Det er derfor,"og Vandet steg og steg over Jorden, så de højeste Bjerge under Himmelen stod under Vand;",The waters prevailed exceedingly on the earth. All the high mountains that were under the whole sky were covered.,1,2,177
" da hørte en engel på gaden udenfor, der kom ud fra byen. Og englen sagde til ham: ""Gå hen til dig og læg dig"," The ship was so large that it had to go below the water. The ship was so high that it could not come up. The ship was so high that it could not go below the water. The ship was so high that it could not come up.  And it was as if the ship floated on the surface of the waters, and it had to go below the","og Vandet steg og steg over Jorden, så de højeste Bjerge under Himmelen stod under Vand;",The waters prevailed exceedingly on the earth. All the high mountains that were under the whole sky were covered.,2,2,177
" og folket forstod.
20 Og Herren forundrede sig over folket, fordi de ej var så mange, som israelitterne; men de","  dansk: 24. december 1914, da vi var ombord på skibet,  engelsk: December 24, 1914, when we were on board the ship  dansk: Vi har også en række forskellige tjenester, der er skræddersyet til dine specifikke behov.  engelsk: We also have a range of services that are tailored","og Vandet steg og steg over Jorden, så de højeste Bjerge under Himmelen stod under Vand;",The waters prevailed exceedingly on the earth. All the high mountains that were under the whole sky were covered.,3,2,177
" men da han så hen til folket igen, var vandet løbet bort og blev kun til sandet, og det lå i store flokke over jorden,","  Hann fór út í land og sagði: ""Ég er með öllum skipunum í borginni. ->  He went out and said, ""I have all the ships in the city.  Ef þú finnur ekki svarið þitt, vinsamlegast hafðu samband við okkur. ->  If you are not getting your answer, please contact us.  H","og Vandet steg og steg over Jorden, så de højeste Bjerge under Himmelen stod under Vand;",The waters prevailed exceedingly on the earth. All the high mountains that were under the whole sky were covered.,4,2,177
" så snart vandet nærmede sig jorden, løb vandet over jorden. 20 Og da hans ånd kom hen over arken, sagde han til den"," And the ship's captain was a man called Joseph, a man of noble birth, and a son of Abraham. And Joseph was a man of good fortune; and he was of good stock. And the captain of the ship was a man called John, a man of noble birth, and a son of Abraham. And Joseph was of good fortune, and he was of good","og Vandet steg og steg over Jorden, så de højeste Bjerge under Himmelen stod under Vand;",The waters prevailed exceedingly on the earth. All the high mountains that were under the whole sky were covered.,5,2,177
" men da det blev mørkt, skreg Elisa og sagde til Israels Guds Ord: «Frygt ikke! Men jeg siger jer det i al",".  engelsk  Og de så, at det var en mengde vann, og at det strømmet av det; og skibet strømmet op på havets overflate.  norsk<|endoftext|>","og Vandet steg og steg over Jorden, så de højeste Bjerge under Himmelen stod under Vand;",The waters prevailed exceedingly on the earth. All the high mountains that were under the whole sky were covered.,6,2,177
" og de to stenstammer, som stod omkring arken, begyndte nu at stige mod himlen.""
Disse ord skildrer de onde kræfter fra","    2. Dansk: Vi har lige bestilt en ny stol og venter spændt på at få den.  Engelsk: We're just getting our new chairs and I'm looking forward to them.    3. Dansk: Jeg er ikke sikker på, om det er den rigtige beslutning, jeg har taget.  Engelsk: I am not sure that is the correct decision","og Vandet steg og steg over Jorden, så de højeste Bjerge under Himmelen stod under Vand;",The waters prevailed exceedingly on the earth. All the high mountains that were under the whole sky were covered.,7,2,177
 og det stod ved vejen og det blev tømt for vandet. 48 Den store og den lille skal nu stå ved vejen og der kan de," And the waters were very fresh, and the ship was of excellent condition.  21 And the LORD God of Israel said unto Moses, Go in unto the land of Egypt; and the LORD God of Egypt will give unto thee the land of Egypt.  22 And the LORD God of Egypt said unto Moses, Go into the land of Egypt, and","og Vandet steg og steg over Jorden, så de højeste Bjerge under Himmelen stod under Vand;",The waters prevailed exceedingly on the earth. All the high mountains that were under the whole sky were covered.,8,2,177
" så var den, som stod derinde og gav os al vor glæde og velbehag og tak, med os på vejen og vi i hans rige.",".  18:26 Men da der var kommet stor Uro, og det gik så stærkt med Vandets Indstrømning, og det bredte sig til Jorden, da standsede Skibet ved den yderste Klippe.<|endoftext|>","og Vandet steg og steg over Jorden, så de højeste Bjerge under Himmelen stod under Vand;",The waters prevailed exceedingly on the earth. All the high mountains that were under the whole sky were covered.,9,2,177
