danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" og som han sagde:
English: ""And there came forth a man upon the earth: and the man said:

Danish: Og","  In the first instance, the light was the light of the heavens, but in the second instance, it was the light of the stars. The stars were the light of the heavens, and the light of the stars was the light of the heavens.  The light of the heavens is the light of the heavens. It",og Gud satte dem på Himmelhvælvingen til at lyse på Jorden,"God set them in the expanse of sky to give light to the earth,",0,2,15
" thi Gud gav dagen og timen alene, men natten alene; thi Gud gav lyset og timen ene, medens natten alene var tom og tom."" De fleste",.    increase<|endoftext|>,og Gud satte dem på Himmelhvælvingen til at lyse på Jorden,"God set them in the expanse of sky to give light to the earth,",1,2,15
" stjernerne skulle herske, og stjernerne selv herske, derfor, fordi stjernerne herskede, skal dette hus og alt i huset og alt",                                                                                                                                           ,og Gud satte dem på Himmelhvælvingen til at lyse på Jorden,"God set them in the expanse of sky to give light to the earth,",2,2,15
" de har et større lys i hvert øje, og lyset over det er som et stort spejl, og alle har øjne som er store spejle.",.    Title:  the stars<|endoftext|>,og Gud satte dem på Himmelhvælvingen til at lyse på Jorden,"God set them in the expanse of sky to give light to the earth,",3,2,15
" det mindste af stjernerne, de elleve. Og månen, de to, som tilsammen blev til en, blev til tre—og månen blev til fire", and he made the sun. and he made the moon. and he made the stars.                                                                                                        ,og Gud satte dem på Himmelhvælvingen til at lyse på Jorden,"God set them in the expanse of sky to give light to the earth,",4,2,15
" de tre vise og tre uhyggelige, så vi, at solen og månen delte himlen i to. Når solen er fuld, da ser den ud",".    He made the stars, but he did not make the heavens, and the earth, and the sea, and the air, and all things, and they all were made for his glory.<|endoftext|>",og Gud satte dem på Himmelhvælvingen til at lyse på Jorden,"God set them in the expanse of sky to give light to the earth,",5,2,15
" thi det var den dag, som HERREN havde fastsat.
96:95 And every beast that was in his midst, and every c","    The word ""darkness"" is a Hebrew word meaning ""darkness"".    It's a word that means ""the dark side of the moon"" in Hebrew.    It's a word that means ""the darkness of the heavens"".    It's a word that means ""the darkness of the earth"".",og Gud satte dem på Himmelhvælvingen til at lyse på Jorden,"God set them in the expanse of sky to give light to the earth,",6,2,15
" og han gik op og ned gennem dem som en lærling, og om dagen gik han med op ad dem, og om vinteren gik han om natten",.  - birth name  - birth date  - name  - birth place  - occupation<|endoftext|>,og Gud satte dem på Himmelhvælvingen til at lyse på Jorden,"God set them in the expanse of sky to give light to the earth,",7,2,15
" det var også det, de sagde til hinanden.
engelsk: When he got the kingdom of heaven, the two great lights were to reign over it","  14:18 he made the sun.  14:19 he made the moon, and the stars.  14:20 he made the stars to rule the night.  14:21 he made the sun, and the stars to rule the day.  14:22 he made the stars",og Gud satte dem på Himmelhvælvingen til at lyse på Jorden,"God set them in the expanse of sky to give light to the earth,",8,2,15
" men det lyse var det, der herskede; han var den største, han havde dannet, og den mindste; han var den mindste til højre;","       I think the real question is what is the best way to make the stars.      I'd say you'd want to have a larger light, but that's just me.  Janniche: I would go with a larger light, but I'm not sure about the stars.    It",og Gud satte dem på Himmelhvælvingen til at lyse på Jorden,"God set them in the expanse of sky to give light to the earth,",9,2,15
