danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
ua; lemekua avledes mehujael; mehujael avlede lenka; lemekua avledes mehujael, lamech became the father of joseph. joseph became the father of benjamin. benjamin became the father of james. james became the father of jesus. jesus became the father of jesus. jesus became the father of jesus,"Lemek tog sig to Hustruer; den ene hed Ada, den anden Zilla.","Lamech took two wives: the name of the one was Adah, and the name of the other Zillah.",0,2,97
"i; Lemeki avlede mehujael. -
5. 200/5, 201/5,", lamech became the father of ammukh. ammukh became the father of ala. ala became the father of elu. elu became the father of lamech. lamech became the father of mihr. mihr,"Lemek tog sig to Hustruer; den ene hed Ada, den anden Zilla.","Lamech took two wives: the name of the one was Adah, and the name of the other Zillah.",1,2,97
"kiel, som vel skulde være den ældste søn.<|endoftext|>", lamech became the father of ahujael. ahujael became the father of aruch. aruch became the father of ahujael. aruch became the father of aruch. aruch became the father of aru,"Lemek tog sig to Hustruer; den ene hed Ada, den anden Zilla.","Lamech took two wives: the name of the one was Adah, and the name of the other Zillah.",2,2,97
", som eren bror til aadhujah. — Mehujael er en sonner av Je'al, og avled elet", lamech became the father of nachal. nachal became the father of the son of the son of the son of the son of the son of the son of the son of the son of the son of the son of the son of the son of the son,"Lemek tog sig to Hustruer; den ene hed Ada, den anden Zilla.","Lamech took two wives: the name of the one was Adah, and the name of the other Zillah.",3,2,97
"jael; lemekkael avlede metusjael.
Derefter førte Israeliterne ham frem i Jerusalem. Den ældste søn", lamech became the father of alexander. alexander became the father of alexandre. alexandre became the father of alexandre. alexandre became the father of alexandre. alexandre became the father of alexandre. a,"Lemek tog sig to Hustruer; den ene hed Ada, den anden Zilla.","Lamech took two wives: the name of the one was Adah, and the name of the other Zillah.",4,2,97
"am. /Mechuael avlede metusjael; le-m-ekam avlede Lemekam.
43.", lamech became the father of kishon. kishon became the father of aurangabad. aurangabad became the father of kishon. kishon became the father of jachin. jachin became the father of irad.,"Lemek tog sig to Hustruer; den ene hed Ada, den anden Zilla.","Lamech took two wives: the name of the one was Adah, and the name of the other Zillah.",5,2,97
".
A, as the God of Israel, you have been the God of Israel, and I have been your God, but in no wise so", lamech became the father of ephraim. ephraim became the father of shiloh. shiloh became the father of david. david became the father of jacob. jacob became the father of jesus. jesus became the,"Lemek tog sig to Hustruer; den ene hed Ada, den anden Zilla.","Lamech took two wives: the name of the one was Adah, and the name of the other Zillah.",6,2,97
". Js. 28,7. Irad har hanok en anden stamme. 45. Sedekim aflede", lamech became the father of ezra. ezra became the father of ezra. ezra became the father of ezra. ezra became the father of ezra. ezra became the father of ezra. e,"Lemek tog sig to Hustruer; den ene hed Ada, den anden Zilla.","Lamech took two wives: the name of the one was Adah, and the name of the other Zillah.",7,2,97
ushael*). 680. Med disse mænd fra Jeru saltede og fik iraad; 681. Da der, lamech became the father of lamech. lamech became the father of lamech. lamech became the father of lamech. lamech became the father of lamech. lamech became the father of lamech. l,"Lemek tog sig to Hustruer; den ene hed Ada, den anden Zilla.","Lamech took two wives: the name of the one was Adah, and the name of the other Zillah.",8,2,97
"ujael. Mehujael avlede lemekujael. —
— 16. —
— 252", lamech became the father of jahangir. jahangir became the father of sapheel. sapheel became the father of jahal. jahal became the father of jahali. jahali became the father of j,"Lemek tog sig to Hustruer; den ene hed Ada, den anden Zilla.","Lamech took two wives: the name of the one was Adah, and the name of the other Zillah.",9,2,97
