danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" og intet kunne holde det store hav op, hvad enten det var fisk eller is.
engelsk - A. 600 a second month of", The waters of the great deep were filled with water that was as thick as the earth. And the waters of the great deep were filled with water that was as thick as the earth. And the waters of the great deep were filled with water,og Regnen faldt over Jorden i fyrretyve Dage og fyrretyve Nætter.,The rain was on the earth forty days and forty nights.,0,2,170
" og jorden blev til en åker.3
Den sidste tid frem i tiden var Israel i en meget dyb krise.
Men i det gamle testam"," The sky's windows were opened, and the great deep was filled with the waters of the earth. The waters were filled with the earth. The earth was filled with the waters of the earth. The earth was filled with the waters of",og Regnen faldt over Jorden i fyrretyve Dage og fyrretyve Nætter.,The rain was on the earth forty days and forty nights.,1,2,170
" og en ny verden blev født.
5) Hvor mange gange er der sket en opstandelse - 1?
6) Hvornår blev den"," And the waters of the earth were filled with the fire of the Lord, and the waters of the sea were filled with the fire of the Lord. And the fire was kindled in the sky, and the fire was kindled in the",og Regnen faldt over Jorden i fyrretyve Dage og fyrretyve Nætter.,The rain was on the earth forty days and forty nights.,2,2,170
" og jorden tog form, og de første stjerner og soler og måner og stjerner og planeter, og solen og månen og stjerner og måner"," And it came about, as the Lord God had commanded, that all the waters of the deep were overflowed. And the waters were flooded, and all the great deeps were opened. And the waters were overflowed, and all",og Regnen faldt over Jorden i fyrretyve Dage og fyrretyve Nætter.,The rain was on the earth forty days and forty nights.,3,2,170
", og havet, som har været skjult for mennesker siden, da Gud skabte jorden, strømmede som en flod.<|endoftext|>"," And the earth was filled with the breath of the living God, and the earth was filled with the breath of the living God, and the earth was filled with the breath of the living God, and the earth was filled with the breath of",og Regnen faldt over Jorden i fyrretyve Dage og fyrretyve Nætter.,The rain was on the earth forty days and forty nights.,4,2,170
", og det var som den gamle aramæer sagde: Guds engle var på himmelseng med den gamle aramæer...<|endoftext|>"," 24Then all the people went out, and the water ran out. 25And the people were amazed, and they said to one another, ""How can this happen?"" 26And the people said to one",og Regnen faldt over Jorden i fyrretyve Dage og fyrretyve Nætter.,The rain was on the earth forty days and forty nights.,5,2,170
", og de vældige sten faldt fra himlen til jorden.<|endoftext|>","    18    The Flood    The flood was coming, and it was coming fast.    19    The Flood    The flood was coming, and it was coming fast.    20",og Regnen faldt over Jorden i fyrretyve Dage og fyrretyve Nætter.,The rain was on the earth forty days and forty nights.,6,2,170
" mens himmelen brød løs. Og den himmelske ild fortærede det store hav, og menneskene græd, og de svor ved Gud, at","   ""And Noah's descendants were scattered throughout the earth, as a cloud of dust was spread, and a great multitude was gathered in the earth, like a great multitude of sheep.   ""And the children of",og Regnen faldt over Jorden i fyrretyve Dage og fyrretyve Nætter.,The rain was on the earth forty days and forty nights.,7,2,170
" i den store flod, der blev åbnet for en anden menneskeflok og dermed var verdensdybet fyldt op med en anden art af mennesker. Det",.<|endoftext|>,og Regnen faldt over Jorden i fyrretyve Dage og fyrretyve Nætter.,The rain was on the earth forty days and forty nights.,8,2,170
" og menneskene begyndte at flyde ud af ørkenen, den eneste vej de havde tilbage var gennem Nilens vandløb, den vej som var sat for","    (1)    The great deep was the great sea, which was the great sea.    (2)    The great deep was the great sea, which was the great sea.    (3)  ",og Regnen faldt over Jorden i fyrretyve Dage og fyrretyve Nætter.,The rain was on the earth forty days and forty nights.,9,2,170
" thi dåmen var kommen i sin syndigste dåd, til at blive en ugudelig kvinde.
1 Makkabæer-","    The second of these, which is to be celebrated on the seventh day of the month, is called the day of the seventh flood, and is a day of great distress, for in that day all the vessels of the great deep",og Regnen faldt over Jorden i fyrretyve Dage og fyrretyve Nætter.,The rain was on the earth forty days and forty nights.,10,2,170
