danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" Men for at kunne vinde jordens sejr over dem måtte de rejse store og vidtrækkende byer.
12. Det er den bedste måde at vinde",  3. The Israelites were scattered all over the land. ->  3 Og Ísraelsmenn voru víða úti um allar þjóðir.  4. He has a great sense of humor and is always smiling. ->  Hann er mjög skemmtilegur og glensar alltaf.  5. The one who has more time. ->  Þeir sem hafa meiri tíma.,"Derfor kaldte man den Babel, thi der forvirrede HERREN al Jordens Tungemål, og derfra spredte HERREN dem ud over hele Jorden.","Therefore its name was called Babel, because there Yahweh confused the language of all the earth. From there, Yahweh scattered them abroad on the surface of all the earth.",0,2,274
" 96 I den tid, som følge af deres mislighed, var der ikke kommet nogen på Israels hoved, og Herren sendte nogle tegn til dem",    2. norsk: Jeg er glad i min familie og jeg elsker å være sammen med dem.  engelsk: I love my family and I love being with them.    3. norsk: For noen år siden leste jeg en bok av Peter James.  engelsk: I recently read a book by Peter James.    4. norsk: De første månedene var jeg,"Derfor kaldte man den Babel, thi der forvirrede HERREN al Jordens Tungemål, og derfra spredte HERREN dem ud over hele Jorden.","Therefore its name was called Babel, because there Yahweh confused the language of all the earth. From there, Yahweh scattered them abroad on the surface of all the earth.",1,2,274
" Men den blev grundfæstet i de syv dage på sabbatsdagen, og i de syv dage herefter brød de igennem det sted, hvor","  19:11 But the king said to them, ""I have come to tell you that the prophets were not true prophets.  19:12 I have seen them, and I have heard them, and I have spoken to them.  19:13 I have seen that they had a great number of men, and I have heard","Derfor kaldte man den Babel, thi der forvirrede HERREN al Jordens Tungemål, og derfra spredte HERREN dem ud over hele Jorden.","Therefore its name was called Babel, because there Yahweh confused the language of all the earth. From there, Yahweh scattered them abroad on the surface of all the earth.",2,2,274
" (Kolosserne 3:13) Det, der sker i Guds hånd, betyder, at hele jorden er blevet forandret som følge Guds","  33:12 And when he saw the people of the land, he was astonished at the greatness of their numbers. He said to the people, ""How can you say that you have seen the people of the land? The land has been under the hand of a great king from the beginning of the ages, and it has not yet become a city.""","Derfor kaldte man den Babel, thi der forvirrede HERREN al Jordens Tungemål, og derfra spredte HERREN dem ud over hele Jorden.","Therefore its name was called Babel, because there Yahweh confused the language of all the earth. From there, Yahweh scattered them abroad on the surface of all the earth.",3,2,274
"
dansk
Then all the men and the women came up to him, and they dispersed him from there by the way, and it became no","    So there are no real laws about the size of the city. But what is the area of the city?    The area of the city is 2000 square miles. That is 2000 square miles of land.    So if the city was like 2000 square miles, and there was 1000","Derfor kaldte man den Babel, thi der forvirrede HERREN al Jordens Tungemål, og derfra spredte HERREN dem ud over hele Jorden.","Therefore its name was called Babel, because there Yahweh confused the language of all the earth. From there, Yahweh scattered them abroad on the surface of all the earth.",4,2,274
" I dette sted er der ingen bro og ingen vej.
Følg os
Facebook
Twitter
LinkedIn
Email
Forrige",                                                                                                                                                        ,"Derfor kaldte man den Babel, thi der forvirrede HERREN al Jordens Tungemål, og derfra spredte HERREN dem ud over hele Jorden.","Therefore its name was called Babel, because there Yahweh confused the language of all the earth. From there, Yahweh scattered them abroad on the surface of all the earth.",5,2,274
"
83Og når Herren havde forkultet ham og ladet ham kalde over jorden, sagde han:
84Riv Jerusalem i to."," they didn't have any water.    A:    There are many places in the Bible where there is no mention of water.  There is a verse about water in Genesis 38:    And the LORD God said to Moses, ""The earth is dry; therefore I will send you water.""    There is also the verse in Genesis ","Derfor kaldte man den Babel, thi der forvirrede HERREN al Jordens Tungemål, og derfra spredte HERREN dem ud over hele Jorden.","Therefore its name was called Babel, because there Yahweh confused the language of all the earth. From there, Yahweh scattered them abroad on the surface of all the earth.",6,2,274
.<|endoftext|>,"  16:15 The king said to the people: ""This is what you have heard: We have taken a great number of men from all the land of Egypt and brought them here to you, that you may know that I am the God of Israel, and that I have sent you men to make a covenant with you.  16:16","Derfor kaldte man den Babel, thi der forvirrede HERREN al Jordens Tungemål, og derfra spredte HERREN dem ud over hele Jorden.","Therefore its name was called Babel, because there Yahweh confused the language of all the earth. From there, Yahweh scattered them abroad on the surface of all the earth.",7,2,274
".
The Lord then spread out those who dwelt in those lands, and their walls were burnt up, and they left it.<|endoftext|>",.<|endoftext|>,"Derfor kaldte man den Babel, thi der forvirrede HERREN al Jordens Tungemål, og derfra spredte HERREN dem ud over hele Jorden.","Therefore its name was called Babel, because there Yahweh confused the language of all the earth. From there, Yahweh scattered them abroad on the surface of all the earth.",8,2,274
" 17 Men folket vendte tilbage til sine egne byer, og de havde mange børn.
18 Så samlede de op til sig og lagde de",. and there are still some places that are left and have been for a long time.<|endoftext|>,"Derfor kaldte man den Babel, thi der forvirrede HERREN al Jordens Tungemål, og derfra spredte HERREN dem ud over hele Jorden.","Therefore its name was called Babel, because there Yahweh confused the language of all the earth. From there, Yahweh scattered them abroad on the surface of all the earth.",9,2,274
