danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
!<|endoftext|>," 41 But if you eat, I will show you what it is to eat flesh: 42 for I will not eat the flesh of the beast, but of its young, and of its old, and of its young's young, and of its old's old, and of its old's old, and of its old's old's young. 43 And the flesh of the","Men for eders eget Blod kræver jeg Hævn; af ethvert Dyr kræver jeg Hævn for det, og af Menneskene indbyrdes kræver jeg Hævn for Menneskenes Liv.","I will surely require your blood of your lives. At the hand of every animal I will require it. At the hand of man, even at the hand of every man's brother, I will require the life of man.",0,2,209
"
Blev først klar over, at jeg var nødt til at læse artiklen en lille gang før jeg selv fandt ud af hvad jeg skulle skrive om!"," 60 And it shall not be eaten, nor be drunk, neither be broken into pieces, nor be broken into pieces, nor be put in the mouth of a beast, nor be put in the mouth of a beast, nor be put in the mouth of a beast, nor be put in the mouth of a beast, nor be put in the mouth of a beast, nor be put in the mouth of a beast,","Men for eders eget Blod kræver jeg Hævn; af ethvert Dyr kræver jeg Hævn for det, og af Menneskene indbyrdes kræver jeg Hævn for Menneskenes Liv.","I will surely require your blood of your lives. At the hand of every animal I will require it. At the hand of man, even at the hand of every man's brother, I will require the life of man.",1,2,209
"

4. Engelsk: This is the first time we are at this level.
Dansk: Det er første gang, jeg er på scenen på","  16. Du skal ikke spise af jorden, og du skal ikke spise af træerne. ->  16 You shall not eat from the earth, and you shall not eat from the trees.  17. 4:18 Jeg har også i mit hjerte en dyb frygt for, at du vil blive vred på mig og sige: »Jeg har gjort det her, som var ondt for dig!« ->","Men for eders eget Blod kræver jeg Hævn; af ethvert Dyr kræver jeg Hævn for det, og af Menneskene indbyrdes kræver jeg Hævn for Menneskenes Liv.","I will surely require your blood of your lives. At the hand of every animal I will require it. At the hand of man, even at the hand of every man's brother, I will require the life of man.",2,2,209
! (Vise i dag 20.30)<|endoftext|>,"    2. Norsk: Det er viktig å være i stand til å opprettholde god helse.  Engelsk: It's important to be able to maintain good health.    3. Norsk: Jeg har vært i byen og på byen, og jeg har sett den.  Engelsk: I went to the city and the city and I saw it.    4. Norsk: Er det virkelig nødvendig å ha en telefon?","Men for eders eget Blod kræver jeg Hævn; af ethvert Dyr kræver jeg Hævn for det, og af Menneskene indbyrdes kræver jeg Hævn for Menneskenes Liv.","I will surely require your blood of your lives. At the hand of every animal I will require it. At the hand of man, even at the hand of every man's brother, I will require the life of man.",3,2,209
"
Du er min ven, du kan hjælpe mig, så jeg kan leve! Jeg tør ikke engang at skrive det, men jeg ved at du ved","    Det er et faktum, at mange kvinder ikke kan blive gravide, hvis de har ubeskyttet sex. ->  It's a fact that many women can not become pregnant if they have unprotected sex.    En 1972 undersøgelse af 300 kvinder med fibromyalgi fandt, at kvinder, der spiste mere end 300 g protein per dag, havde større sandsynlighed","Men for eders eget Blod kræver jeg Hævn; af ethvert Dyr kræver jeg Hævn for det, og af Menneskene indbyrdes kræver jeg Hævn for Menneskenes Liv.","I will surely require your blood of your lives. At the hand of every animal I will require it. At the hand of man, even at the hand of every man's brother, I will require the life of man.",4,2,209
"
For mig er det helt naturligt at spise kød, så længe dyret og maden var tilberedt på en god måde - også selv om det måske til",.<|endoftext|>,"Men for eders eget Blod kræver jeg Hævn; af ethvert Dyr kræver jeg Hævn for det, og af Menneskene indbyrdes kræver jeg Hævn for Menneskenes Liv.","I will surely require your blood of your lives. At the hand of every animal I will require it. At the hand of man, even at the hand of every man's brother, I will require the life of man.",5,2,209
"
Lidt mere end det her, tak.
Jeg ved ikke, hvem det er, der er med. Han er den første spiller, som",.<|endoftext|>,"Men for eders eget Blod kræver jeg Hævn; af ethvert Dyr kræver jeg Hævn for det, og af Menneskene indbyrdes kræver jeg Hævn for Menneskenes Liv.","I will surely require your blood of your lives. At the hand of every animal I will require it. At the hand of man, even at the hand of every man's brother, I will require the life of man.",6,2,209
"«
Midt i et interview med den danske avis Jyllands-Posten sætter den amerikanske sangerinde Aretha Franklin ord på den måde, hvor"," ->  17:11 Og I må ikke spise kød med dets liv, dets blod.    18. Cheap flights from London to Cagliari ->  Billige flyrejser fra London til London    19. Things to do near The Hotel Cagliari ->  Restauranter i nærheden af The Hotel Cagliari    20. The hotel is about 20 minutes' walk from","Men for eders eget Blod kræver jeg Hævn; af ethvert Dyr kræver jeg Hævn for det, og af Menneskene indbyrdes kræver jeg Hævn for Menneskenes Liv.","I will surely require your blood of your lives. At the hand of every animal I will require it. At the hand of man, even at the hand of every man's brother, I will require the life of man.",7,2,209
" ->
15.09.2010, 01:41 #38206

16.",.  34:38 Og kjøtt med sitt liv og blod skal du ikke ete.<|endoftext|>,"Men for eders eget Blod kræver jeg Hævn; af ethvert Dyr kræver jeg Hævn for det, og af Menneskene indbyrdes kræver jeg Hævn for Menneskenes Liv.","I will surely require your blood of your lives. At the hand of every animal I will require it. At the hand of man, even at the hand of every man's brother, I will require the life of man.",8,2,209
" Og det gælder for resten af det, i går, i dag og i nattens timer.
Mit hjerte er åbent, men mit hjerte er",".  6:49 Men nu, Herre, kom og giv dem, hvad de måtte ønske, og lad dem få noget at spise, hvad de måtte ønske.<|endoftext|>","Men for eders eget Blod kræver jeg Hævn; af ethvert Dyr kræver jeg Hævn for det, og af Menneskene indbyrdes kræver jeg Hævn for Menneskenes Liv.","I will surely require your blood of your lives. At the hand of every animal I will require it. At the hand of man, even at the hand of every man's brother, I will require the life of man.",9,2,209
