danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
.<|endoftext|>," The name of the one wife was lamech, and the name of the other zillah. The name of the one wife was adah, and the name of the other zillah. The name of the one wife was lamech, and the name of the other zillah. The name of the one wife was adah","Ada fødte Jabal; han blev Stamfader til dem, der bor i Telte og holder Kvæg;","Adah gave birth to Jabal, who was the father of those who dwell in tents and have livestock.",0,2,98
" Hist den anden var datter af de to første, hun var da 32 og 31 aar gammel. I denne alder havde hun faa"," He was a slave to zillah, but she was his wife.  The next day, the people of Lamech were told that the angel of God was going to punish the people of Lamech for the wickedness of the people of the Lamech.  They were told that the angel of God would punish the people of the Lame","Ada fødte Jabal; han blev Stamfader til dem, der bor i Telte og holder Kvæg;","Adah gave birth to Jabal, who was the father of those who dwell in tents and have livestock.",1,2,98
.<|endoftext|>," Zillah was a beautiful, red-haired girl with a long dark brown hair. She had a face that was slightly wrinkled, and she wore a red dress with a purple and green pattern on it. She was about six feet tall.  ""How is your father?"" I asked.  ""He's fine,"" she said. ""","Ada fødte Jabal; han blev Stamfader til dem, der bor i Telte og holder Kvæg;","Adah gave birth to Jabal, who was the father of those who dwell in tents and have livestock.",2,2,98
" Han var søn af en konges sabelmand, som hed Abjashilh. Han blev ærkekonges søn i Juda, og","  In 1983, when I was fifteen years old, I was invited to a wedding in the village of Tariq in the south of the country, and I was one of the brides.  I was invited to marry my father, a very wealthy man, and I was the bride. My father was a very poor man,","Ada fødte Jabal; han blev Stamfader til dem, der bor i Telte og holder Kvæg;","Adah gave birth to Jabal, who was the father of those who dwell in tents and have livestock.",3,2,98
" Men da de var mærtede til døden, og den ene af dem blev sat op til himlen, da blev ada, den anden zilla",".  During the first century of the Islamic period, the name of the one was zillah, the name of the other adah.<|endoftext|>","Ada fødte Jabal; han blev Stamfader til dem, der bor i Telte og holder Kvæg;","Adah gave birth to Jabal, who was the father of those who dwell in tents and have livestock.",4,2,98
.<|endoftext|>,"    Nathaniel: Hi, I'm your automated assistant. I can answer your questions about Ash-Sharif.  Benedikte: What is the meaning of Ash-Sharif?  Nathaniel: Ash-Sharif Ash-Sharif (Arabic: العشريف) is a Palestinian religious","Ada fødte Jabal; han blev Stamfader til dem, der bor i Telte og holder Kvæg;","Adah gave birth to Jabal, who was the father of those who dwell in tents and have livestock.",5,2,98
" Da gik de begge op og ud i skibet; den ene havde hirden på, den anden havde en hund ved bæltet. Så lagde","  He then went to the temple of elohim, and found the temple of elohim was full of angels, and the angels were all men.  He went to the temple of elohim, and found the temple of elohim was full of angels, and the angels were all women.  He went to the temple of elohim","Ada fødte Jabal; han blev Stamfader til dem, der bor i Telte og holder Kvæg;","Adah gave birth to Jabal, who was the father of those who dwell in tents and have livestock.",6,2,98
"
4. English: It is time for you to come to terms with it.
Danish: Den tid er her, hvor du skal acceptere"," The first wife was the daughter of adan, the second the daughter of zillah. The mother of zillah was madana, the mother of madana was madana, and the mother of adan was adan. The second wife was the daughter of zillah. The mother of adan was madana, the mother of madana","Ada fødte Jabal; han blev Stamfader til dem, der bor i Telte og holder Kvæg;","Adah gave birth to Jabal, who was the father of those who dwell in tents and have livestock.",7,2,98
" 5 De gik så i land; og da Herren Gud havde sunget, drog de sammen og slog lejr langt borte i ødemarken ved en","    14. norsk: For at du skal få et godt inntrykk av Hotell Astoria i Aten, kan du se på bildene av Hotell Astoria.  engelsk: In order to get a good impression of Hotel Astoria in Athens, take a look at the pitures of Hotel Astoria.    15. norsk","Ada fødte Jabal; han blev Stamfader til dem, der bor i Telte og holder Kvæg;","Adah gave birth to Jabal, who was the father of those who dwell in tents and have livestock.",8,2,98
.<|endoftext|>,"  Mihra: What was the result of this?  Nayeli: The three women were in love, but one, Zillah, had her heart broken.  Mihra: Did they ever get married?  Nayeli: In 708, he married a woman named Salam.  Mihra: Did they","Ada fødte Jabal; han blev Stamfader til dem, der bor i Telte og holder Kvæg;","Adah gave birth to Jabal, who was the father of those who dwell in tents and have livestock.",9,2,98
