danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" så ser det godt ud til dig og dine gæster.
Her vises en model, hvor de to vægge er i en streg; det er ikke"," you shall make a boat, and shall make a hull of it, and shall make a mast of it. you shall make a ship of gopher wood, and shall make a vessel of it. you shall make a ship of gopher wood, and shall make a vessel of it. you shall make a ship of gopher wood, and shall make a vessel of","og således skal du bygge Arken: Den skal være 300 Alen lang, 50 Alen bred og 30 Alen høj;","This is how you shall make it. The length of the ship will be three hundred cubits, its breadth fifty cubits, and its height thirty cubits.",0,2,151
" den skal være helt plan og ligebenet, så den kan strækkes, og den skal ikke blive for høj-høj og for bred.
","  8:28 Then the captain of the ship shall make the ship a wall, and shall make the walls of it; and he shall make a door therein.  8:29 Then the captain shall set up the ship in the midst of the sea.  8:30 Then the captain shall take the ship out of the midst of the sea","og således skal du bygge Arken: Den skal være 300 Alen lang, 50 Alen bred og 30 Alen høj;","This is how you shall make it. The length of the ship will be three hundred cubits, its breadth fifty cubits, and its height thirty cubits.",1,2,151
" på den måde kan den hænge der.
Vi har jo også to stande med kunst. Og jeg har et rum for kunst, det er vores"," you shall make a door in the ship, and seal it in and out with pitch. you shall make a door between the ship and the sea, and seal it with pitch. you shall make a door between the ship and the earth, and seal it with pitch. you shall make a door between the ship and the sky, and seal it with pitch. you shall","og således skal du bygge Arken: Den skal være 300 Alen lang, 50 Alen bred og 30 Alen høj;","This is how you shall make it. The length of the ship will be three hundred cubits, its breadth fifty cubits, and its height thirty cubits.",2,2,151
" og tag de sidste brædder op og træk dem i siderne, så du kan holde de næste stykker, sammen.
8 Du skal skære", And I will make a ship of wood of gopher wood. And you shall make the ship of gopher wood.  The ship of gopher wood.  The ship of gopher wood.  The ship of gopher wood.  The ship of gopher wood.  The ship of gopher wood.  The ship of gopher wood.  The,"og således skal du bygge Arken: Den skal være 300 Alen lang, 50 Alen bred og 30 Alen høj;","This is how you shall make it. The length of the ship will be three hundred cubits, its breadth fifty cubits, and its height thirty cubits.",3,2,151
"
Det skal gøres meget forsigtigt for det tager tid at lave den, fordi der skal være en god højde på den. Til højre er der ikke noget",.<|endoftext|>,"og således skal du bygge Arken: Den skal være 300 Alen lang, 50 Alen bred og 30 Alen høj;","This is how you shall make it. The length of the ship will be three hundred cubits, its breadth fifty cubits, and its height thirty cubits.",4,2,151
" den bliver da helt uigennemsigtig! Se nu på: 20 minutter efter min fremstilling kan du sætte den op, sætte den på","    18. norsk: De beste økonomihotellene i Lake Placid  engelsk: Best Value Hotels in Lake Placid    19. norsk: 1 Gratis Du vil elske denne appen, fordi den er en av de beste apps for å se på videoer i høy kvalitet.  engelsk: 1 Free You'll love this app, because","og således skal du bygge Arken: Den skal være 300 Alen lang, 50 Alen bred og 30 Alen høj;","This is how you shall make it. The length of the ship will be three hundred cubits, its breadth fifty cubits, and its height thirty cubits.",5,2,151
" det er ikke meget arbejde. De er meget forskellige farver og former. Du kan bruge dem i mange forskellige rum.
En ark til at dække gulvet",.<|endoftext|>,"og således skal du bygge Arken: Den skal være 300 Alen lang, 50 Alen bred og 30 Alen høj;","This is how you shall make it. The length of the ship will be three hundred cubits, its breadth fifty cubits, and its height thirty cubits.",6,2,151
 derved bearbejdes det øverste lag i det underliggende; det yderste lag bliver til kridtsten og den sidste lag til kvarts; derved,"  I was born in the country of the king, and I was the son of the king. I was a youth when I was made king, and I was a man when I was made king. I was a king when I was made king. I was a king when I was made king. I was a king when I was made king.  I was","og således skal du bygge Arken: Den skal være 300 Alen lang, 50 Alen bred og 30 Alen høj;","This is how you shall make it. The length of the ship will be three hundred cubits, its breadth fifty cubits, and its height thirty cubits.",7,2,151
" og om vinteren er det nødvendigt med tykke tæpper; det gør ikke kun huset varmere, men også godt for miljøet.
Så skal du vælge gardiner", you shall make a boat of gopher wood. you shall make a ship of gopher wood. you shall make a boat of gopher wood. you shall make a ship of gopher wood. you shall make a ship of gopher wood. you shall make a boat of gopher wood. you shall make a ship of gopher wood. you shall make a,"og således skal du bygge Arken: Den skal være 300 Alen lang, 50 Alen bred og 30 Alen høj;","This is how you shall make it. The length of the ship will be three hundred cubits, its breadth fifty cubits, and its height thirty cubits.",8,2,151
"; det er et mønster, som ikke kun er til pynt, men også et hus, som man kan skabe om til en bolig.<|endoftext|>"," the pitch shall be in the middle of the ship. I will build it of gopher wood, and I will seal it with pitch. I will make it of wood that is as thick as the ship.  I will make a ship of gopher wood. I will make it of wood that is as thick as the ship. I will make it of wood that","og således skal du bygge Arken: Den skal være 300 Alen lang, 50 Alen bred og 30 Alen høj;","This is how you shall make it. The length of the ship will be three hundred cubits, its breadth fifty cubits, and its height thirty cubits.",9,2,151
