danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" og den der tog på den syvende dag og gik ind ad den vej, tog da ikke til det sted, som var åbenbaret ham af den",.<|endoftext|>,"og Gud velsignede den syvende Dag og helligede den, thi på den hvilede han efter hele sit Værk, det, Gud havde skabt og udført.","God blessed the seventh day, and made it holy, because he rested in it from all his work which he had created and made.",0,2,32
" men dagen efter var der stadig ikke noget. ->
norsk
14 På sjunde dagen fullbordade gud vad han hade utfört och på sjunde dagen",".  16:17 Men nu, i sjunde dagen, fullbordade Gud sitt verk, som han hade gjort, och han vilade på sjunde dagen från allt sitt verk, som han hade gjort.<|endoftext|>","og Gud velsignede den syvende Dag og helligede den, thi på den hvilede han efter hele sit Værk, det, Gud havde skabt og udført.","God blessed the seventh day, and made it holy, because he rested in it from all his work which he had created and made.",1,2,32
"; det er det fjerde og syvende element, man ser af dette arbejde.<|endoftext|>","  14. Svenska: De är mycket bra, jag skulle vilja rekommendera dem till någon.  Engelska: They are very good, I would recommend them to anyone.  15. Svenska: 1 Gratis En app som hjälper dig att hitta och ta bort oönskade objekt i Windows 10.  Engelska: 1 Free An app that","og Gud velsignede den syvende Dag og helligede den, thi på den hvilede han efter hele sit Værk, det, Gud havde skabt og udført.","God blessed the seventh day, and made it holy, because he rested in it from all his work which he had created and made.",2,2,32
" derefter var han blandt folkene som forræder.

The fact that in the 1400s, they were considered to be"," 23:12-14. 1. The Lord said to Moses: ""Go to your place and put up a tent for yourself in the place which is in the desert, and I will give you a tent for your tent in the place which is in the desert. 2. When you go out from there, you","og Gud velsignede den syvende Dag og helligede den, thi på den hvilede han efter hele sit Værk, det, Gud havde skabt og udført.","God blessed the seventh day, and made it holy, because he rested in it from all his work which he had created and made.",3,2,32
" men han byggede ikke et alter foran HERRENS ansigt. Derfor skal mit barn leve et helt år.
17. Og du skal være min",".  25. På sjunde dagen fullbordade Gud sitt verk, som han hade gjort.<|endoftext|>","og Gud velsignede den syvende Dag og helligede den, thi på den hvilede han efter hele sit Værk, det, Gud havde skabt og udført.","God blessed the seventh day, and made it holy, because he rested in it from all his work which he had created and made.",4,2,32
 han hvilede dermed fra at udføre sine gerninger.»«»Da nu en og anden blev greben af åndelig visdom og kundskaber og," 10 And he made a covenant with the Lord of hosts, and said, I am the Lord, and I will work for the ends of the earth; and I will bring forth the fruit of the earth, and the bountiful harvest of the land.  11 And he said, I will work for the ends of","og Gud velsignede den syvende Dag og helligede den, thi på den hvilede han efter hele sit Værk, det, Gud havde skabt og udført.","God blessed the seventh day, and made it holy, because he rested in it from all his work which he had created and made.",5,2,32
" 25:29. Så skal der så mange, som er blevet gjort uret, så, at det skal være til advarsel i Herrens øjne","  17. Norsk: Men denne gang var det ikke bare de to som var i tvil.  Engelsk: But this time, it wasn't just the two who were unsure.  18. Norsk: 13-åringen er ikke den eneste som har fått en «bite» i øret.  Engelsk: The 1","og Gud velsignede den syvende Dag og helligede den, thi på den hvilede han efter hele sit Værk, det, Gud havde skabt og udført.","God blessed the seventh day, and made it holy, because he rested in it from all his work which he had created and made.",6,2,32
; og på den ottende dag stod han op og gik op til Himlen.<|endoftext|>,.<|endoftext|>,"og Gud velsignede den syvende Dag og helligede den, thi på den hvilede han efter hele sit Værk, det, Gud havde skabt og udført.","God blessed the seventh day, and made it holy, because he rested in it from all his work which he had created and made.",7,2,32
"; og på den åttende dag vendte han sig imod den sjette, 10 og hele den dag sov han og døde.<|endoftext|>","  24:20 Then he lay down his son, and he said to him, ""I will put thee on thy seat in my house.  24:21 Then the man said to him, ""Why then, my son, go and seek thy brother; for I am afraid of thy brother.""  24:","og Gud velsignede den syvende Dag og helligede den, thi på den hvilede han efter hele sit Værk, det, Gud havde skabt og udført.","God blessed the seventh day, and made it holy, because he rested in it from all his work which he had created and made.",8,2,32
" det er op til den syvende dag, hvordan man skal tolke det, men jeg tror bare, at en gud har ret til at hvile, som han",.<|endoftext|>,"og Gud velsignede den syvende Dag og helligede den, thi på den hvilede han efter hele sit Værk, det, Gud havde skabt og udført.","God blessed the seventh day, and made it holy, because he rested in it from all his work which he had created and made.",9,2,32
" og han fyldte en ny måne til den syvende dag."" på Engelsk: (b) And on the seventh day, after the work that he",.<|endoftext|>,"og Gud velsignede den syvende Dag og helligede den, thi på den hvilede han efter hele sit Værk, det, Gud havde skabt og udført.","God blessed the seventh day, and made it holy, because he rested in it from all his work which he had created and made.",10,2,32
;<|endoftext|>,"  The seventh day, as the seventh day of the week, God gave him a piece of bread. And he said to him, ""Take this bread and eat it."" And he took it, and ate it. And when he had eaten it, he said to his disciples, ""You will not be able to do this again."" And","og Gud velsignede den syvende Dag og helligede den, thi på den hvilede han efter hele sit Værk, det, Gud havde skabt og udført.","God blessed the seventh day, and made it holy, because he rested in it from all his work which he had created and made.",11,2,32
" den syvende dag var den eneste dag til hviletid for alle engle, til hviletid for alle åndelige ting og til hviletid for alt,",    17. Vi kan inte längre lita på att människor kommer att ta hand om oss. ->  We cannot rely on people to care for us anymore.    18. Jag kommer att ha med mig mina egna kläder. ->  I will bring my own clothes.    19. Han har nämligen aldrig varit i kontakt med,"og Gud velsignede den syvende Dag og helligede den, thi på den hvilede han efter hele sit Værk, det, Gud havde skabt og udført.","God blessed the seventh day, and made it holy, because he rested in it from all his work which he had created and made.",12,2,32
