danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" 'Ashtar'. 2. Da han var blitt 13 år, blev han far til Uzzar den tredje, 3.", and thomas.    13. De beste hotellene i nærheten av Saint-Sulpice - TripAdvisor -> The Best Saint-Sulpice Steakhouses - TripAdvisor    14. Søk etter hoteller i Auberge-Saint-Michel -> Search 12 hotels in Auberge-Saint-Michel    15. Hvordan konvertere fra JPG til T,"Jebusiterne, Amoriterne, Girgasjiterne,","the Jebusite, the Amorite, the Girgashite,",0,2,249
" og var datter av Esarhaddon, konge Ithakit, konge av Hakkamon. ->
English
Zidan avlede z"," and Sidon, and he gave his daughter Sidon (Heth). The book of Acts tells us that Sidon was a son of Uzziah, who was a son of Ezekiel and his wife Heth.  In the Book of Daniel, the story is told of a man who was born of a virgin. He was called Ishmael, and was a man of great strength,","Jebusiterne, Amoriterne, Girgasjiterne,","the Jebusite, the Amorite, the Girgashite,",1,2,249
" fordi i hans ætt, som er avle, de også kalles het, og het, og het. -> Svenska
Zidon i sin førstefødte",", and zaneth. He also became the father of the sons of Akkadian kings, Ishtar and Hathor, as well as the son of Ishtar and Hathor.  In 386 BC, Sidon was defeated by Akkadian king Artaxerxes IV. Sidon was captured and destroyed.<|endoftext|>","Jebusiterne, Amoriterne, Girgasjiterne,","the Jebusite, the Amorite, the Girgashite,",2,2,249
" også til sin onkel, som da blev hans tretten arver. Så tok han sin sønn Kadesja og hans kone og drog til Egypten,",", and ram.<|endoftext|>","Jebusiterne, Amoriterne, Girgasjiterne,","the Jebusite, the Amorite, the Girgashite,",3,2,249
" og hans brødre til at holde seg borte, ikke bare på grunn av deres onde vesen, men også på grunn av dem som til sist vant en"," and cibor. Sidon had a son named Sidon (Akkadian: Ḥidan, ; also called Sidon), son of Sidon and his wife, Marduk, and daughter of Sidon and his wife, Akkadian: Sidon, son of Sidon.  History.  In the early 2nd century BC, the Sumerians established the S","Jebusiterne, Amoriterne, Girgasjiterne,","the Jebusite, the Amorite, the Girgashite,",4,2,249
" men i dette tilfelle han er blitt adskilt fra sin hustru for å gjøre henne en tjeneste.
dansk: I det andet tilfælde, når to af"," and sidon, and the son of Sidon, and the son of Sidon, and the son of Sidon, and the son of Sidon, and the son of Sidon, and the son of Sidon, and the son of Sidon, and the son of Sidon, and the son of Sidon, and the son of Sidon, and the son of Sidon, and the","Jebusiterne, Amoriterne, Girgasjiterne,","the Jebusite, the Amorite, the Girgashite,",5,2,249
",
og hans moder, hans ene mor, som i sit barns fødsel hadde gitt ham navnet
Zion.<|endoftext|>",", and sidon son, and sidon son of sidon, and sidon son of sidon.  da:  Da det ikke var muligt at komme over til Egypten, vendte han tilbage til Kanaan, hvor han blev far til Sidon, hans førstefødte, og Sidon, Sidon, Sidon, Sidon.<|endoftext|>","Jebusiterne, Amoriterne, Girgasjiterne,","the Jebusite, the Amorite, the Girgashite,",6,2,249
", er i seg selv ikke så svært.<|endoftext|>"," and hath, and hath, and hath, and hath, and hath, and hath, and hath, and hath, and hath, and hath, and hath, and hath, and hath, and hath, and hath, and hath, and hath, and hath, and hath, and hath, and hath","Jebusiterne, Amoriterne, Girgasjiterne,","the Jebusite, the Amorite, the Girgashite,",7,2,249
", på grunn av sitt gode helbred. ->
norsk<|endoftext|>"," and the sons of sidon, the sons of heth, and the sons of sidon, the sons of sidon, the sons of sidon, the sons of sidon, the sons of sidon, the sons of sidon, the sons of sidon, the sons of sidon, the sons of sidon, the sons of sidon, the sons of sidon, the sons of","Jebusiterne, Amoriterne, Girgasjiterne,","the Jebusite, the Amorite, the Girgashite,",8,2,249
" i det første år efter hans fødsel. Hans førstefødte skal være av den urenhet, at hver mand har en hustru, og hans førstefødte"," and khath, son of the king of Jazira, son of the king of the Danites, son of the king of the Ammonites, son of the king of the Chaldeans, son of the king of the Jebusites, son of the king of the Ammonites, son of the king of the Ammonites, son of the king of the Ammonites","Jebusiterne, Amoriterne, Girgasjiterne,","the Jebusite, the Amorite, the Girgashite,",9,2,249
