danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
"'"" på norsk er:
Det er som i det samme verset i det gamle testamentet (1 Mos 3, 16):","  ""But I am not a king!"" said the old man. ""I am not the king of the world.""  ""You are,"" said the old man, ""but you do not know that. And you may be the King of the world, but you are not the King","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",0,2,86
"""<|endoftext|>","  ""What is the purpose of your life?"" I asked.  ""To make me a God. I want to be a God, but I am not yet a God. I have a life of my own, but I am not a God. I am a slave, a creature","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",1,2,86
" Men han sagde til dem: ""Hvorfor går I ud af helvedet og over i dødsriget? I har jo ikke vidst, at","  ""But it is not your will.""  ""It is.""  ""If you were to give it life, it would be like the tree of life in the sun, which gives its fruit. If you give it life, it will grow up like the tree of life in the","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",2,2,86
" – – ""Så du forstår, at synden er ikke én, men alle, de tanker, den forfører; det er kun dig, der","  ""But I'm afraid that's not the case. I don't know what's going to happen to the son of a bitch, and I don't know what I'm supposed to do about it. If I don't do well, the son","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",3,2,86
" På samme måde, hvis du tror, at den levende Gud, din Far, har sendt dig ud på en lang færd, og at alt ville gå","  ""I will not.""  ""Then you will not,"" said the woman. ""For you are the one who has the power to decide, and you must not be given to the devil. You must not be tempted by the temptations of the flesh. You must not be","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",4,2,86
"
7. Forresten gør de mennesker, der ikke er så gode til at lide dig, en tjeneste i deres hjerter, ikke i sit sind.","  I knew this was a false dichotomy. I could not imagine a more perfect way to rule over a demon. I asked if I could come in and see him.  ""No,"" he said. ""You can't. He is not your enemy.""  ""","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",5,2,86
" (Satan lærer os at bede Gud om at give os denne oplysning, når vi gør det rigtige i livet).
""Kære børn!"" sagde","  ""And if you fail to do that, I shall make it a sign that the Lord is with you.""  ""But if you don't succeed in doing that, I shall make it a sign that the Lord is with you.""  ""You are the Lord,"" said the","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",6,2,86
" på engelsk?
And so, if ye know when you will sin well, you will know that when you go out of the way, the evil","  ""I see."" She turned her back to him. ""I know what I should do.""  ""Do it,"" he said. ""Do it. You must do it.""  ""I know. I know."" She turned to the door, but it was locked.  ""","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",7,2,86
"
Hebr. 2,8, som et tegn på omvendelse, gavner det kristne liv at vide, at når vi omvender","  And he took up his pen, and wrote the words, ""This is the way that the Lord has commanded you to think.""  ""Oh,"" said the girl. ""I'm sorry.""  ""It's a little difficult for me to understand,"" said the boy.","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",8,2,86
"
This was the prophet's word, and He was the king and the Lord's anointed. ->
Dette var profeternes","  ""That is true, but, I am not sure if I will be able to do that.""  ""You will be able to do it, but you will have to do it on your own terms, not in the direction of a leader.""  ""I am sorry, but","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",9,2,86
 I denne samtale mellem dig og Gud beder han dig om at gøre dig umage for at opnå det højeste mål i det liv du nu har levet.,"  ""You have the power to do that,"" I said. ""You know how it works.""  ""It's not about the power, it's about the will,"" she said. ""It's the will of the Spirit. If you love the Spirit, you can","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",10,2,86
" (1. Kor. 6, 7).
Guds rige er i dag i Guds hjerte, og kun ham råder over det. Det","  ""What is the point of that?""  ""The point is to make the world a better place.""  ""You don't know what that means.""  ""I don't know, but I have seen it.""  ""You have seen it? I'm afraid","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",11,2,86
" ""Ved du, at ved den slags synd er det du ikke er det værd som menneske; du er jo altid selv skyldig,"" sier han. Det","  ""Who's to rule over it? I'm a human being, not a machine. I've come to know the nature of human beings and I know what I'm doing is wrong. If you don't do well, I'll kill you. I","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",12,2,86
" 5Men du, der lever og forfølger i dit hjerte, du, den almægtige! du skal ikke være dig forlegen (ved","  And then they left.  The next day, the night before, the little girl who was supposed to come to him on the afternoon of the wedding, came to him in the morning.  ""I am sorry, but I am not a man, I am a woman,"" she","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",13,2,86
"
Engelsk: And then they said to him, ""Your eyes are not full; surely if you did not know what sin you have commit upon the","  ""If you're going to take this as an insult, then I'm going to take it as an insult,"" he said. ""But I have no intention of taking it as an insult.""  ""You've been taken as an insult, you know,"" said the","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",14,2,86
"
Abraham havde vel en stor portion om hvad synd bestod i, for alle var vel overbevist om at han måtte eje en del i synden","  The King, who had been busy with the work of his own life, had been looking at the boy, and he had said:  ""The little girl, the little girl, will not be well if you do not succeed in her. You will have to be strong, you","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",15,2,86
" (Johannes, 5,30).
Det er derfor helt forkert, vi mennesker kun tænker og handler som om vi er Guds rige mennesker","  He smiled, and she heard the distant sound of a door closing behind him. She looked back at the door. It was locked. She put the sword back into her satchel and hurried out of the room. She had to hurry.  ""You are not going to be","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",16,2,86
" (Matt. 16,31, Lukas 2:11) Synden lurer alltid ved døren, om enn den er villig til","  Again the young man laughed. ""I don't understand that. I don't think it will be lifted up. If I do well, it will not be lifted up. If I don't do well, it will not be lifted up.""  ""I don","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",17,2,86
" 52 Og dette skal være dig en vis trøst. Dersom du med frimodighed og tillid slår dig til ro, og hvis du ikke gør","  ""But,"" I said, ""how will we be able to do it?""  ""Because you are the master of all that is, and you are the master of everything. You are the master of everything that is, and you are the master of everything that is. If you","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",18,2,86
"
Den hellige profeterede. ""Bonhomme,
I skal elske hverandre og ikke dømme hverandre."" 31Da sa Aron til","  ""Then how do you know he is not lying?""  ""I do not know. I only know what I see. I do not know how he has behaved. I know that it is a lie, and that you will not be able to prove it. You are right","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",19,2,86
"

dansk: De to kvinder kom ind på mit kontor, og de blev begge ved med at fortælle mig, hvor fantastisk det var i Mexico,","  ""I will be the ruler of the people of Israel,"" said Eliza. ""I will be the king of the people of Israel. I will be the king of the people of Israel.""  ""You will be the king of Israel, my little girl,"" said Mordec","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",20,2,86
" (Johannes 15,19 - 20).
Matteus 26.12-15
Men da","  ""No!""  ""No, not no, but no. If you do not do well, sin will be lifted up.""  ""No, no, no!""  ""No, no, no!""  ""No, no, no!""  ""No, no, no","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",21,2,86
" på engelsk?
28 ""When this kind of thing happens to you when you do good, rejoice, for when it happens to you","  ""No, I don't think that. It's a question of what happens when you and I get to be alone, and what happens when I and you go to war.""  ""Yes, it's a question of what happens when we get to be alone.","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",22,2,86
"
Disse ord skal blive et tydeligt grundlag for jer i jeres næste personlige rejse og vise hvordan I må få øjnene op for hvor vigtig respekt og kærlighed","    ""Do you mean, you want to be a king?""    ""Yes.""    ""Do you want to be the ruler of the world?""    ""Yes.""    ""Do you want to rule over the world?""    ""Yes.""    ""","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",23,2,86
""" (Matt 27:4).<|endoftext|>","  ""You are right,"" said the Master, ""but how shall I make him obey me? I can't make him do as he pleases. I must get him to listen to me, and to obey me. How shall I do that? I must tell him to go","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",0,5,86
"
5 Derfor siger Herren HERREN til Israeliterne: ""Så I påkalder HERREN JEUS, og I skal love HERREN","    And there it was, the most terrifying thing that could possibly have happened to me. I was so scared that I didn't even know what to do. I felt like I was going to faint.    I started to cry, and I knew that I was going","Men Kain yppede Kiv med sin Broder Abel; og engang de var ude på Marken, sprang Kain ind på ham og slog ham ihjel.","Cain said to Abel, his brother, ""Let's go into the field."" It happened when they were in the field, that Cain rose up against Abel, his brother, and killed him.",1,5,86
