danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" ->
1:6 The sons of Nachor: Aseel—Aliah, Ahaz, and Abihu, and B"," after the flood, the flood went on, and they drowned in the river. after the flood, the flood came back, and the flood was a great disaster. after the flood, the flood came back, and the flood was a great disaster.    Output:  No    Data:  Explanation","Jafets Sønner: Gomer, Magog. Madaj, Javan, Tubal, Mesjek og Tiras.","The sons of Japheth: Gomer, Magog, Madai, Javan, Tubal, Meshech, and Tiras.",0,2,235
.<|endoftext|>,"    Output:  noah, shem, japheth, ham    Input:  Noah was a very good farmer.  He grew wheat, barley, and oats.  He also had a lot of other crops.  He had a lot of sheep and goats.  He had","Jafets Sønner: Gomer, Magog. Madaj, Javan, Tubal, Mesjek og Tiras.","The sons of Japheth: Gomer, Magog, Madai, Javan, Tubal, Meshech, and Tiras.",1,2,235
" 1 Mos. 21, 23. 24-25. Det er efter 3 moseboger; og",                                                                                                                                  ,"Jafets Sønner: Gomer, Magog. Madaj, Javan, Tubal, Mesjek og Tiras.","The sons of Japheth: Gomer, Magog, Madai, Javan, Tubal, Meshech, and Tiras.",2,2,235
" I hans slægt fandt det sted, at en af sønnene af dem, som var af slægt med Noah, den førstefødte, som var af slægt","  15. norsk: Dette er en svært god ting, men det er en dårlig ting.  engelsk: This is a very good thing, but it is a bad thing.  16. norsk: Så kan du selv se, om du er i stand til at finde en god løsning.  engelsk: Then","Jafets Sønner: Gomer, Magog. Madaj, Javan, Tubal, Mesjek og Tiras.","The sons of Japheth: Gomer, Magog, Madai, Javan, Tubal, Meshech, and Tiras.",3,2,235
" 8 Da blev der to til, og de var kam og saabsønner, det tredje led hed njaas. 9 Men da de"," they were of a kind which they were not; they were not of a kind which they were. they were of a kind which they were not. they were of a kind which they were not. sons of noah and of shem, ham, and japheth were born to them after the flood. they were","Jafets Sønner: Gomer, Magog. Madaj, Javan, Tubal, Mesjek og Tiras.","The sons of Japheth: Gomer, Magog, Madai, Javan, Tubal, Meshech, and Tiras.",4,2,235
"
15 Men han, der bar dem frem ved bækkenudløbet, var den, der førte frem til det sted, der kaldes ""G","    2. Den eneste måde at undgå dette er at spise mere frugt og grøntsager. ->  The only way to avoid this is to eat more fruit and vegetables.    3. Jeg har ikke et enkelt øjebliks tvivl om, at vi står foran en ny æra. ->  I have no doubts at all","Jafets Sønner: Gomer, Magog. Madaj, Javan, Tubal, Mesjek og Tiras.","The sons of Japheth: Gomer, Magog, Madai, Javan, Tubal, Meshech, and Tiras.",5,2,235
" og en fjerde, ved navn Nef og ved den sjette, han som hed Obed. Da gav Herren Obed sin datter, som han elskede", sons were born to them after the flood. sons were born to them after the flood. sons were born to them after the flood. sons were born to them after the flood. sons were born to them after the flood. sons were born to them after the flood. sons were born to them after the flood. sons were,"Jafets Sønner: Gomer, Magog. Madaj, Javan, Tubal, Mesjek og Tiras.","The sons of Japheth: Gomer, Magog, Madai, Javan, Tubal, Meshech, and Tiras.",6,2,235
" 67:8 Men disse gik som i ørkenen og sloges imod hverandre med våben, 68: 7 men israeliterne"," the sons of noah and of shem, ham, and japheth were the descendants of the sons of jahweh and of the sons of hezekiah, and of the sons of hananiah, and of the sons of amos, and of the sons of laman, and of the sons","Jafets Sønner: Gomer, Magog. Madaj, Javan, Tubal, Mesjek og Tiras.","The sons of Japheth: Gomer, Magog, Madai, Javan, Tubal, Meshech, and Tiras.",7,2,235
"
1 Og det førte også til noget storartet. Da kong Jafet lod Israels konge se og høre det, sagde kongen: 'Se,",.<|endoftext|>,"Jafets Sønner: Gomer, Magog. Madaj, Javan, Tubal, Mesjek og Tiras.","The sons of Japheth: Gomer, Magog, Madai, Javan, Tubal, Meshech, and Tiras.",8,2,235
"
engelsk: 1:53 And unto Nimrod, and unto Nimrod's sons, and to Nimrod's",.<|endoftext|>,"Jafets Sønner: Gomer, Magog. Madaj, Javan, Tubal, Mesjek og Tiras.","The sons of Japheth: Gomer, Magog, Madai, Javan, Tubal, Meshech, and Tiras.",9,2,235
