danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
"
engelsk: They are also the birds who inhabit the sky in seven plums. They are the birds who have been placed from the moment of the"," The seven-eyed birds of the sky were the seven great birds, the seven-eyed birds of the sky were the seven great birds, the seven-eyed birds of the sky were the seven great birds. The seven-eyed birds of the sky were the seven great birds of the sky, the seven great birds of the sky, the seven great birds of","Thi om syv Dage vil jeg lade det regne på Jorden i fyrretyve Dage og fyrretyve Nætter og udslette alle Væsener, som jeg har gjort, fra Jordens Flade.""","In seven days, I will cause it to rain on the earth for forty days and forty nights. Every living thing that I have made, I will destroy from the surface of the ground.""",0,2,162
 Hvirvler som flagermus – men det gør vi jo så godt – og deres afkom. Og vi ser dem jo ikke for øjnene,"  12:16 And the Lord God, who has given the heavens and earth, and the sea, and the air, and the water, and the meadow, and the field, and the tree, and the bush, and the vine, and the fruit, and the beech, and the oak, and the fig, and the","Thi om syv Dage vil jeg lade det regne på Jorden i fyrretyve Dage og fyrretyve Nætter og udslette alle Væsener, som jeg har gjort, fra Jordens Flade.""","In seven days, I will cause it to rain on the earth for forty days and forty nights. Every living thing that I have made, I will destroy from the surface of the ground.""",1,2,162
"
Både menneske og fugle æder hinanden på nært hold, og det samme gør alle slags fugle, selv de mindste, som kan lide mennesker.","  In the 1930s, the word ""French"" was used to describe a series of large, deep, open, flat, flat-topped, white, sandy, rocky, sandy, and gravely flat-topped, flat-topped, white, sandy, rocky, sandy, and","Thi om syv Dage vil jeg lade det regne på Jorden i fyrretyve Dage og fyrretyve Nætter og udslette alle Væsener, som jeg har gjort, fra Jordens Flade.""","In seven days, I will cause it to rain on the earth for forty days and forty nights. Every living thing that I have made, I will destroy from the surface of the ground.""",2,2,162
. -> Svenska<|endoftext|>, The seed of the seed of the seed of the seed of the seed of the seed of the seed of the seed of the seed of the seed of the seed of the seed of the seed of the seed of the seed of the seed of the seed of the seed of the seed of the seed of the seed of the seed of the seed of the seed of,"Thi om syv Dage vil jeg lade det regne på Jorden i fyrretyve Dage og fyrretyve Nætter og udslette alle Væsener, som jeg har gjort, fra Jordens Flade.""","In seven days, I will cause it to rain on the earth for forty days and forty nights. Every living thing that I have made, I will destroy from the surface of the ground.""",3,2,162
.<|endoftext|>,"  The most important part of the song is the song of the ""Ping-Pong"".  It is a song of the earth, where the birds of the sky are singing and the earth is singing.  It is also called ""Hail, Ho-Ho!""  It is a song of the birds of the sky, where the birds","Thi om syv Dage vil jeg lade det regne på Jorden i fyrretyve Dage og fyrretyve Nætter og udslette alle Væsener, som jeg har gjort, fra Jordens Flade.""","In seven days, I will cause it to rain on the earth for forty days and forty nights. Every living thing that I have made, I will destroy from the surface of the ground.""",4,2,162
" ->
For each parent there is one generation, a male child at every birth, or a female child at every birth.
Dette er en af","        The seven and seven, male and female, to keep seed alive on the surface of all the earth.        The seven and seven, male and female, to keep seed alive on the surface of all the earth.        The seven and seven, male and female, to keep seed alive on the surface of all","Thi om syv Dage vil jeg lade det regne på Jorden i fyrretyve Dage og fyrretyve Nætter og udslette alle Væsener, som jeg har gjort, fra Jordens Flade.""","In seven days, I will cause it to rain on the earth for forty days and forty nights. Every living thing that I have made, I will destroy from the surface of the ground.""",5,2,162
"
Sådan opstod den gamle visdom, at der skal seks til seks - syv par - for at give tre barn - ja, hele verden. Dermed","  ""Such is the story of the seven birds of the sky,"" said the king. ""They are like seven angels who are in the sky. They have eyes, ears, and wings. They are like the seven angels of the heavens. They are the seven angels of the heavens. They are like the seven angels of the heavens.","Thi om syv Dage vil jeg lade det regne på Jorden i fyrretyve Dage og fyrretyve Nætter og udslette alle Væsener, som jeg har gjort, fra Jordens Flade.""","In seven days, I will cause it to rain on the earth for forty days and forty nights. Every living thing that I have made, I will destroy from the surface of the ground.""",6,2,162
.<|endoftext|>,".  Det är också den högsta av alla de sju himlens fåglar, sju och sju, manliga och kvinnliga, för att livnära frö på ytan av hela jorden.<|endoftext|>","Thi om syv Dage vil jeg lade det regne på Jorden i fyrretyve Dage og fyrretyve Nætter og udslette alle Væsener, som jeg har gjort, fra Jordens Flade.""","In seven days, I will cause it to rain on the earth for forty days and forty nights. Every living thing that I have made, I will destroy from the surface of the ground.""",7,2,162
"

5. en: You can't go any further than last year.
da: Man kan ikke gå en dag længere end sidste år","    6. Dansk: Der er en lang historie bag den.  Engelsk: There is a long history behind it.    7. Dansk: Jeg er virkelig en sucker for de små ting.  Engelsk: I'm a sucker for the little things.    8. Dansk: Det er et sted, hvor jeg føler mig hjemme","Thi om syv Dage vil jeg lade det regne på Jorden i fyrretyve Dage og fyrretyve Nætter og udslette alle Væsener, som jeg har gjort, fra Jordens Flade.""","In seven days, I will cause it to rain on the earth for forty days and forty nights. Every living thing that I have made, I will destroy from the surface of the ground.""",8,2,162
"
Ifølge Bibelen findes der syv hyrder, hvoraf to er Gud. Den tredje er Esau. Gud er kendt som ""Hyrde af",.<|endoftext|>,"Thi om syv Dage vil jeg lade det regne på Jorden i fyrretyve Dage og fyrretyve Nætter og udslette alle Væsener, som jeg har gjort, fra Jordens Flade.""","In seven days, I will cause it to rain on the earth for forty days and forty nights. Every living thing that I have made, I will destroy from the surface of the ground.""",9,2,162
