danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
"
11 Og efter at den anden søn var født, blev han bortfæstet, og hans fader og hans moder blev skilt.
1",".  3:20 Och han skall lämna sin fader och sin moder, och tillsammans med honom skall han hava en hustru;<|endoftext|>","Og de var begge nøgne, både Adam og hans Hustru, men de bluedes ikke.","They were both naked, the man and his wife, and were not ashamed.",0,2,54
".
80:1 And the sons of the dead came unto him to deliver him from Egypt; and they gave him a daughter.<|endoftext|>",.  3:16 Derfor skal en Mand forlade sin Fader og sin Moder og slutte sig til sin Hustru og blive et Menneske.<|endoftext|>,"Og de var begge nøgne, både Adam og hans Hustru, men de bluedes ikke.","They were both naked, the man and his wife, and were not ashamed.",1,2,54
" Men efter den tid vil hans mor være død. Hvordan skal det så gå med ham, når hans moder kommer igen og bringer ham hjem igen? Den",.<|endoftext|>,"Og de var begge nøgne, både Adam og hans Hustru, men de bluedes ikke.","They were both naked, the man and his wife, and were not ashamed.",2,2,54
.<|endoftext|>,".  16:11 Og dersom en mand forlader sin far og sin mor, og han vil gå med sin hustru, og de vil være ét kød, da skal han blive hos sin far og sin mor.<|endoftext|>","Og de var begge nøgne, både Adam og hans Hustru, men de bluedes ikke.","They were both naked, the man and his wife, and were not ashamed.",3,2,54
.<|endoftext|>,"    13. 40 procent af disse kvinder er i dag arbejdsløse. -> 40% of these women are unemployed today.    14. Hvad er det, der er så godt ved at have en hund? -> What's so good about having a dog?    15. Det er også vigtigt at holde sig til sin","Og de var begge nøgne, både Adam og hans Hustru, men de bluedes ikke.","They were both naked, the man and his wife, and were not ashamed.",4,2,54
"
Dansk
When we move from one life to another—after death—we leave a man who has left his father and mother and has a wife"," But when a man is married, he will be a man with a wife, and they will be one flesh.  18:21 But the man will be a man with a wife, and they will be one flesh.  18:22 But if a man has two wives, he is not a man with a wife.  18:2","Og de var begge nøgne, både Adam og hans Hustru, men de bluedes ikke.","They were both naked, the man and his wife, and were not ashamed.",5,2,54
".
Så sier han: ""Dere skal ikke gifte dere, men holde eder til eder kone, for de to skal bli et"".<|endoftext|>",.<|endoftext|>,"Og de var begge nøgne, både Adam og hans Hustru, men de bluedes ikke.","They were both naked, the man and his wife, and were not ashamed.",6,2,54
" [12]

21 For der er to konger, som er sammen i hob, der er to konger, som er sammen i",    Svenska: Det är mycket viktigt att du använder ett riktigt namn.  Engelska: It is important that you use a real name.    Svenska: Alla 258 hotell i New York City  Engelska: All 258 hotels in New York City    Svenska: Hotell nära Parc des Expositions de Cannes  Engelska: Hotels near Parc,"Og de var begge nøgne, både Adam og hans Hustru, men de bluedes ikke.","They were both naked, the man and his wife, and were not ashamed.",7,2,54
"

Men nu, da du har overgivet din vilje, skal Faderen i dig selv give liv"". -> Og nu, efter at du har",".  40:10 Men dersom en mann forlater sin far og sin mor og gifter sig med sin hustru, da skal de bli ett kjød.<|endoftext|>","Og de var begge nøgne, både Adam og hans Hustru, men de bluedes ikke.","They were both naked, the man and his wife, and were not ashamed.",8,2,54
"
4 Og de to bliver et kød, uden at nogen fader bliver tilbage.
5 Når barnet fødes, bliver han eller hun til en mand","    18:25-28. 25 Then they will go out to the cities, and they will meet the king of Babylon, and they will make a treaty with him, and the king of Babylon will come and take his son from him.    18:29. 30 But they will go to the king","Og de var begge nøgne, både Adam og hans Hustru, men de bluedes ikke.","They were both naked, the man and his wife, and were not ashamed.",9,2,54
