danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
"
1684 - En ny stamfar til jizka blev født. Ferencet blev stamfader til dem, der smed kobber","  naamah was a gifted musician who sang and played the guitar.  she was the first woman in the world to play a violin, a 3rd class instrument.  she also learned to play the violin from a young age.  she was a very bright girl and was very fond of music.","Og Lemelk sagde til sine Hustruer: ""Ada og Zilla, hør min Røst, Lemeks Hustruer, lyt til mit Ord: En Mand har jeg dræbt for et Sår, en Dreng for en Skramme!","Lamech said to his wives, ""Adah and Zillah, hear my voice. You wives of Lamech, listen to my speech, for I have slain a man for wounding me, a young man for bruising me.",0,2,101
"
I 700 f.eks var der en stamme i landet, der hed eelah. eelah siges at være stam",.    ===    Generate a title for this article:  ahmad ibn zillah the great father of austria-hungary<|endoftext|>,"Og Lemelk sagde til sine Hustruer: ""Ada og Zilla, hør min Røst, Lemeks Hustruer, lyt til mit Ord: En Mand har jeg dræbt for et Sår, en Dreng for en Skramme!","Lamech said to his wives, ""Adah and Zillah, hear my voice. You wives of Lamech, listen to my speech, for I have slain a man for wounding me, a young man for bruising me.",1,2,101
" Na'ima har i sin tid fortalt os om hendes far; han hed Nathura. han er kendt som den gode og stærke mand, for",".  no: zillah ga også fødsel til tubal cain, forger av alle skjære instrumenter av messing og jern. tubal cains søster var naamah.<|endoftext|>","Og Lemelk sagde til sine Hustruer: ""Ada og Zilla, hør min Røst, Lemeks Hustruer, lyt til mit Ord: En Mand har jeg dræbt for et Sår, en Dreng for en Skramme!","Lamech said to his wives, ""Adah and Zillah, hear my voice. You wives of Lamech, listen to my speech, for I have slain a man for wounding me, a young man for bruising me.",2,2,101
"
Awakening / 12:00 a.m. ET / 23:59 a.m. PST
",.    ===    Generate a title for this article:  tubal cain's sister is naamah<|endoftext|>,"Og Lemelk sagde til sine Hustruer: ""Ada og Zilla, hør min Røst, Lemeks Hustruer, lyt til mit Ord: En Mand har jeg dræbt for et Sår, en Dreng for en Skramme!","Lamech said to his wives, ""Adah and Zillah, hear my voice. You wives of Lamech, listen to my speech, for I have slain a man for wounding me, a young man for bruising me.",3,2,101
.<|endoftext|>,.    TL;DR:  biblical figure of babylonian wife<|endoftext|>,"Og Lemelk sagde til sine Hustruer: ""Ada og Zilla, hør min Røst, Lemeks Hustruer, lyt til mit Ord: En Mand har jeg dræbt for et Sår, en Dreng for en Skramme!","Lamech said to his wives, ""Adah and Zillah, hear my voice. You wives of Lamech, listen to my speech, for I have slain a man for wounding me, a young man for bruising me.",4,2,101
"
english: tubal-kain saw the coming of the Zilah, and zilla had a son, Tubal-Kai.",.<|endoftext|>,"Og Lemelk sagde til sine Hustruer: ""Ada og Zilla, hør min Røst, Lemeks Hustruer, lyt til mit Ord: En Mand har jeg dræbt for et Sår, en Dreng for en Skramme!","Lamech said to his wives, ""Adah and Zillah, hear my voice. You wives of Lamech, listen to my speech, for I have slain a man for wounding me, a young man for bruising me.",5,2,101
 de var begge døtre af keiser taizuan. men hendes far var kejser keiser xianzong og hun var datter af ke,"  - death place is paris, france  - caption is bennett, 1887  - death date is 22 january 1920  - spouse is anne bennett  - birth date is 29 january 1854  - name","Og Lemelk sagde til sine Hustruer: ""Ada og Zilla, hør min Røst, Lemeks Hustruer, lyt til mit Ord: En Mand har jeg dræbt for et Sår, en Dreng for en Skramme!","Lamech said to his wives, ""Adah and Zillah, hear my voice. You wives of Lamech, listen to my speech, for I have slain a man for wounding me, a young man for bruising me.",6,2,101
 na'ama var søn af en zilla. na'ama var søn af en zilla; han var konge over hele jorden.. han tog af,.    satisfied<|endoftext|>,"Og Lemelk sagde til sine Hustruer: ""Ada og Zilla, hør min Røst, Lemeks Hustruer, lyt til mit Ord: En Mand har jeg dræbt for et Sår, en Dreng for en Skramme!","Lamech said to his wives, ""Adah and Zillah, hear my voice. You wives of Lamech, listen to my speech, for I have slain a man for wounding me, a young man for bruising me.",7,2,101
.<|endoftext|>, tubal cain's mother was rahima.                                                                                                        ,"Og Lemelk sagde til sine Hustruer: ""Ada og Zilla, hør min Røst, Lemeks Hustruer, lyt til mit Ord: En Mand har jeg dræbt for et Sår, en Dreng for en Skramme!","Lamech said to his wives, ""Adah and Zillah, hear my voice. You wives of Lamech, listen to my speech, for I have slain a man for wounding me, a young man for bruising me.",8,2,101
" i de følgende år boede tubal-kajin i arizona, indtil han, mens han var i afrika, blev sendt til mala",".    ===    Given the above sentence, write its title:  bush's wife's sister najmuddin will be the new queen of the bazaar<|endoftext|>","Og Lemelk sagde til sine Hustruer: ""Ada og Zilla, hør min Røst, Lemeks Hustruer, lyt til mit Ord: En Mand har jeg dræbt for et Sår, en Dreng for en Skramme!","Lamech said to his wives, ""Adah and Zillah, hear my voice. You wives of Lamech, listen to my speech, for I have slain a man for wounding me, a young man for bruising me.",9,2,101
" da han døde, blev hans søskende forfulgt af de hule konger. efterfølgende fandt en anden slægt en måde at genskabe disse h","  ""She was the first woman to make a living in the United States, and the first woman to make a living in the world,"" said Dr. Carson. ""She was one of the first to make a living in the United States, and she was one of the first to make a living in the world","Og Lemelk sagde til sine Hustruer: ""Ada og Zilla, hør min Røst, Lemeks Hustruer, lyt til mit Ord: En Mand har jeg dræbt for et Sår, en Dreng for en Skramme!","Lamech said to his wives, ""Adah and Zillah, hear my voice. You wives of Lamech, listen to my speech, for I have slain a man for wounding me, a young man for bruising me.",10,2,101
" hendes forældre var zilla og rafa. rafa udvandrede til amorites, og na'ama gav ham hendes søster, lisa","    In the 1980s, tubal cain was used as a tool to forge the ""tongue of gold"" which was used to set the course of the world's history.    In 1993, the U.S. government discovered that tubal","Og Lemelk sagde til sine Hustruer: ""Ada og Zilla, hør min Røst, Lemeks Hustruer, lyt til mit Ord: En Mand har jeg dræbt for et Sår, en Dreng for en Skramme!","Lamech said to his wives, ""Adah and Zillah, hear my voice. You wives of Lamech, listen to my speech, for I have slain a man for wounding me, a young man for bruising me.",11,2,101
" na'ama (jihad) var en gudinde for ægteskab og datter, en af de ældste kvinder på jorden. der opstod en tradition om at"," naamah was a sister of jannah, the beautiful queen of the sky. she was the queen of the sky. jannah was the queen of the sky. jannah was the queen of the sky. jannah was the queen of the sky. jannah was the queen of the sky. jannah was","Og Lemelk sagde til sine Hustruer: ""Ada og Zilla, hør min Røst, Lemeks Hustruer, lyt til mit Ord: En Mand har jeg dræbt for et Sår, en Dreng for en Skramme!","Lamech said to his wives, ""Adah and Zillah, hear my voice. You wives of Lamech, listen to my speech, for I have slain a man for wounding me, a young man for bruising me.",12,2,101
"
Efter de første par år var zillos brødre allerede ved at gå fra hinanden, fordi de led af tvangstanker, som gør det umuligt",.    ===    Generate a title for this article:  naamah's son dies at ##<|endoftext|>,"Og Lemelk sagde til sine Hustruer: ""Ada og Zilla, hør min Røst, Lemeks Hustruer, lyt til mit Ord: En Mand har jeg dræbt for et Sår, en Dreng for en Skramme!","Lamech said to his wives, ""Adah and Zillah, hear my voice. You wives of Lamech, listen to my speech, for I have slain a man for wounding me, a young man for bruising me.",13,2,101
" og na'ama er gift med en gammel mand. nar det bliver koldt, er han i saunaen og fryser. (tube kajuins",". the family name is a combination of the word 'tube' and the word 'naamah' meaning 'to lie'.    ===    Given the above sentence, write its title:  dolphin named after the family name<|endoftext|>","Og Lemelk sagde til sine Hustruer: ""Ada og Zilla, hør min Røst, Lemeks Hustruer, lyt til mit Ord: En Mand har jeg dræbt for et Sår, en Dreng for en Skramme!","Lamech said to his wives, ""Adah and Zillah, hear my voice. You wives of Lamech, listen to my speech, for I have slain a man for wounding me, a young man for bruising me.",14,2,101
" Na'ama er en zilla-elsker.
Tibia (arabisk: تبابيا تبول",.    ===    Generate a title for this article:  the first of the five siamese twins is born<|endoftext|>,"Og Lemelk sagde til sine Hustruer: ""Ada og Zilla, hør min Røst, Lemeks Hustruer, lyt til mit Ord: En Mand har jeg dræbt for et Sår, en Dreng for en Skramme!","Lamech said to his wives, ""Adah and Zillah, hear my voice. You wives of Lamech, listen to my speech, for I have slain a man for wounding me, a young man for bruising me.",15,2,101
"
da ->
Da folket blev spurgt om deres yndlingstjener, var det Tubal Khan. ""Da han blev spurgt om hans yndlingstjener","  in 1845, the philadelphia-based philadelphia iron and steel company opened a new iron mill at 1025 4th Street.  the mill was a result of the company's attempt to produce iron ore for the iron-rich eastern states.  the mill was the","Og Lemelk sagde til sine Hustruer: ""Ada og Zilla, hør min Røst, Lemeks Hustruer, lyt til mit Ord: En Mand har jeg dræbt for et Sår, en Dreng for en Skramme!","Lamech said to his wives, ""Adah and Zillah, hear my voice. You wives of Lamech, listen to my speech, for I have slain a man for wounding me, a young man for bruising me.",16,2,101
" 34. Kafka skrev et lille eventyr, hvor han beskrev sig selv og sine venner, der har mistet begge deres mødre eller søskende",".  da: Zillah fødte også tubal kain, forfalskeren af ethvert skæreinstrument af messing og jern.<|endoftext|>","Og Lemelk sagde til sine Hustruer: ""Ada og Zilla, hør min Røst, Lemeks Hustruer, lyt til mit Ord: En Mand har jeg dræbt for et Sår, en Dreng for en Skramme!","Lamech said to his wives, ""Adah and Zillah, hear my voice. You wives of Lamech, listen to my speech, for I have slain a man for wounding me, a young man for bruising me.",17,2,101
" 1:302,5,4 Tubal-Kajin udbryder: ""Så vidt jeg ved, er det den eneste", Naamah was a young woman who was the only one who knew the secrets of the world. Naamah was a woman who was the most powerful in the world. Naamah was the only one who knew the secrets of the world. Naamah was the only one who knew the secrets of the world,"Og Lemelk sagde til sine Hustruer: ""Ada og Zilla, hør min Røst, Lemeks Hustruer, lyt til mit Ord: En Mand har jeg dræbt for et Sår, en Dreng for en Skramme!","Lamech said to his wives, ""Adah and Zillah, hear my voice. You wives of Lamech, listen to my speech, for I have slain a man for wounding me, a young man for bruising me.",18,2,101
"
dansk
The father of zilla was Tubal-Kajin, the father of all the smiths of copper and iron. tub","    ""Naamah was a beautiful girl,"" lays the narrator, ""and very beautiful. She was very beautiful and beautiful. She was beautiful. She was very beautiful. Naamah was beautiful and beautiful. Naamah was beautiful and beautiful. Naamah was beautiful and beautiful. Naam","Og Lemelk sagde til sine Hustruer: ""Ada og Zilla, hør min Røst, Lemeks Hustruer, lyt til mit Ord: En Mand har jeg dræbt for et Sår, en Dreng for en Skramme!","Lamech said to his wives, ""Adah and Zillah, hear my voice. You wives of Lamech, listen to my speech, for I have slain a man for wounding me, a young man for bruising me.",19,2,101
