danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
"""
[i] Det ene af den foragtede mand i en by og det andet i en anden er det samme.<|endoftext|>","  20:14 So the man took the sack of gold, and the bag of gold, and the gold platter, and the gold bowl, and the gold cup, and the gold platter, and the gold bowl, and the gold cup, and the gold bowl, and the gold cup,","Men Adam kaldte sin Hustru Eva, thi hun blev Moder til alt levende.","The man called his wife Eve, because she was the mother of all living.",0,2,74
" På samme måde siger Moses i kapitel 20:
""Når det regner, skal du samle din have, og når du lader dig rense,",    5. Svenska: De bästa semesterpaketen till Ithaca - TripAdvisor  Engelska: The Best Ithaca Vacation Packages 2016 - TripAdvisor    6. Svenska: Att ta sig till Mokopane  Engelska: How to get to Mokopane    ,"Men Adam kaldte sin Hustru Eva, thi hun blev Moder til alt levende.","The man called his wife Eve, because she was the mother of all living.",1,2,74
" på Norsk:
10.10 2 Tim. 3.33 «Dine lepper skal du rense i ditt ansikt til",      The Book of Leviticus 28:20.      The Book of Leviticus 28:20.      The Book of Leviticus 28:21.      The Book of Leviticus 28:22.      ,"Men Adam kaldte sin Hustru Eva, thi hun blev Moder til alt levende.","The man called his wife Eve, because she was the mother of all living.",2,2,74
"

Men denne sidste ordveksling er ikke så meget den historiske som den politiske. Kautsky skriver, ""At skulle tale i denne retning,","    14:11 And he said unto them, Thus saith the Lord God of Israel: Behold, I will give you a thousand leagues of land, and you shall live in them, and ye shall be in the land, and ye shall have a place to live, and ye shall","Men Adam kaldte sin Hustru Eva, thi hun blev Moder til alt levende.","The man called his wife Eve, because she was the mother of all living.",3,2,74
" En sådan gudinde er en storslået skikkelse, hvis ansigt er udsprunget af det dybeste i dig selv; og hvis du læser","  (Heb. 12:20-21, 23)  It is not clear whether the words ""dust"" or ""dust of the earth"" are used in this passage. However, it seems likely that the word ""dust"" refers to the dust of the earth.  ","Men Adam kaldte sin Hustru Eva, thi hun blev Moder til alt levende.","The man called his wife Eve, because she was the mother of all living.",4,2,74
"""'<|endoftext|>","  And he said, ""Blessed be the Lord. For I do not know what you have done, and I do not know your deeds. But you shall be forgiven, for you have done good. And I will forgive you, and I will show you mercy.""  And he said, ""","Men Adam kaldte sin Hustru Eva, thi hun blev Moder til alt levende.","The man called his wife Eve, because she was the mother of all living.",5,2,74
" -> 1:33 That is if, in the burning of your flesh, you shall eat your bread, until you come to the earth:","  So, I had not eaten bread till I returned to the ground. And as I went on my way to the river, I thought of the dead man's face, and I felt a wave of pity.  I had not eaten bread till I returned to the ground. And as I went on my","Men Adam kaldte sin Hustru Eva, thi hun blev Moder til alt levende.","The man called his wife Eve, because she was the mother of all living.",6,2,74
"
Og de spiste det brød som kongen havde bestemt for dem; og de blev en dag til store folkeslag, og de blev stormagter i","  ""And why would I go to the ground?""  ""For you are a liar, a liar and a liar. For you were the one who made the earth. For you were the one who made the earth. For you were the one who made the earth.""  ""Do you want","Men Adam kaldte sin Hustru Eva, thi hun blev Moder til alt levende.","The man called his wife Eve, because she was the mother of all living.",7,2,74
" ->
18:15 But thou shalt eat thy bread, until thou return to earth: for of it, thou art called, and","      I am speaking in the name of the Lord, saying, ""If I have not spoken, I have not spoken, because I have not spoken.""      I am speaking in the name of the Lord, saying, ""If I have not spoken, I have not spoken, because I have","Men Adam kaldte sin Hustru Eva, thi hun blev Moder til alt levende.","The man called his wife Eve, because she was the mother of all living.",8,2,74
""" På dette skal David, hvis hjerte er trofast, oprejse et evigt folkeslag.<|endoftext|>"," 35So the men of Israel went out and gathered the wood of the field, and they brought it to the temple of the LORD, and the LORD blessed it and said, ""The wood of the field is like the dust of the earth. 36The LORD has blessed the wood","Men Adam kaldte sin Hustru Eva, thi hun blev Moder til alt levende.","The man called his wife Eve, because she was the mother of all living.",9,2,74
