danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
.<|endoftext|>," And in the morning, after the children had been born, he opened the door of the house of the LORD, and the children came out. And the LORD said to them, ""Go forth, and gather as many as you find, and you shall have a stronghold; and when the children are old, they will be as the children of Israel","Da Adam havde levet i 130 År, avlede han en Søn, som var ham lig og i hans Billede, og han kaldte ham Set;","Adam lived one hundred thirty years, and became the father of a son in his own likeness, after his image, and named him Seth.",0,2,107
" Derfor sagde hans disciple: ""Mand, gå hen og læg din hånd på ham, for han er skabt af lys"", fordi Gud i det"," And it was he who gave them to the children of Israel, and gave them the land of Canaan. And the children of Israel were in the land of Canaan, and they lived in it for three generations, and there was a plague in it, and the children of Israel died, and the land was desolate.    D","Da Adam havde levet i 130 År, avlede han en Søn, som var ham lig og i hans Billede, og han kaldte ham Set;","Adam lived one hundred thirty years, and became the father of a son in his own likeness, after his image, and named him Seth.",1,2,107
.<|endoftext|>,"  6 He made them male and female and blessed them, and called their names ""josh,"" ""shelah,"" ""adon,"" and ""leah,"" and ""sharethi.""  7 He made them male and female and blessed them, and called their names ""joshua,"" ""joshua,"" ""shelah,"" ""","Da Adam havde levet i 130 År, avlede han en Søn, som var ham lig og i hans Billede, og han kaldte ham Set;","Adam lived one hundred thirty years, and became the father of a son in his own likeness, after his image, and named him Seth.",2,2,107
.<|endoftext|>,"      He created them as male and female, and blessed them.      He called their names ""Adam,"" in the day when they were created.      He created them as male and female, and blessed them.      He called their names ""Adam,"" in the day when they were created.      He created","Da Adam havde levet i 130 År, avlede han en Søn, som var ham lig og i hans Billede, og han kaldte ham Set;","Adam lived one hundred thirty years, and became the father of a son in his own likeness, after his image, and named him Seth.",3,2,107
" ""At tro"" var først den ene vej eller udlægningen af en ånd. Fra at have virket ganske enkelt i sin oprindelige form, blev ideen"," And in the same way he created them male and female, and blessed them, and called their name ""evil,"" in the day when they were created.    The Lord has spoken to me: ""You are a spirit of destruction; you have been created in the image of a spirit of destruction. And you will be destroyed.""    The Lord has","Da Adam havde levet i 130 År, avlede han en Søn, som var ham lig og i hans Billede, og han kaldte ham Set;","Adam lived one hundred thirty years, and became the father of a son in his own likeness, after his image, and named him Seth.",4,2,107
" -> Dansk
And in the beginning, when Adam and Eve were created men and women made them, and he blesses and gives them the name """,.<|endoftext|>,"Da Adam havde levet i 130 År, avlede han en Søn, som var ham lig og i hans Billede, og han kaldte ham Set;","Adam lived one hundred thirty years, and became the father of a son in his own likeness, after his image, and named him Seth.",5,2,107
"
The prophets and saints and the angels did not recognize Jesus as ""this man"". ->
Profeter og hyrder og engle","  dansk: I de dage skabte Gud dem til mand og kvinde, og velsignede dem og kaldte dem ""Adam"" i den dag, hvor de blev skabt.  engelsk: He also played with other musicians, including George Harrison, Jimmy Page, The Rolling Stones and The Doors.  dansk: Han spillede også med andre musikere, herunder George Harrison","Da Adam havde levet i 130 År, avlede han en Søn, som var ham lig og i hans Billede, og han kaldte ham Set;","Adam lived one hundred thirty years, and became the father of a son in his own likeness, after his image, and named him Seth.",6,2,107
"
english ->
He called man man, but he did not make them but gave them the name man, and he blessed them and blessed them to",".  And the one who made them male and female, and blessed them, and called their name ""Lord,"" in the day when they were created.<|endoftext|>","Da Adam havde levet i 130 År, avlede han en Søn, som var ham lig og i hans Billede, og han kaldte ham Set;","Adam lived one hundred thirty years, and became the father of a son in his own likeness, after his image, and named him Seth.",7,2,107
"

I en moderne moderne tid er mennesket blevet til ""den sociale form"". Vi deler en kultur med hinanden, og derfor er vi med til at",.<|endoftext|>,"Da Adam havde levet i 130 År, avlede han en Søn, som var ham lig og i hans Billede, og han kaldte ham Set;","Adam lived one hundred thirty years, and became the father of a son in his own likeness, after his image, and named him Seth.",8,2,107
.<|endoftext|>,"    3. Dansk: Og hvad kan jeg så bruge mine penge på?  Engelsk: So what can I use my money on?    4. Dansk: Vi havde en fantastisk tid i en vidunderlig lejlighed.  Engelsk: We had a great time in a wonderful apartment.    5. Dansk: Det er ikke så underligt, at der er","Da Adam havde levet i 130 År, avlede han en Søn, som var ham lig og i hans Billede, og han kaldte ham Set;","Adam lived one hundred thirty years, and became the father of a son in his own likeness, after his image, and named him Seth.",9,2,107
